Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:58060000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
58060000;2;01/03/1978;;1;1;16,867;5,701;7,315;7;26;1;1;1;;0;7,091;6,908;6,728;7,091;7,464;7,848;16,867;14,602;9,923;8,242;7,848;7,276;7,091;6,908;6,728;6,55;6,55;6,376;6,033;6,033;5,866;5,866;5,866;5,866;5,866;5,701;5,866;6,376;6,033;7,091;6,203;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/02/1978;;1;1;25,465;7,091;9,334;7;28;1;1;1;;0;8,242;8,044;7,655;7,655;7,655;15,431;25,465;11,775;9,273;8,646;8,242;8,646;9,061;8,646;8,443;9,061;7,848;9,273;7,848;7,276;7,848;11,06;10,145;8,443;7,848;7,464;7,276;7,091;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58060000;2;01/01/1978;;1;1;135,134;6,376;17,303;11;1;1;1;1;;0;6,376;17,163;13,536;8,646;7,464;7,091;9,704;7,276;7,464;16,867;135,134;43,973;21,932;17,762;18,682;19,948;20,272;15,713;13,799;12,765;12,765;13,799;11,775;11,06;10,37;9,923;9,704;9,273;9,061;8,646;8,443;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/12/1977;;1;1;22,272;4,618;8,432;23;6;1;1;1;;0;8,646;9,061;6,908;5,379;4,765;4,618;4,618;8,646;13,019;7,276;10,828;14,602;7,655;6,55;5,866;5,539;5,222;5,067;5,379;11,296;7,091;12,513;22,272;16,284;10,145;8,443;7,655;7,091;6,376;6,376;6,203;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/11/1977;;1;1;13,019;3,163;4,799;24;1;1;1;1;;0;3,163;3,92;3,53;3,163;4,054;3,53;3,405;3,405;3,405;3,163;3,405;3,405;3,92;4,331;7,276;10,828;5,067;4,192;3,787;3,92;3,53;4,473;5,539;13,019;6,728;5,539;4,618;4,331;4,765;6,55;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/10/1977;;1;1;10,597;3,163;4,45;6;27;1;1;1;;0;3,787;7,276;5,222;4,192;5,866;10,597;8,646;5,379;4,331;4,054;3,92;3,787;4,331;5,379;4,765;3,92;3,787;3,787;3,787;3,787;3,787;3,658;3,405;3,283;3,283;3,283;3,163;3,405;3,405;3,405;3,283;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/09/1977;;1;1;16,867;3,045;5,091;25;15;1;1;1;;0;3,405;14,602;6,376;5,866;4,331;3,787;6,033;5,067;3,92;3,53;3,283;3,283;3,163;3,163;3,045;3,045;3,045;3,045;4,331;5,379;5,067;5,067;4,192;7,464;16,867;6,376;4,618;4,054;3,787;3,53;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/08/1977;;1;1;4,192;3,163;3,499;10;24;1;1;1;;0;3,405;3,405;3,787;4,054;3,658;3,53;3,405;3,405;3,405;4,192;4,054;3,658;3,405;3,283;3,53;3,658;3,405;3,283;3,405;3,405;3,405;3,405;3,405;3,163;3,163;3,163;3,283;3,283;3,405;3,787;3,658;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/07/1977;;1;1;4,473;3,53;3,915;19;29;1;1;1;;0;4,192;4,192;4,192;4,192;4,054;4,054;4,054;4,054;3,92;3,92;3,92;3,92;3,92;3,787;3,787;3,787;3,92;3,92;4,473;4,473;4,054;3,787;3,658;3,658;3,787;3,787;3,658;3,658;3,53;3,53;3,53;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/06/1977;;1;1;10,37;4,331;5,002;5;28;1;1;1;;0;5,067;5,067;5,067;5,067;10,37;6,55;5,539;5,222;5,067;4,915;4,915;4,915;4,915;4,765;4,765;4,765;4,915;4,765;4,618;4,473;4,473;4,473;4,473;4,473;4,473;4,473;4,473;4,331;4,331;4,331;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/05/1977;;1;1;7,464;5,067;5,889;18;29;1;1;1;;0;6,728;6,728;6,55;6,908;6,55;6,203;6,033;6,033;5,866;5,866;5,866;5,701;5,701;5,701;5,539;5,539;6,908;7,464;6,55;5,866;5,701;5,379;5,379;5,379;5,379;5,379;5,222;5,222;5,067;5,067;5,067;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/04/1977;;1;1;39,181;6,033;9,819;2;17;1;1;1;;0;8,646;39,181;13,536;9,061;14,602;9,487;8,044;7,464;7,464;7,848;7,091;6,908;6,728;6,55;6,376;6,203;6,033;6,203;7,848;7,655;23,663;10,37;10,37;9,273;8,443;8,443;9,061;7,655;7,276;7,091;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/03/1977;;1;1;8,443;6,55;7,244;11;16;1;1;1;;0;7,276;7,464;8,242;8,044;7,848;7,464;7,276;7,464;7,276;6,908;8,443;7,091;7,464;7,091;6,908;6,55;6,728;6,728;6,908;6,908;8,044;7,091;7,464;6,728;6,55;6,55;6,908;6,728;7,276;7,091;8,044;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/02/1977;;1;1;15,431;7,655;9,493;1;24;1;1;1;;0;15,431;13,276;11,775;11,296;11,06;10,828;10,597;10,145;9,923;9,704;9,487;9,273;9,273;9,061;9,061;8,853;8,646;8,443;8,443;8,242;8,044;8,044;8,044;7,655;7,655;7,655;8,242;7,655;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58060000;2;01/01/1977;;1;1;42,504;9,487;14,966;19;2;1;1;1;;0;9,923;9,487;10,145;11,296;11,06;23,311;21,594;15,713;11,775;11,534;10,828;9,923;9,487;9,704;9,487;9,704;12,765;11,06;42,504;39,181;21,932;15,152;13,536;12,765;12,264;13,799;14,332;13,019;17,163;15,431;14,064;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/12/1976;;1;1;21,259;6,376;10,801;18;2;1;1;1;;0;6,55;6,376;6,908;6,376;6,728;8,646;6,728;6,376;19,948;19,948;9,923;9,061;9,923;8,443;8,044;7,464;9,487;21,259;11,534;9,923;10,597;13,536;10,828;12,264;10,828;12,018;11,296;12,765;17,461;12,765;10,828;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/11/1976;;1;1;13,019;6,033;7,512;26;9;1;1;1;;0;10,145;7,655;7,276;6,728;6,55;7,091;6,55;6,203;6,033;6,033;6,033;6,203;6,55;8,242;6,728;6,203;6,203;6,203;6,033;8,242;12,513;11,534;7,464;6,728;6,203;13,019;9,704;7,655;7,091;6,55;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/10/1976;;1;1;13,536;5,701;7,805;21;16;1;1;1;;0;7,091;8,443;8,044;7,276;6,908;6,55;6,55;6,376;6,376;10,145;7,091;6,55;6,203;6,033;5,866;5,701;6,728;5,866;6,203;12,264;13,536;13,019;8,044;9,061;12,513;8,044;7,464;7,276;7,091;6,908;6,728;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/09/1976;;1;1;15,997;5,539;7,247;28;4;1;1;1;;0;6,033;5,866;5,701;5,539;5,539;6,55;6,55;8,044;6,908;6,033;5,866;5,701;8,044;9,487;8,646;9,273;7,848;6,908;6,55;6,55;6,376;6,033;5,866;6,203;6,203;5,866;6,908;15,997;12,264;8,044;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/08/1976;;1;1;13,276;5,866;7,28;21;9;1;1;1;;0;6,203;6,203;6,033;6,033;6,033;6,376;6,203;6,033;5,866;6,728;7,276;10,828;12,765;9,487;9,704;7,464;6,908;6,55;6,376;6,728;13,276;8,646;7,276;6,728;6,376;6,203;6,203;6,033;6,033;6,728;6,376;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/07/1976;;1;1;24,018;6,203;9,15;3;31;1;1;1;;0;7,848;15,997;24,018;23,663;11,296;9,273;8,646;8,242;8,443;12,018;10,597;8,853;8,443;7,848;7,655;7,464;7,464;7,276;7,276;7,091;7,091;7,464;7,276;6,908;6,728;6,728;6,55;6,55;6,376;6,376;6,203;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/06/1976;;1;1;13,019;6,728;8,113;6;27;1;1;1;;0;9,923;9,273;9,061;8,853;8,646;13,019;9,487;8,646;8,443;8,443;8,242;8,044;8,242;9,273;8,646;7,848;7,655;7,464;7,276;7,276;7,276;7,091;7,091;6,908;6,908;6,908;6,728;6,728;6,908;7,091;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/05/1976;;1;1;31,305;8,044;10,509;29;17;1;1;1;;0;9,704;10,597;10,37;9,487;9,487;9,487;9,061;8,853;8,853;9,061;9,061;10,145;9,061;8,646;8,443;8,242;8,044;8,044;8,853;9,923;10,828;14,876;9,273;8,646;11,775;11,534;9,273;9,923;31,305;14,332;10,597;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/04/1976;;1;1;24,375;9,704;12,704;13;30;1;1;1;;0;11,775;11,296;10,828;13,536;11,296;10,597;10,828;10,597;10,145;11,534;12,018;21,594;24,375;24,018;16,284;13,536;12,765;12,264;12,018;11,534;11,296;11,06;13,276;11,534;10,828;10,597;10,145;9,923;9,923;9,704;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/03/1976;;1;1;45,469;8,853;13,872;15;10;1;1;1;;0;11,534;11,775;10,597;10,145;9,704;9,487;10,145;9,487;9,487;8,853;9,273;8,853;9,704;10,145;45,469;31,305;14,602;14,602;12,765;13,276;11,775;16,284;15,997;12,513;14,602;14,602;16,574;16,867;14,064;13,019;12,513;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/02/1976;;1;1;23,663;10,597;13,634;8;18;1;1;1;;0;18,373;15,713;13,799;13,536;12,264;14,602;14,064;23,663;16,284;14,876;13,536;12,264;11,534;11,06;11,296;11,775;11,534;10,597;10,828;12,018;13,019;11,775;15,431;13,276;13,799;17,163;13,276;12,018;12,018;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
58060000;2;01/01/1976;;1;1;44,469;7,091;13,243;29;21;1;1;1;;0;9,487;8,853;8,443;9,273;9,061;8,044;12,018;12,765;11,296;10,37;10,37;13,799;11,534;9,923;8,853;8,242;7,848;7,655;7,276;7,276;7,091;42,504;15,997;10,597;9,487;9,923;17,163;11,534;44,469;21,259;28,109;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/12/1975;;1;1;108,822;4,765;14,434;14;12;1;1;1;;0;8,853;6,908;5,701;5,379;5,067;4,915;5,222;5,701;6,728;5,701;4,915;4,765;12,513;108,822;50,12;17,163;13,019;12,513;12,765;11,775;11,534;9,487;8,853;13,276;14,602;19,31;13,536;11,06;9,923;9,273;18,066;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/11/1975;;1;1;31,305;2,93;7,363;27;16;1;1;1;;0;4,331;6,55;5,222;9,273;6,728;4,473;4,473;3,658;3,283;4,192;3,787;4,054;3,658;3,283;3,045;2,93;3,045;3,658;13,276;4,618;5,539;4,915;3,787;3,92;14,602;28,109;31,305;15,431;8,646;7,091;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/10/1975;;1;1;16,574;2,706;4,697;13;29;1;1;1;;0;3,045;3,163;3,163;4,331;4,192;5,539;3,658;3,163;2,93;4,915;14,602;15,431;16,574;5,539;4,331;3,787;3,405;3,405;4,054;3,658;3,283;3,163;3,045;3,045;3,045;3,045;2,93;2,817;2,706;2,706;2,93;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/09/1975;;1;1;4,192;2,598;3,135;26;15;1;1;1;;0;3,045;3,163;3,405;3,163;3,045;2,817;2,817;2,817;2,817;2,706;2,706;2,706;2,706;2,706;2,598;2,817;3,405;3,787;4,054;3,53;3,163;2,93;2,817;2,817;3,283;4,192;4,054;3,787;3,163;3,045;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/08/1975;;1;1;3,53;3,045;3,261;1;23;1;1;1;0;0;3,53;3,53;3,405;3,405;3,405;3,405;3,405;3,405;3,405;3,405;3,283;3,283;3,283;3,283;3,283;3,163;3,163;3,283;3,283;3,283;3,163;3,163;3,045;3,045;3,045;3,045;3,283;3,283;3,045;3,045;3,045;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/07/1975;;1;1;5,379;3,53;3,985;4;31;1;1;1;;0;4,331;4,331;4,192;5,379;4,473;4,192;3,92;3,92;3,92;3,787;3,787;3,787;3,787;3,787;3,787;3,787;3,92;4,915;4,192;3,92;3,92;3,92;3,787;3,787;3,658;3,658;3,787;3,92;3,787;3,658;3,53;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/06/1975;;1;1;5,379;4,054;4,572;15;29;1;1;1;0;0;4,765;4,765;4,765;4,765;5,067;5,222;4,915;4,765;4,618;4,618;4,473;4,473;4,473;4,473;5,379;5,379;4,765;4,618;4,473;4,331;4,331;4,192;4,192;4,192;4,192;4,192;4,192;4,192;4,054;4,331;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/05/1975;;1;1;9,923;4,915;5,982;4;30;1;1;1;;0;5,701;5,701;6,033;9,923;7,091;8,853;7,464;6,728;6,728;6,203;5,866;5,539;5,539;5,539;5,379;5,379;5,701;6,376;5,539;6,203;5,539;5,866;5,379;5,222;5,379;5,379;5,222;5,067;5,067;4,915;4,915;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/04/1975;;1;1;27,34;5,701;8,202;4;29;1;1;1;;0;11,534;8,044;8,646;27,34;14,602;9,923;8,443;8,242;7,848;8,044;7,848;7,464;7,276;7,091;7,091;8,646;7,276;6,908;6,55;6,55;6,55;6,376;6,203;6,203;6,033;6,033;6,033;5,866;5,701;5,701;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/03/1975;;1;1;18,682;6,908;9,195;1;21;1;1;1;;0;18,682;13,799;11,296;11,296;9,923;9,487;9,061;8,646;8,443;8,443;8,044;8,044;8,044;8,044;7,655;8,242;7,848;7,464;7,276;7,091;6,908;6,908;6,908;7,276;9,487;12,765;14,064;9,704;7,848;7,276;9,061;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/02/1975;;1;1;35,563;9,061;14,728;5;20;1;1;1;;0;24,736;16,867;13,799;13,276;35,563;22,616;17,461;16,574;14,602;19,628;14,332;12,264;11,534;10,828;10,37;9,923;9,273;9,273;9,273;9,061;9,273;9,061;12,513;11,296;10,37;27,723;14,602;16,284;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58060000;2;01/01/1975;;1;1;21,594;6,376;10,839;3;1;1;1;1;;0;6,376;17,461;21,594;9,923;8,646;7,655;7,091;6,728;7,848;8,443;6,376;6,728;14,064;11,06;18,373;9,704;8,646;7,655;13,536;19,948;14,332;9,704;8,646;8,646;8,443;7,655;7,091;6,908;16,284;21,594;8,853;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/12/1974;;1;1;22,272;3,787;7,337;24;10;1;1;1;;0;3,92;4,054;4,473;9,704;7,276;8,044;7,276;5,539;4,331;3,787;4,618;4,618;3,787;6,033;11,296;5,866;5,222;6,908;8,044;7,464;5,379;6,203;6,908;22,272;20,272;9,704;7,276;6,728;6,908;7,655;5,866;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/11/1974;;1;1;9,923;2,288;3,343;21;20;1;1;1;;0;3,405;2,93;2,706;2,598;2,493;2,598;3,163;2,706;2,598;2,598;2,817;2,706;2,493;2,493;2,389;2,493;2,493;2,598;2,389;2,288;9,923;5,222;5,701;3,92;3,163;2,706;3,163;3,045;4,618;5,866;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/10/1974;;1;1;7,848;2,389;3,194;30;13;1;1;1;;0;4,618;3,658;3,163;2,93;3,92;3,045;2,706;2,598;2,598;2,598;2,493;2,493;2,389;2,389;2,389;2,389;2,389;2,389;2,817;3,045;2,598;2,598;2,493;2,493;3,163;2,817;3,045;3,53;6,033;7,848;5,379;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/09/1974;;1;1;5,379;2,598;3,067;7;26;1;1;1;;0;2,93;3,045;3,405;4,054;3,53;3,163;5,379;3,92;3,283;3,045;3,045;2,93;2,93;2,817;2,817;2,817;2,706;2,706;2,706;3,045;3,045;2,817;2,817;2,706;2,706;2,598;2,598;2,598;2,817;3,045;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/08/1974;;1;1;4,618;2,93;3,346;10;28;1;1;1;;0;3,53;3,405;3,405;3,405;3,405;3,283;3,787;3,405;3,658;4,618;3,787;3,53;3,53;3,405;3,405;3,405;3,405;3,283;3,283;3,283;3,163;3,163;3,163;3,045;3,045;3,045;3,045;2,93;3,045;2,93;2,93;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/07/1974;;1;1;4,915;3,53;4,04;1;30;1;1;1;;0;4,915;4,765;4,618;4,473;4,473;4,331;4,331;4,192;4,192;4,192;4,054;4,054;4,054;4,054;3,92;3,92;3,92;3,787;3,787;3,787;3,787;3,787;3,92;4,054;3,92;3,787;3,787;3,658;3,658;3,53;3,53;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/06/1974;;1;1;8,646;4,331;5,263;12;9;1;1;1;0;0;4,765;4,618;4,618;4,618;4,618;4,473;4,473;4,618;4,331;4,331;4,473;8,646;7,276;5,701;4,915;4,618;4,473;4,331;4,331;4,331;4,618;5,866;5,866;4,765;7,091;7,276;6,033;5,701;6,728;5,379;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/05/1974;;1;1;6,55;4,618;5,284;1;27;1;1;1;;0;6,55;6,203;5,866;5,701;5,539;5,539;5,866;5,866;5,866;5,701;5,539;5,379;5,379;5,379;5,222;5,067;5,067;5,067;4,915;5,067;5,222;5,067;4,765;4,765;4,765;4,765;4,618;4,765;4,915;4,618;4,765;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/04/1974;;1;1;14,064;5,866;7,385;21;19;1;1;1;;0;7,091;7,276;8,044;7,276;7,276;8,044;7,848;7,091;6,908;6,55;6,728;6,908;6,728;7,276;6,55;6,203;6,203;6,033;5,866;13,276;14,064;7,655;6,728;6,376;6,55;8,044;7,655;6,55;6,376;6,376;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/03/1974;;1;1;25,834;6,55;9,357;22;17;1;1;1;;0;7,276;7,091;6,908;6,728;6,728;13,536;8,853;7,848;7,276;7,464;8,242;8,044;7,091;7,464;9,704;7,091;6,55;8,242;7,464;12,018;18,066;25,834;13,276;9,923;11,06;10,145;9,704;8,044;7,655;7,464;7,276;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/02/1974;;1;1;18,995;7,464;9,608;2;28;1;1;1;;0;12,513;18,995;12,264;11,534;11,06;10,597;10,37;9,923;9,704;9,487;9,273;9,704;9,273;8,853;8,646;8,242;8,443;8,443;8,242;8,242;7,848;9,061;8,242;8,044;8,646;8,242;7,655;7,464;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58060000;2;01/01/1974;;1;1;58,549;9,273;16,178;16;7;1;1;1;;0;11,296;17,163;14,332;10,828;10,145;10,828;9,273;12,513;12,264;9,487;13,019;29,286;17,461;15,713;16,574;58,549;23,311;18,995;15,997;14,602;14,876;13,276;13,799;12,264;11,775;12,513;13,276;13,019;23,311;17,163;14,602;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/12/1973;;1;1;64,505;4,765;11,547;18;15;1;1;1;;0;5,067;4,915;5,222;5,701;5,067;6,203;8,044;6,728;10,597;7,464;6,033;5,379;5,222;5,067;4,765;9,923;9,704;64,505;13,799;10,37;11,775;10,37;8,443;8,242;14,876;41,54;16,284;12,264;10,828;12,018;11,534;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/11/1973;;1;1;12,513;4,618;6,559;15;10;1;1;1;;0;5,067;4,915;6,728;7,464;7,091;8,044;6,728;5,539;4,915;4,618;4,765;4,765;4,765;6,376;12,513;6,376;5,067;8,242;8,853;8,853;6,203;5,539;6,728;5,379;8,646;9,273;6,203;5,701;6,203;5,222;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/10/1973;;1;1;10,828;3,658;5,414;29;23;1;1;1;;0;7,276;5,866;4,765;4,473;4,192;3,92;3,92;3,92;5,539;5,222;4,765;4,915;4,473;7,464;5,701;4,473;4,331;4,192;4,192;4,331;4,054;3,787;3,658;5,222;9,487;6,033;7,276;7,655;10,828;5,866;6,033;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/09/1973;;1;1;11,296;3,787;5,314;23;19;1;1;1;;0;5,701;8,443;6,908;4,915;4,473;4,192;4,473;7,464;5,222;4,618;4,331;4,192;4,054;3,92;4,618;4,331;4,054;4,054;3,787;4,192;4,765;6,908;11,296;9,704;5,222;4,765;4,473;4,331;4,618;5,379;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58060000;2;01/08/1973;;1;1;6,203;4,054;4,628;31;29;1;1;1;;0;5,067;5,067;5,067;5,067;4,915;5,067;4,915;4,765;4,618;4,618;4,473;4,473;4,473;4,331;4,473;4,618;4,618;4,473;4,331;4,331;4,331;4,473;5,067;4,618;4,331;4,192;4,192;4,192;4,054;4,054;6,203;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/07/1973;;1;1;11,296;5,067;6,072;21;16;1;1;1;0;0;5,866;5,866;6,908;6,908;6,033;5,866;5,866;5,539;5,539;5,379;5,379;5,222;5,222;5,222;5,222;5,067;5,067;5,067;5,379;6,908;11,296;7,091;5,701;6,033;6,376;5,539;5,222;7,464;9,061;5,539;5,379;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58060000;2;01/06/1973;;1;1;7,655;6,033;6,625;1;22;1;1;1;;0;7,655;7,464;7,464;7,276;7,276;7,091;6,908;6,908;6,908;7,091;6,908;6,728;6,728;6,55;6,55;6,728;6,55;6,376;6,376;6,203;6,203;6,033;6,033;6,033;6,033;6,033;6,203;6,203;6,203;6,033;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
