ds	y	chuva1	chuva2	chuva3	cota1	cota2	cota3	chuva4	cota4	vazao1	chuva5	cota5	vazao2	vazao3	vazao4	vazao5
2021-05-26	47.125	0.0	0.0	0.0	300.0	170.0	160.0	0.0	49651.25	50.22916666666666	0.0	334.12419634270185	118.38924430177111		50.575	
2021-05-25	47.125	0.0	0.0	0.0	300.0	170.0	160.0	0.0	49653.608695652176	49.74782608695652	0.0	334.12419634270185	118.38924430177111		50.575	
2021-05-24	47.125	0.0	0.0	0.0	300.0	170.0	160.0	0.0	49655.625	50.3875	0.0	334.12419634270185	118.38924430177111		50.575	
2021-05-23	47.125	0.0	0.0	0.0	300.0	171.0	160.0	0.0	49657.583333333336	49.75833333333333	0.0	334.12419634270185	118.38924430177111		50.575	
2021-05-22	47.125	0.0	0.0	0.0	300.0	171.0	160.0	0.0	49659.739130434784	49.90869565217392	0.0	334.12419634270185	118.38924430177111		50.575	
2021-05-21	47.125	0.0	0.0	0.0	300.0	171.0	160.0	0.0	49661.86956521739	50.5	0.0	334.12419634270185	118.38924430177111		50.575	
2021-05-20	47.125	0.0	0.0	0.0	300.0	171.0	160.0	0.0	49663.958333333336	51.73333333333333	0.0	334.12419634270185	118.38924430177111		50.575	
2021-05-19	47.125	0.0	0.0	0.0	300.0	171.0	160.0	0.0	49666.5	57.4625	0.0	334.12419634270185	118.38924430177111		50.575	
2021-05-18	47.125	0.0	0.0	0.0	300.0	171.0	160.0	0.0	49668.79166666666	53.4625	0.0	334.12419634270185	118.38924430177111		50.575	
2021-05-17	47.125	0.0	0.0	0.0	300.0	172.0	160.0	0.0	49671.04761904762	50.28541666666667	0.0	334.12419634270185	118.38924430177111		50.575	
2021-05-16	47.125	0.0	0.0	0.0	302.0	172.0	160.0	0.0	49673.04166666666	50.04166666666666	0.0	334.12419634270185	118.38924430177111		53.674	
2021-05-15	47.125	0.0	0.0	0.0	302.0	172.0	160.0	0.0	49675.083333333336	49.89166666666667	0.0	334.12419634270185	118.38924430177111		53.674	
2021-05-14	47.125	0.0	0.0	0.0	302.0	173.0	160.0	0.0	49677.583333333336	57.67916666666667	0.0	334.12419634270185	118.38924430177111		53.674	
2021-05-13	47.125	0.0	0.0	0.0	302.0	173.0	160.0	0.0	49679.833333333336	50.975	0.0	334.12419634270185	118.38924430177111		53.674	
2021-05-12	47.125	0.0	0.0	0.0	302.0	174.0	160.0	0.0	49681.833333333336	51.89166666666667	0.0	334.12419634270185	118.38924430177111		53.674	
2021-05-11	47.125	0.0	0.0	0.0	302.0	174.0	160.0	0.0	49684.0	51.62083333333334	0.0	334.12419634270185	118.38924430177111		53.674	
2021-05-10	47.125	0.0	0.0	0.0	300.0	175.0	160.0	0.0	49686.13043478261	51.095652173913045	0.2	334.12419634270185	118.38924430177111		50.575	
2021-05-09	47.125	0.0	0.0	0.0	300.0	176.0	160.0	0.0	49687.91666666666	50.6375	0.0	334.12419634270185	118.38924430177111		50.575	
2021-05-08	47.125	0.0	0.0	0.0	300.0	177.0	160.0	0.0	49689.75	50.7375	0.0	334.12419634270185	118.38924430177111		50.575	
2021-05-07	47.125	0.0	0.0	0.0	300.0	178.0	160.0	0.0	49691.260869565216	50.44782608695652	0.0	597.6666666666666	1000.5333333333332		50.575	
2021-05-06	47.125	0.0	0.0	0.0	300.0	179.0	160.0	0.0	49692.54166666666	50.49583333333334	0.0	334.12419634270185	118.38924430177111		50.575	
2021-05-05	47.125	0.0	0.0	0.0	300.0	180.0	160.0	0.0	49693.9	50.583333333333336	0.0	334.12419634270185	118.38924430177111		50.575	
2021-05-04	47.125	0.0	0.0	0.0	300.0	180.0	160.0	0.0	49694.958333333336	50.60833333333333	0.0	334.12419634270185	118.38924430177111		50.575	
2021-05-03	47.125	0.0	0.0	0.0	300.0	182.0	160.0	0.0	49696.04166666666	50.40416666666667	0.0	334.12419634270185	118.38924430177111		50.575	
2021-05-02	48.181	0.0	0.0	0.0	300.0	182.0	161.0	0.0	49696.25	50.55416666666667	0.0	334.12419634270185	118.38924430177111		50.575	
2021-05-01	49.785	0.0	0.0	0.0	300.0	183.0	163.0	0.0	49695.958333333336	50.583333333333336	0.0	334.12419634270185	118.38924430177111		50.575	
2021-04-30	51.41	0.0	0.0	0.0	300.0	184.0	164.0	0.0	49696.47826086957	50.4695652173913	0.0	334.12419634270185	118.38924430177111		50.575	
2021-04-29	51.41	0.0	0.0	0.0	300.0	186.0	164.0	0.0	49697.833333333336	50.475	0.0	334.12419634270185	118.38924430177111		50.575	
2021-04-28	51.41	0.0	0.0	0.0	300.0	187.0	164.0	0.0	49698.958333333336	50.34583333333333	0.0	334.12419634270185	118.38924430177111		50.575	
2021-04-27	51.41	0.0	0.0	0.0	300.0	188.0	164.0	0.0	49700.083333333336	50.583333333333336	0.0	334.12419634270185	118.38924430177111		50.575	
2021-04-26	51.41	0.0	0.0	0.0	300.0	189.0	164.0	0.0	49700.958333333336	50.59166666666667	0.0	334.12419634270185	118.38924430177111		50.575	0.001
2021-04-25	53.057	0.0	0.0	0.0	300.0	190.0	165.0	0.0	49701.583333333336	51.18333333333334	0.0	309.77777777777777	84.98888888888888		50.575	0.003
2021-04-24	54.727	0.0	0.0	0.0	300.0	190.0	166.0	0.0	49701.66666666666	50.42083333333333	0.0	334.12419634270185	118.38924430177111		50.575	0.003
2021-04-23	56.987	0.0	0.0	0.0	300.0	191.0	169.0	0.0	49701.04166666666	50.43333333333334	0.0	304.0	74.5		50.575	0.007
2021-04-22	56.987	0.0	0.0	0.0	300.0	192.0	169.0	0.0	49699.79166666666	50.44166666666666	0.0	304.0	74.5		50.575	0.019
2021-04-21	62.806	10.0	5.1	0.8	300.0	193.0	169.0	0.0	49696.91666666666	50.55416666666667	0.0	304.2083333333333	74.79166666666667		50.575	0.024
2021-04-20	75.8	103.0	28.3	33.8	300.0	194.0	180.0	12.0	49691.958333333336	50.62916666666666	0.0	307.375	79.36666666666666		50.575	0.043
2021-04-19	47.125	0.0	0.0	0.0	300.0	195.0	160.0	12.0	49689.260869565216	50.71304347826087	0.0	307.39130434782606	79.59130434782608		50.575	0.051
2021-04-18	47.652	0.0	0.0	0.0	300.0	196.0	160.0	0.0	49690.54166666666	49.6	0.0	303.125	73.23333333333333		50.575	0.07
2021-04-17	48.181	0.0	0.0	0.0	300.0	196.0	161.0	0.0	49691.82608695652	49.60869565217392	0.0	303.0869565217391	73.20434782608694		50.575	0.07
2021-04-16	48.713	0.0	0.0	0.0	300.0	197.0	161.0	0.0	49693.083333333336	50.525	0.0	305.7083333333333	76.97500000000001		50.575	0.092
2021-04-15	49.248	0.0	0.0	0.0	300.0	198.0	162.0	0.0	49694.54166666666	52.24583333333334	0.0	304.0416666666667	74.5625		50.575	0.117
2021-04-14	49.248	0.0	0.0	0.0	300.0	198.0	162.0	0.0	49695.875	50.59583333333333	0.0	303.9583333333333	74.37826086956522		50.575	0.131
2021-04-13	49.248	0.0	0.0	0.0	300.0	199.0	162.0	0.0	49696.958333333336	50.3875	0.0	303.7083333333333	73.99565217391304		50.575	0.146
2021-04-12	49.248	0.0	0.0	0.0	300.0	200.0	162.0	0.0	49697.66666666666	49.325	0.0	302.625	72.52916666666665		50.575	0.195
2021-04-11	49.785	0.0	0.0	0.0	300.0	203.0	162.0	0.0	49698.0	49.375	0.0	302.8333333333333	72.83333333333333		50.575	0.345
2021-04-10	50.324	0.0	0.0	0.0	300.0	206.0	163.0	0.0	49698.21052631579	50.82105263157895	0.0	304.05263157894734	74.57368421052632		50.575	0.482
2021-04-09	50.324	0.0	0.0	0.0	300.0	208.0	163.0	0.0	49698.91666666666	50.67083333333333	0.0	303.6666666666667	74.02916666666667		50.575	0.611
2021-04-08	50.324	0.0	0.0	0.0	300.0	210.0	163.0	0.0	49698.47619047619	49.39	0.0	302.23809523809524	71.97999999999999		50.575	0.758
2021-04-07	51.41	0.0	0.0	0.0	300.0	212.0	164.0	0.0	49696.681818181816	49.119166666666665	0.0	302.2083333333333	71.92916666666666		50.575	0.922
2021-04-06	53.611	0.0	0.0	0.0	300.0	214.0	166.0	0.0	49693.875	49.15	0.0	302.5	72.35		50.575	1.105
2021-04-05	53.611	0.0	6.3	0.0	300.0	216.0	166.0	0.0	49691.708333333336	49.72083333333333	0.0	303.25	73.45		50.575	1.307
2021-04-04	53.611	0.0	0.0	0.0	300.0	217.0	166.0	0.0	49689.91666666666	50.36521739130435	0.0	304.4583333333333	74.80434782608695		50.575	1.444
2021-04-03	53.611	0.0	0.0	0.0	300.0	219.0	166.0	4.0	49688.208333333336	50.45416666666667	0.0	304.25	74.85000000000001		50.575	1.817
2021-04-02	53.611	0.0	4.1	0.0	300.0	221.0	166.0	0.0	49687.5	50.54583333333333	0.0	304.0833333333333	74.62173913043478		50.575	2.246
2021-04-01	53.611	0.0	5.7	0.0	300.0	223.0	166.0	0.0	49687.260869565216	50.58291666666667	0.0	303.9130434782609	74.37826086956522		50.575	2.736
2021-03-31	53.611	0.0	0.0	0.0	300.0	225.0	166.0	0.0	49687.708333333336	61.825	0.0	318.0833333333333	96.45416666666668		50.575	3.29
2021-03-30	54.727	0.0	0.0	0.0	300.0	227.0	167.0	0.0	49688.875	53.44347826086957	0.0	306.4166666666667	78.08749999999999		50.575	3.911
2021-03-29	54.727	0.0	0.0	0.0	300.0	229.0	167.0	0.0	49689.30434782609	51.21739130434783	0.0	303.95652173913044	74.4391304347826		50.575	4.602
2021-03-28	54.727	0.0	0.0	0.0	300.0	231.0	167.0	0.0	49690.0	49.75	0.0	304.0	74.5		50.575	5.313
2021-03-27	56.987	0.0	0.0	0.0	300.0	233.0	169.0	0.0	49690.52173913043	62.34782608695652	0.0	317.5652173913044	97.63478260869564		50.575	5.988
2021-03-26	63.998	0.0	0.0	0.0	300.0	235.0	170.0	0.0	49691.0	48.59166666666667	0.0	302.5	72.35		50.575	6.716
2021-03-25	179.08	0.0	0.0	6.0	300.0	237.0	270.0	0.0	49691.04166666666	98.67083333333332	0.0	355.5833333333333	188.93043478260867		50.575	7.499
2021-03-24	150.458	0.0	0.0	0.0	300.0	239.0	288.0	0.0	49700.625	191.6291666666667	0.0	396.4166666666667	277.7958333333333		50.575	8.337
2021-03-23	89.818	0.0	0.0	0.0	300.0	240.0	230.0	0.0	49703.72727272727	49.127272727272725	0.0	303.09090909090907	73.20454545454545		50.575	8.778
2021-03-22	47.125	0.0	0.0	0.0	300.0	242.0	160.0	0.0	49702.083333333336	49.17142857142856	0.0	303.25	73.43333333333332		50.575	9.703
2021-03-21	47.125	0.0	0.0	0.0	300.0	244.0	160.0	0.0	49700.458333333336	54.26666666666667	0.0	311.4166666666667	86.05833333333334		50.575	10.689
2021-03-20	49.248	0.0	0.0	0.0	300.0	246.0	162.0	0.0	49700.0	52.520833333333336	0.0	303.375	73.61666666666666		50.575	11.737
2021-03-19	50.324	0.0	0.0	0.0	300.0	248.0	162.0	0.0	49698.375	48.97083333333333	0.0	302.6666666666667	72.6		50.575	12.849
2021-03-18	52.506	0.0	0.0	0.0	300.0	250.0	164.0	0.0	49696.333333333336	49.09166666666667	0.0	303.0	73.06666666666666		50.575	13.725
2021-03-17	53.611	0.0	0.0	0.0	300.0	251.0	166.0	0.0	49693.75	49.15833333333333	0.0	302.75	72.7		50.575	14.639
2021-03-16	54.168	0.0	0.0	0.0	300.0	253.0	166.0	0.0	49689.708333333336	49.18333333333334	0.0	303.0416666666667	73.12916666666666		50.575	15.917
2021-03-15	55.852	0.0	0.0	0.0	300.0	255.0	168.0	0.0	49683.375	49.1375	0.0	302.9583333333333	73.00833333333333		50.575	17.264
2021-03-14	56.987	0.0	0.0	0.0	300.0	257.0	169.0	0.0	49674.625	49.3375	0.0	302.9166666666667	72.94583333333333		50.575	18.681
2021-03-13	58.131	0.0	0.0	0.0	300.0	259.0	170.0	0.0	49665.41666666666	51.55416666666667	0.0	305.6666666666667	76.83333333333333		50.575	19.792
2021-03-12	70.104	0.0	0.0	0.0	300.0	260.0	170.0	0.0	49654.0	51.95263157894737	0.0	306.125	77.59473684210526		50.575	20.556
2021-03-11	76.444	0.0	10.6	24.8	300.0	261.0	172.0	0.0	49639.958333333336	50.7	0.0	305.9166666666667	77.19583333333334		50.575	21.736
2021-03-10	102.63	0.0	29.3	0.0	300.0	262.0	218.0	6.0	49627.29166666666	49.333333333333336	0.0	303.75	74.14999999999999		50.575	22.546
2021-03-09	47.125	19.6	0.0	0.0	300.0	263.0	160.0	2.0	49618.91666666666	49.25416666666666	0.0	304.2916666666667	74.89583333333333		50.575	22.959
2021-03-08	57.558	0.0	0.0	4.1	300.0	264.0	169.0	0.0	49611.40909090909	49.337916666666665	0.0	303.22727272727275	73.38636363636364		50.575	23.798
2021-03-07	47.125	0.0	0.0	0.0	300.0	265.0	160.0	0.0	49606.708333333336	49.645833333333336	0.0	303.3333333333333	73.55416666666666		50.575	25.093
2021-03-06	54.727	0.0	0.0	0.0	300.0	267.0	166.0	0.0	49601.91666666666	59.6125	0.0	319.5416666666667	100.45416666666668		50.575	26.889
2021-03-05	81.684	0.0	0.0	0.0	327.0	269.0	188.0	0.0	49599.04166666666	100.225	0.0	354.2083333333333	160.01666666666665		96.992	28.765
2021-03-04	143.636	0.0	0.0	0.0	327.0	270.0	230.0	0.0	49596.458333333336	100.35	0.0	354.375	160.76666666666665		96.992	29.733
2021-03-03	82.349	6.3	0.0	0.0	327.0	272.0	210.0	1.0	49591.13636363636	100.4181818181818	0.0	354.6363636363636	160.87272727272727		96.992	31.733
2021-03-02	58.131	0.0	0.0	0.0	327.0	274.0	170.0	0.0	49581.583333333336	100.59166666666664	0.0	354.6666666666667	160.9333333333333		96.992	33.816
2021-03-01	63.401	0.0	9.3	0.0	327.0	276.0	170.0	0.0	49562.708333333336	74.09166666666667	0.0	321.9166666666667	104.83333333333331		96.992	35.929
2021-02-28	71.353	0.0	0.0	0.0	327.0	280.0	181.0	0.0	49535.125	53.3	0.0	313.0416666666667	89.39583333333333		96.992	38.968
2021-02-27	102.63	0.0	0.0	0.0	327.0	289.0	204.0	0.0	49514.72727272727	83.28458333333333	0.0	337.9166666666667	131.36666666666665		96.992	49.484
2021-02-26	117.708	0.0	17.3	35.3	327.0	275.0	214.0	0.0	49494.77272727273	84.35166666666667	0.0	338.9583333333333	133.35416666666666		96.992	34.35
2021-02-25	142.793	0.0	0.0	0.1	326.0	254.0	230.0	0.0	49465.045454545456	84.56	0.0	341.3333333333333	137.86666666666667		96.014	15.917
2021-02-24	127.174	12.8	1.7	6.0	326.0	256.0	220.0	0.0	49440.5	84.83333333333333	0.2	339.4166666666667	134.05416666666665		96.014	17.264
2021-02-23	93.304	0.0	0.0	0.0	326.0	259.0	198.0	0.0	49410.583333333336	84.89166666666667	0.0	339.0416666666667	133.45416666666668		96.014	19.417
2021-02-22	158.294	0.0	0.2	0.0	326.0	263.0	239.0	0.0	49372.083333333336	75.29583333333333	0.0	323.2916666666667	107.24583333333334		96.014	22.546
2021-02-21	227.971	28.2	8.6	6.0	326.0	265.0	275.0	0.0	49317.875	50.23333333333333	1.6	309.875	83.1875		96.014	24.225
2021-02-20	125.575	32.8	1.5	0.4	301.0	267.0	219.0	1.0	49266.625	77.31666666666666	0.0	338.125	132.4		52.116	26.432
2021-02-19	177.229	0.0	0.0	0.5	301.0	270.0	249.0	16.0	49240.458333333336	103.02916666666664	0.0	359.3333333333333	170.59166666666667		52.116	28.765
2021-02-18	105.575	0.0	8.5	13.0	301.0	273.0	206.0	1.0	49225.083333333336	77.28750000000001	1.0	326.2916666666667	112.0875		52.116	31.733
2021-02-17	67.022	22.1	0.0	0.1	301.0	275.0	178.0	13.0	49209.16666666666	50.72083333333333	1.0	305.125	76.075		52.116	34.35
2021-02-16	57.558	0.0	0.0	5.2	301.0	287.0	170.0	0.0	49199.25	50.87916666666666	0.2	304.5833333333333	75.31666666666668		52.116	46.584
2021-02-15	58.707	0.0	0.0	0.0	301.0	289.0	171.0	1.0	49190.125	50.7	0.2	304.3333333333333	74.96666666666667		52.116	49.484
2021-02-14	67.022	0.0	0.0	0.0	301.0	295.0	178.0	0.0	49180.833333333336	50.75833333333333	0.0	304.4166666666667	75.08333333333333		52.116	56.834
2021-02-13	70.104	0.0	0.0	0.0	301.0	310.0	180.0	0.0	49167.5	62.809090909090905	0.0	323.3636363636364	108.64545454545454		52.116	77.658
2021-02-12	117.708	0.0	0.0	0.0	301.0	394.0	214.0	0.0	49150.125	109.4625	0.0	358.5	170.5375		52.116	262.608
2021-02-11	198.034	10.6	0.9	0.0	301.0	401.0	260.0	0.0	49122.125	104.75454545454544	0.0	357.1666666666667	165.9333333333333		52.116	283.496
2021-02-10	293.129	16.8	14.3	13.8	301.0	465.0	305.0	1.0	49069.625	104.70833333333331	2.2	358.1666666666667	167.9333333333333		52.116	515.596
2021-02-09	323.716	21.4	35.4	22.1	301.0	490.0	319.0	10.0	49000.083333333336	106.6625	16.2	359.8333333333333	171.3125		52.116	626.919
2021-02-08	158.294	32.2	12.1	48.5	301.0	297.0	239.0	55.0	48951.083333333336	78.95833333333333	13.0	331.7916666666667	120.75416666666666		52.116	58.758
2021-02-07	85.71	14.8	28.0	12.5	338.0	299.0	192.0	2.0	48923.0	51.40416666666667	8.6	305.2916666666667	76.30833333333334		120.494	62.042
2021-02-06	104.098	22.6	28.7	45.2	338.0	303.0	205.0	53.0	48901.79166666666	56.8625	34.2	321.875	102.7		120.494	67.501
2021-02-05	123.984	14.6	14.2	7.0	338.0	198.0	218.0	9.0	48895.708333333336	78.03750000000001	2.8	330.625	118.06666666666666		120.494	0.104
2021-02-04	89.818	18.2	0.0	0.0	338.0	200.0	195.0	0.0	48899.375	78.27916666666667	0.0	334.0833333333333	124.25833333333333		120.494	0.161
2021-02-03	80.36	0.0	0.0	0.0	338.0	202.0	188.0	0.0	48905.208333333336	84.88333333333334	0.0	337.3333333333333	130.59166666666667		120.494	0.233
2021-02-02	55.852	0.0	0.0	0.0	338.0	204.0	168.0	0.0	48910.63157894737	78.87833333333333	0.0	331.375	120.075		120.494	0.321
2021-02-01	88.44	0.0	0.0	0.0	338.0	206.0	194.0	0.0	48916.708333333336	105.025	0.0	354.5416666666667	160.9375		120.494	0.424
2021-01-31	51.41	0.0	0.0	0.0	338.0	217.0	164.0	0.0	48922.083333333336	55.0875	0.0	305.2083333333333	76.2		120.494	1.307
2021-01-30	54.727	0.0	0.0	0.0	338.0	218.0	167.0	0.0	48924.79166666666	62.525	0.0	319.7916666666667	98.74166666666667		120.494	1.444
2021-01-29	56.987	0.0	0.0	0.0	338.0	220.0	169.0	0.0	48930.27272727273	103.38095238095238	0.0	357.54545454545456	166.70909090909092		120.494	1.817
2021-01-28	75.158	0.0	0.0	0.0	355.0	222.0	184.0	0.0	48937.083333333336	105.3875	0.0	357.5833333333333	166.76666666666665		158.644	2.363
2021-01-27	111.572	0.0	0.0	0.0	355.0	222.0	210.0	0.0	48942.41666666666	106.01666666666668	0.0	358.5	168.6		158.644	2.246
2021-01-26	98.279	0.0	0.0	0.0	355.0	223.0	201.0	0.0	48949.88888888889	185.815	0.0	358.8888888888889	169.35		158.644	2.483
2021-01-25	75.8	9.2	0.0	0.0	355.0	225.0	185.0	0.0	48965.21052631579	217.36666666666667	0.0	415.2105263157895	321.21666666666664		158.644	3.005
2021-01-24	96.846	0.0	0.0	0.0	355.0	227.0	200.0	0.0	48975.42105263158	104.46842105263158	0.0	357.0	165.6		158.644	3.591
2021-01-23	286.302	0.0	0.0	0.0	442.0	229.0	302.0	0.0	48981.77777777778	147.33761904761906	0.0	401.8333333333333	211.994		409.771	4.247
2021-01-22	270.638	0.0	0.0	0.0	442.0	231.0	295.0	0.0	48997.31818181818	249.55454545454543	0.0	446.3181818181818	394.1454545454546		409.771	4.976
2021-01-21	293.129	0.0	0.0	0.0	442.0	233.0	305.0	0.0	49014.833333333336	249.01666666666665	0.0	446.25	394.0956521739131		409.771	5.644
2021-01-20	290.846	0.0	0.0	0.0	442.0	235.0	304.0	0.0	49032.27272727273	249.19545454545457	0.0	446.09090909090907	393.44090909090914		409.771	6.345
2021-01-19	286.302	0.0	0.0	0.0	442.0	237.0	302.0	0.0	49049.66666666666	249.3708333333333	0.0	446.1666666666667	393.6791666666666		409.771	7.101
2021-01-18	160.943	0.0	0.0	0.0	442.0	239.0	240.0	0.0	49065.0	175.2	0.0	379.3333333333333	247.2608695652174		409.771	7.911
2021-01-17	78.392	0.0	0.0	0.0	355.0	270.0	187.0	0.0	49066.91666666666	71.03750000000001	0.0	331.9166666666667	125.41666666666669		158.644	29.247
2021-01-16	230.03	0.0	0.0	0.0	442.0	228.0	276.0	1.0	49069.5	146.42083333333332	0.0	387.0833333333333	232.1		409.771	3.911
2021-01-15	253.198	0.0	0.0	0.0	442.0	230.0	287.0	0.0	49076.125	236.66666666666663	0.0	443.5416666666667	386.3708333333333		409.771	4.602
2021-01-14	290.846	0.0	0.0	0.0	442.0	231.0	304.0	0.0	49086.91666666666	250.1291666666667	0.0	446.5833333333333	394.95		409.771	5.17
2021-01-13	264.04	0.0	0.0	0.0	442.0	234.0	292.0	0.0	49094.833333333336	250.2541666666667	0.0	446.5416666666667	394.8333333333333		409.771	5.988
2021-01-12	290.846	0.0	6.3	0.0	442.0	236.0	304.0	0.0	49101.625	248.24166666666667	0.0	445.7083333333333	392.2875		409.771	6.716
2021-01-11	286.302	0.0	0.2	0.0	442.0	238.0	302.0	0.0	49109.35	248.39166666666665	0.0	445.5	391.1333333333334		409.771	7.499
2021-01-10	67.022	0.0	7.1	0.0	442.0	240.0	178.0	0.0	49114.41666666666	178.5	0.0	421.1666666666667	302.0923076923077		409.771	8.337
2021-01-09	288.57	0.0	0.0	0.0	442.0	241.0	303.0	0.0	49119.27272727273	247.9858333333333	0.0	445.27272727272725	390.9454545454546		409.771	8.778
2021-01-08	189.404	0.0	0.0	0.0	442.0	243.0	256.0	0.0	49126.04347826087	247.82800000000003	0.0	444.6666666666667	391.2272727272728		409.771	9.703
2021-01-07	172.639	0.0	0.0	0.0	442.0	245.0	247.0	0.0	49127.34782608696	249.2058823529412	0.0	445.4347826086956	392.25882352941176		409.771	10.689
2021-01-06	47.125	0.0	0.0	0.0	442.0	247.0	160.0	0.0	49120.66666666666	142.2173913043478	0.0	362.375	192.78695652173917		409.771	11.737
2021-01-05	49.785	0.0	0.0	0.0	301.0	249.0	163.0	0.0	49107.9	51.7225	0.0	305.5	76.60000000000001		52.116	12.849
2021-01-04	54.727	28.8	3.5	9.7	301.0	251.0	167.0	1.0	49102.90909090909	51.654545454545456	0.0	307.6363636363636	79.66363636363636		52.116	14.026
2021-01-03	52.506	0.0	0.0	0.0	301.0	253.0	165.0	0.0	48893.01488799042	107.8580542665566	0.0	334.12419634270185	118.38924430177111		52.116	15.269
2021-01-02	51.956	0.0	0.0	0.0	301.0	255.0	165.0	0.0	48893.01488799042	107.8580542665566	0.0	334.12419634270185	118.38924430177111		52.116	16.581
2021-01-01	52.506	0.0	0.0	0.0	301.0	257.0	165.0	0.0	48893.01488799042	107.8580542665566	0.0	334.12419634270185	118.38924430177111		52.116	17.964
2020-12-31	55.852	0.0	0.0	0.0	301.0	258.0	168.0	0.0	48893.01488799042	107.8580542665566	0.0	334.12419634270185	118.38924430177111		52.116	19.417
2020-12-30	55.852	0.0	0.0	0.0	301.0	260.0	168.0	0.0	48893.01488799042	107.8580542665566	0.0	334.12419634270185	118.38924430177111		52.116	20.944
2020-12-29	56.418	0.0	0.0	0.0	301.0	262.0	168.0	0.0	49089.55	51.84285714285714	0.0	303.9	75.7		52.116	22.546
2020-12-28	56.987	0.0	0.0	0.0	301.0	264.0	169.0	0.0	49087.0	107.8580542665566	0.0	305.0	118.38924430177111		52.116	24.225
2020-12-27	56.987	0.0	0.0	0.0	301.0	266.0	169.0	0.0	48893.01488799042	107.8580542665566	0.0	334.12419634270185	118.38924430177111		52.116	25.981
2020-12-26	53.611	0.0	0.0	0.0	301.0	268.0	166.0	0.0	48893.01488799042	107.8580542665566	0.0	334.12419634270185	118.38924430177111		52.116	27.817
2020-12-25	57.558	0.0	0.0	0.0	301.0	270.0	169.0	0.0	49020.55555555556	51.98333333333333	0.0	304.3333333333333	74.96666666666667		52.116	29.733
2020-12-24	58.131	0.0	0.0	0.0	353.0	272.0	170.0	0.0	49004.208333333336	103.06666666666666	0.0	362.9583333333333	183.7826086956522		153.952	31.733
2020-12-23	68.864	0.0	0.0	0.0	353.0	274.0	179.0	5.0	48994.208333333336	134.00833333333333	1.0	377.5	213.23333333333332		153.952	33.816
2020-12-22	75.158	0.0	0.0	0.0	353.0	276.0	180.0	0.0	48992.333333333336	134.04999999999998	0.0	377.0	212.15416666666667		153.952	35.929
2020-12-21	87.071	15.1	3.6	0.0	353.0	278.0	192.0	0.0	48993.958333333336	109.90833333333336	2.4	346.4583333333333	149.79166666666666		153.952	39.487
2020-12-20	94.714	0.0	0.0	0.0	353.0	204.0	199.0	1.0	48992.375	64.11666666666666	7.399999999999999	324.125	105.53478260869564		153.952	0.371
2020-12-19	96.846	0.0	0.0	0.0	353.0	207.0	200.0	0.0	48992.875	118.57916666666668	0.0	371.9583333333333	204.06315789473683		153.952	0.545
2020-12-18	140.276	0.0	0.0	0.0	353.0	209.0	210.0	0.0	48997.91666666666	156.89166666666668	0.0	392.25	247.66086956521735		153.952	0.682
2020-12-17	205.842	0.0	0.0	0.0	353.0	216.0	260.0	0.0	49006.125	205.23333333333332	0.0	419.875	319.7217391304348		153.952	1.204
2020-12-16	257.512	0.0	0.0	0.0	391.0	218.0	280.0	0.0	49012.04347826087	207.30666666666664	0.0	421.25	326.45		251.811	1.719
2020-12-15	266.232	0.0	0.0	0.0	391.0	225.0	296.0	0.0	49009.75	202.4416666666667	0.0	420.1666666666667	322.37083333333334		251.811	3.145
2020-12-14	152.185	0.0	0.0	0.0	391.0	230.0	262.0	0.0	49000.208333333336	188.975	0.0	401.5416666666667	277.96250000000003		251.811	5.313
2020-12-13	62.213	0.0	0.0	0.3	361.0	238.0	169.0	0.0	48984.5	103.2	0.0	360.84	172.25		173.035	8.122
2020-12-12	294.274	0.0	0.6	0.1	391.0	256.0	303.0	0.0	48968.77272727273	149.875	0.0	390.5	244.05		251.811	19.047
2020-12-11	306.989	0.0	2.0	35.0	443.0	270.0	308.0	2.0	48960.47826086957	186.90434782608696	0.2	411.7391304347826	299.96956521739133		413.151	35.435
2020-12-10	342.375	0.0	1.5	1.5	443.0	300.0	324.0	10.0	48954.54166666666	255.15416666666667	5.2	449.2916666666667	403.2791666666666		413.151	77.658
2020-12-09	384.697	22.0	53.3	81.2	443.0	500.0	372.0	7.0	48952.04347826087	254.8670833333333	3.4	448.9583333333333	402.25416666666666		413.151	674.776
2020-12-08	194.178	0.0	0.0	0.0	443.0	187.0	308.0	4.0	48957.125	199.11666666666667	2.0	399.9583333333333	286.4833333333333		413.151	
2020-12-07	57.558	0.0	0.0	0.0	443.0	189.0	169.0	5.0	48953.75	52.2125	0.0	306.625	78.1875		413.151	0.002
2020-12-06	155.663	0.0	0.0	7.1	361.0	190.0	180.0	0.0	48952.16666666666	106.93333333333334	0.0	360.75	194.5625		173.035	0.005
2020-12-05	300.025	0.0	0.5	0.6	443.0	192.0	308.0	0.0	48964.208333333336	252.80416666666667	6.4	447.9166666666667	399.16521739130434		413.151	0.014
2020-12-04	300.025	0.0	15.7	0.0	443.0	193.0	308.0	0.0	48981.54166666666	252.57916666666665	0.2	447.9583333333333	399.17083333333335		413.151	0.029
2020-12-03	304.66	0.0	0.0	0.0	443.0	195.0	312.0	0.0	48999.333333333336	251.7454545454545	3.0	447.2916666666667	397.25714285714287		413.151	0.06
