data	chuva	nivel	vazao
2013-05-04	0.0	117.62348667725854	70.1049866145234
2013-05-05	0.0	117.62348667725854	70.1049866145234
2013-05-06	0.0	117.62348667725854	70.1049866145234
2013-05-07	0.0	117.62348667725854	70.1049866145234
2013-05-08	0.0	117.62348667725854	70.1049866145234
2013-05-09	0.0	117.62348667725854	70.1049866145234
2013-05-10	0.0	117.62348667725854	70.1049866145234
2013-05-11	0.0	117.62348667725854	70.1049866145234
2013-05-12	0.0	117.62348667725854	70.1049866145234
2013-05-13	0.0	110.75	53.0
2013-05-14	0.0	117.62348667725854	70.1049866145234
2013-05-15	0.0	117.62348667725854	70.1049866145234
2013-05-16	0.0	117.62348667725854	70.1049866145234
2013-05-17	0.0	117.62348667725854	70.1049866145234
2013-05-18	0.0	117.62348667725854	70.1049866145234
2013-05-19	0.0	117.62348667725854	70.1049866145234
2013-05-20	0.0	117.62348667725854	70.1049866145234
2013-05-21	0.0	117.62348667725854	70.1049866145234
2013-05-22	0.0	117.62348667725854	70.1049866145234
2013-05-23	0.0	117.62348667725854	70.1049866145234
2013-05-24	0.0	117.62348667725854	70.1049866145234
2013-05-25	0.0	117.62348667725854	70.1049866145234
2013-05-26	0.0	117.62348667725854	70.1049866145234
2013-05-27	0.0	126.67777777777776	69.55555555555556
2013-05-28	0.0	127.44782608695652	70.4695652173913
2013-05-29	0.0	127.41250000000001	70.39583333333333
2013-05-30	0.0	127.34583333333335	70.30416666666666
2013-05-31	0.0	127.175	70.075
2013-06-01	0.2	127.20416666666667	70.12083333333334
2013-06-02	0.0	127.41666666666667	70.30833333333334
2013-06-03	0.0	127.52083333333333	70.2125
2013-06-04	0.0	127.40833333333335	70.30833333333334
2013-06-05	0.2	127.21249999999999	70.02916666666667
2013-06-06	0.0	127.22083333333335	70.25833333333334
2013-06-07	0.0	127.35833333333333	70.39583333333333
2013-06-08	0.0	127.16250000000001	70.02916666666667
2013-06-09	0.0	127.88888888888889	70.9
2013-06-10	0.2	117.62348667725854	70.1049866145234
2013-06-11	0.0	117.62348667725854	70.1049866145234
2013-06-12	0.0	117.62348667725854	70.1049866145234
2013-06-13	0.0	117.62348667725854	70.1049866145234
2013-06-14	0.0	117.62348667725854	70.1049866145234
2013-06-15	0.0	117.62348667725854	70.1049866145234
2013-06-16	0.2	117.62348667725854	70.1049866145234
2013-06-17	0.0	117.62348667725854	70.1049866145234
2013-06-18	0.0	117.62348667725854	70.1049866145234
2013-06-19	0.0	117.62348667725854	70.1049866145234
2013-06-20	0.0	117.62348667725854	70.1049866145234
2013-06-21	0.0	117.62348667725854	70.1049866145234
2013-06-22	0.0	117.62348667725854	70.1049866145234
2013-06-23	0.0	117.62348667725854	70.1049866145234
2013-06-24	0.0	117.62348667725854	70.1049866145234
2013-06-25	0.0	117.62348667725854	70.1049866145234
2013-06-26	0.0	117.62348667725854	70.1049866145234
2013-06-27	0.0	117.62348667725854	70.1049866145234
2013-06-28	0.0	117.62348667725854	70.1049866145234
2013-06-29	0.0	117.62348667725854	70.1049866145234
2013-06-30	0.0	117.62348667725854	70.1049866145234
2013-07-01	0.0	117.62348667725854	70.1049866145234
2013-07-02	0.0	117.62348667725854	70.1049866145234
2013-07-03	0.0	117.62348667725854	70.1049866145234
2013-07-04	0.0	117.62348667725854	70.1049866145234
2013-07-05	0.0	117.62348667725854	70.1049866145234
2013-07-06	0.0	117.62348667725854	70.1049866145234
2013-07-07	0.0	117.62348667725854	70.1049866145234
2013-07-08	0.0	117.62348667725854	70.1049866145234
2013-07-09	0.0	117.62348667725854	70.1049866145234
2013-07-10	0.0	117.62348667725854	70.1049866145234
2013-07-11	0.0	117.62348667725854	70.1049866145234
2013-07-12	0.0	117.62348667725854	70.1049866145234
2013-07-13	0.0	117.62348667725854	70.1049866145234
2013-07-14	0.0	117.62348667725854	70.1049866145234
2013-07-15	0.0	117.62348667725854	70.1049866145234
2013-07-16	0.0	117.62348667725854	70.1049866145234
2013-07-17	0.0	117.62348667725854	70.1049866145234
2013-07-18	0.0	117.62348667725854	70.1049866145234
2013-07-19	0.0	117.62348667725854	70.1049866145234
2013-07-20	0.0	117.62348667725854	70.1049866145234
2013-07-21	0.0	117.62348667725854	70.1049866145234
2013-07-22	0.0	117.62348667725854	70.1049866145234
2013-07-23	0.0	117.62348667725854	70.1049866145234
2013-07-24	0.0	117.62348667725854	70.1049866145234
2013-07-25	0.0	117.62348667725854	70.1049866145234
2013-07-26	0.0	117.62348667725854	70.1049866145234
2013-07-27	0.0	117.62348667725854	70.1049866145234
2013-07-28	0.0	117.62348667725854	70.1049866145234
2013-07-29	0.0	117.62348667725854	70.1049866145234
2013-07-30	0.0	117.62348667725854	70.1049866145234
2013-07-31	0.0	117.62348667725854	70.1049866145234
2013-08-01	0.0	117.62348667725854	70.1049866145234
2013-08-02	0.0	117.62348667725854	70.1049866145234
2013-08-03	0.0	117.62348667725854	70.1049866145234
2013-08-04	0.0	117.62348667725854	70.1049866145234
2013-08-05	0.0	117.62348667725854	70.1049866145234
2013-08-06	0.0	117.62348667725854	70.1049866145234
2013-08-07	0.0	117.62348667725854	70.1049866145234
2013-08-08	0.0	117.62348667725854	70.1049866145234
2013-08-09	0.0	117.62348667725854	70.1049866145234
2013-08-10	0.0	117.62348667725854	70.1049866145234
2013-08-11	0.0	117.62348667725854	70.1049866145234
2013-08-12	0.0	117.62348667725854	70.1049866145234
2013-08-13	0.0	117.62348667725854	70.1049866145234
2013-08-14	0.0	117.62348667725854	70.1049866145234
2013-08-15	0.0	117.62348667725854	70.1049866145234
2013-08-16	0.0	117.62348667725854	70.1049866145234
2013-08-17	0.0	117.62348667725854	70.1049866145234
2013-08-18	0.0	117.62348667725854	70.1049866145234
2013-08-19	0.0	117.62348667725854	70.1049866145234
2013-08-20	0.0	117.62348667725854	70.1049866145234
2013-08-21	0.0	117.62348667725854	70.1049866145234
2013-08-22	0.0	117.62348667725854	70.1049866145234
2013-08-23	0.0	117.62348667725854	70.1049866145234
2013-08-24	0.0	117.62348667725854	70.1049866145234
2013-08-25	0.0	117.62348667725854	70.1049866145234
2013-08-26	0.0	117.62348667725854	70.1049866145234
2013-08-27	0.0	117.62348667725854	70.1049866145234
2013-08-28	0.0	117.62348667725854	70.1049866145234
2013-08-29	0.0	117.62348667725854	70.1049866145234
2013-08-30	0.0	117.62348667725854	70.1049866145234
2013-08-31	0.0	117.62348667725854	70.1049866145234
2013-09-01	0.0	117.62348667725854	70.1049866145234
2013-09-02	0.0	117.62348667725854	70.1049866145234
2013-09-03	0.0	117.62348667725854	70.1049866145234
2013-09-04	0.0	117.62348667725854	70.1049866145234
2013-09-05	0.0	117.62348667725854	70.1049866145234
2013-09-06	0.0	117.62348667725854	70.1049866145234
2013-09-07	0.0	117.62348667725854	70.1049866145234
2013-09-08	0.0	117.62348667725854	70.1049866145234
2013-09-09	0.0	117.62348667725854	70.1049866145234
2013-09-10	0.0	117.62348667725854	70.1049866145234
2013-09-11	0.0	117.62348667725854	70.1049866145234
2013-09-12	0.0	117.62348667725854	70.1049866145234
2013-09-13	0.0	117.62348667725854	70.1049866145234
2013-09-14	0.0	117.62348667725854	70.1049866145234
2013-09-15	0.0	117.62348667725854	70.1049866145234
2013-09-16	0.0	117.62348667725854	70.1049866145234
2013-09-17	0.0	117.62348667725854	70.1049866145234
2013-09-18	0.0	117.62348667725854	70.1049866145234
2013-09-19	0.0	117.62348667725854	70.1049866145234
2013-09-20	0.0	117.62348667725854	70.1049866145234
2013-09-21	0.0	117.62348667725854	70.1049866145234
2013-09-22	0.0	117.62348667725854	70.1049866145234
2013-09-23	0.0	117.62348667725854	70.1049866145234
2013-09-24	0.0	117.62348667725854	70.1049866145234
2013-09-25	0.0	117.62348667725854	70.1049866145234
2013-09-26	0.0	117.62348667725854	70.1049866145234
2013-09-27	0.0	117.62348667725854	70.1049866145234
2013-09-28	0.0	117.62348667725854	70.1049866145234
2013-09-29	0.0	117.62348667725854	70.1049866145234
2013-09-30	0.0	117.62348667725854	70.1049866145234
2013-10-01	0.0	117.62348667725854	70.1049866145234
2013-10-02	0.0	117.62348667725854	70.1049866145234
2013-10-03	0.0	117.62348667725854	70.1049866145234
2013-10-04	0.0	117.62348667725854	70.1049866145234
2013-10-05	0.0	117.62348667725854	70.1049866145234
2013-10-06	0.0	117.62348667725854	70.1049866145234
2013-10-07	0.0	117.62348667725854	70.1049866145234
2013-10-08	0.0	117.62348667725854	70.1049866145234
2013-10-09	0.0	117.62348667725854	70.1049866145234
2013-10-10	0.0	117.62348667725854	70.1049866145234
2013-10-11	0.0	117.62348667725854	70.1049866145234
2013-10-12	0.0	117.62348667725854	70.1049866145234
2013-10-13	0.0	117.62348667725854	70.1049866145234
2013-10-14	0.0	117.62348667725854	70.1049866145234
2013-10-15	0.0	117.62348667725854	70.1049866145234
2013-10-16	0.0	117.62348667725854	70.1049866145234
2013-10-17	0.0	117.62348667725854	70.1049866145234
2013-10-18	0.0	117.62348667725854	70.1049866145234
2013-10-19	0.0	117.62348667725854	70.1049866145234
2013-10-20	0.0	117.62348667725854	70.1049866145234
2013-10-21	0.0	117.62348667725854	70.1049866145234
2013-10-22	0.0	117.62348667725854	70.1049866145234
2013-10-23	0.0	117.62348667725854	70.1049866145234
2013-10-24	0.0	117.62348667725854	70.1049866145234
2013-10-25	0.0	117.62348667725854	70.1049866145234
2013-10-26	0.0	117.62348667725854	70.1049866145234
2013-10-27	0.0	117.62348667725854	70.1049866145234
2013-10-28	0.0	117.62348667725854	70.1049866145234
2013-10-29	0.0	117.62348667725854	70.1049866145234
2013-10-30	0.0	117.62348667725854	70.1049866145234
2013-10-31	0.0	117.62348667725854	70.1049866145234
2013-11-01	0.0	117.62348667725854	70.1049866145234
2013-11-02	0.0	117.62348667725854	70.1049866145234
2013-11-03	0.0	117.62348667725854	70.1049866145234
2013-11-04	0.0	117.62348667725854	70.1049866145234
2013-11-05	0.0	117.62348667725854	70.1049866145234
2013-11-06	1.8	117.62348667725854	70.1049866145234
2013-11-07	20.8	117.62348667725854	70.1049866145234
2013-11-08	9.4	117.62348667725854	70.1049866145234
2013-11-09	0.0	117.62348667725854	70.1049866145234
2013-11-10	0.0	117.62348667725854	70.1049866145234
2013-11-11	0.0	117.62348667725854	70.1049866145234
2013-11-12	0.0	117.62348667725854	70.1049866145234
2013-11-13	23.2	95.46666666666667	39.13333333333333
2013-11-14	0.0	89.62916666666666	34.02916666666667
2013-11-15	1.2	99.51666666666667	42.666666666666664
2013-11-16	0.0	94.61666666666667	38.3125
2013-11-17	0.0	88.53750000000001	33.3375
2013-11-18	1.5999999999999999	82.07916666666667	28.2
2013-11-19	0.0	85.84736842105262	31.252631578947366
2013-11-20	0.0	117.62348667725854	70.1049866145234
2013-11-21	0.0	81.45	27.85
2013-11-22	0.0	84.22083333333333	29.962500000000002
2013-11-23	16.2	83.77826086956522	29.599999999999998
2013-11-24	0.0	83.05714285714285	28.942857142857143
2013-11-25	24.2	86.99166666666667	32.1125
2013-11-26	49.0	117.20119047619048	60.154761904761905
2013-11-27	9.799999999999999	146.21875	93.09791666666666
2013-11-28	0.2	159.57291666666666	111.00625000000001
2013-11-29	0.0	160.05208333333334	111.596875
2013-11-30	6.8	143.02247191011236	89.14382022471911
2013-12-01	0.0	117.62348667725854	70.1049866145234
2013-12-02	26.2	167.50574712643677	126.3022988505747
2013-12-03	24.8	250.22916666666666	277.9302083333333
2013-12-04	0.0	268.64772727272725	317.70909090909095
2013-12-05	5.2	213.9375	201.8166666666667
2013-12-06	13.4	173.20833333333334	130.978125
2013-12-07	0.0	181.36458333333334	143.72916666666666
2013-12-08	5.8	168.59375	123.91041666666666
2013-12-09	1.8	166.4375	120.70208333333333
2013-12-10	1.2	161.1304347826087	113.11739130434782
2013-12-11	14.6	148.55208333333334	96.09895833333333
2013-12-12	27.0	158.4673913043478	109.96413043478262
2013-12-13	1.2000000000000002	236.43478260869566	247.3771739130435
2013-12-14	0.0	201.3125	189.36666666666667
2013-12-15	0.0	173.69791666666666	140.65208333333334
2013-12-16	0.2	151.3763440860215	105.29032258064517
2013-12-17	2.2	148.76842105263157	101.48
2013-12-18	2.4	164.76041666666666	125.69270833333333
2013-12-19	0.0	172.97260273972603	139.15342465753426
2013-12-20	0.0	145.8804347826087	97.57608695652173
2013-12-21	8.0	133.69791666666666	81.01145833333332
2013-12-22	56.2	170.47916666666666	136.18125
2013-12-23	46.0	200.76041666666666	191.68958333333333
2013-12-24	1.8	214.73958333333334	220.02916666666667
2013-12-25	0.0	251.97916666666666	306.51770833333336
2013-12-26	3.8000000000000003	224.67708333333334	241.62812499999998
2013-12-27	0.2	196.25	181.55937500000002
2013-12-28	0.0	179.83333333333334	150.93958333333333
2013-12-29	4.3999999999999995	178.29166666666666	148.43645833333332
2013-12-30	1.8	162.8279569892473	122.53763440860214
2013-12-31	11.6	160.70652173913044	119.19130434782609
2014-01-01	2.4000000000000004	153.28571428571428	107.92967032967033
2014-01-02	0.2	156.48958333333334	112.80833333333334
2014-01-03	0.0	151.78494623655914	105.8516129032258
2014-01-04	0.0	156.31578947368422	112.51263157894738
2014-01-05	0.0	158.04166666666666	115.14687500000001
2014-01-06	0.0	159.09677419354838	116.68602150537633
2014-01-07	0.0	157.2840909090909	113.92613636363636
2014-01-08	0.0	155.32631578947368	111.00105263157896
2014-01-09	2.2	136.62105263157895	87.03368421052632
2014-01-10	0.2	115.32291666666667	59.786458333333336
2014-01-11	0.0	113.21875	57.56041666666667
2014-01-12	0.0	112.125	56.43125
2014-01-13	0.0	108.125	51.828125
2014-01-14	0.0	117.25	62.22291666666667
2014-01-15	0.0	124.625	70.71145833333334
2014-01-16	0.0	134.45833333333334	81.95
2014-01-17	4.2	123.64893617021276	69.58936170212766
2014-01-18	3.8000000000000003	122.87368421052632	68.61052631578947
2014-01-19	6.6000000000000005	112.13541666666667	56.43854166666667
2014-01-20	0.4	123.29166666666667	68.93854166666667
2014-01-21	0.2	132.9375	80.29479166666667
2014-01-22	0.0	133.7191011235955	81.33820224719102
2014-01-23	15.0	136.85263157894738	85.12631578947368
2014-01-24	0.0	134.88541666666666	82.68124999999999
2014-01-25	0.0	140.78125	90.41666666666667
2014-01-26	0.0	124.46875	70.14583333333333
2014-01-27	0.0	112.45833333333333	56.365624999999994
2014-01-28	0.0	119.65591397849462	64.68494623655914
2014-01-29	0.0	123.0	68.36022727272727
2014-01-30	0.0	130.62105263157895	77.10736842105263
2014-01-31	0.0	123.625	69.08229166666666
2014-02-01	0.0	125.42708333333333	71.32395833333334
2014-02-02	0.0	123.03125	68.50729166666666
2014-02-03	0.0	126.78125	72.62604166666667
2014-02-04	0.0	125.75	71.725
2014-02-05	0.0	124.71875	70.44687499999999
2014-02-06	0.0	123.25	68.690625
2014-02-07	0.0	124.11458333333333	69.66875
2014-02-08	0.0	124.51041666666667	70.11354166666666
2014-02-09	0.0	125.10416666666667	70.71979166666667
2014-02-10	0.0	128.08333333333334	74.0
2014-02-11	0.0	124.86458333333333	70.43229166666667
2014-02-12	0.0	124.80208333333333	70.32916666666667
2014-02-13	0.0	127.55208333333333	73.3625
2014-02-14	0.0	127.125	72.94687499999999
2014-02-15	0.0	128.95833333333334	75.06458333333333
2014-02-16	13.4	131.66304347826087	78.51739130434783
2014-02-17	8.4	127.47916666666667	73.52708333333332
2014-02-18	0.4	123.71875	68.859375
2014-02-19	0.0	124.22916666666667	69.828125
2014-02-20	0.0	124.96875	70.75833333333334
2014-02-21	0.0	127.76041666666667	73.65833333333333
2014-02-22	0.0	130.14583333333334	76.60208333333333
2014-02-23	0.0	128.59375	74.825
2014-02-24	0.0	131.0	77.6
2014-02-25	0.0	127.89473684210526	74.07578947368421
2014-02-26	0.0	120.72826086956522	65.44130434782608
2014-02-27	0.0	118.72916666666667	63.10208333333333
2014-02-28	0.0	122.85416666666667	68.77708333333332
2014-03-01	0.4	118.64583333333333	63.01145833333333
2014-03-02	0.0	118.69791666666667	63.07083333333333
2014-03-03	0.2	123.45833333333333	68.534375
2014-03-04	0.6	120.92391304347827	66.3913043478261
2014-03-05	0.0	112.25	56.35729166666667
2014-03-06	0.6000000000000001	117.97916666666667	62.53020833333333
2014-03-07	20.0	116.86516853932584	61.333707865168535
2014-03-08	54.4	133.0842105263158	81.74631578947368
2014-03-09	2.4	182.5625	155.76874999999998
2014-03-10	0.0	180.3548387096774	151.89139784946235
2014-03-11	0.0	154.50526315789475	110.2578947368421
2014-03-12	0.0	128.66666666666666	75.2505376344086
2014-03-13	4.0	114.69565217391305	58.78695652173913
2014-03-14	10.8	116.08421052631579	60.588421052631574
2014-03-15	0.0	112.1875	56.47604166666667
2014-03-16	0.0	112.47916666666667	56.778124999999996
2014-03-17	0.0	119.92391304347827	64.71739130434783
2014-03-18	0.0	119.96875	64.82083333333334
2014-03-19	0.0	120.65625	65.67916666666666
2014-03-20	0.0	126.26041666666667	71.8125
2014-03-21	0.0	122.77083333333333	67.925
2014-03-22	9.0	115.89583333333333	60.0875
2014-03-23	30.0	125.50561797752809	71.21460674157302
2014-03-24	2.8000000000000003	124.0421052631579	69.45052631578946
2014-03-25	0.0	132.84375	80.37708333333333
2014-03-26	0.0	119.42708333333333	64.33541666666666
2014-03-27	0.0	119.45833333333333	64.02916666666667
2014-03-28	0.0	121.30208333333333	66.02604166666667
2014-03-29	0.0	120.6734693877551	65.31224489795919
2014-03-30	1.2	118.80555555555556	63.1888888888889
2014-03-31	0.4	122.72916666666667	67.65833333333333
2014-04-01	8.0	120.47916666666667	65.209375
2014-04-02	36.0	122.83333333333333	67.86979166666667
2014-04-03	2.8	117.70833333333333	62.11354166666666
2014-04-04	0.4	142.03125	93.05104166666666
2014-04-05	0.0	147.65625	99.85416666666667
2014-04-06	0.0	129.90625	76.60833333333333
2014-04-07	0.0	122.79166666666667	67.91354166666666
2014-04-08	0.0	117.32291666666667	61.881249999999994
2014-04-09	0.0	121.29166666666667	66.29375
2014-04-10	0.0	128.3125	74.31041666666665
2014-04-11	0.0	126.5	72.22604166666666
2014-04-12	0.0	125.95833333333333	71.60104166666666
2014-04-13	0.0	120.3125	65.44375
2014-04-14	0.0	127.5625	73.4875
2014-04-15	7.4	123.85416666666667	69.24791666666665
2014-04-16	0.2	125.29166666666667	70.85729166666667
2014-04-17	0.0	128.29166666666666	74.25
2014-04-18	0.0	125.73958333333333	71.35104166666666
2014-04-19	0.0	128.64583333333334	74.675
2014-04-20	0.0	126.125	71.78958333333334
2014-04-21	26.6	127.22916666666667	72.97604166666667
2014-04-22	0.0	126.96875	72.66250000000001
2014-04-23	0.0	128.1413043478261	74.15326086956522
2014-04-24	7.0	127.35416666666667	73.125
2014-04-25	0.0	126.66666666666667	72.33854166666667
2014-04-26	0.0	127.58333333333333	73.434375
2014-04-27	0.0	126.57291666666667	72.21145833333334
2014-04-28	0.0	127.125	72.878125
2014-04-29	0.0	124.42708333333333	69.778125
2014-04-30	0.0	118.77083333333333	63.25
2014-05-01	0.0	118.0	62.446875000000006
2014-05-02	0.0	119.42708333333333	63.9625
2014-05-03	0.2	123.35416666666667	68.45833333333333
2014-05-04	0.0	124.89583333333333	70.190625
2014-05-05	0.0	125.88541666666667	71.38333333333333
2014-05-06	0.0	127.15625	73.04375
2014-05-07	0.0	123.27083333333333	68.446875
2014-05-08	0.0	123.8586956521739	68.97065217391305
2014-05-09	0.0	124.91666666666667	70.2
2014-05-10	0.0	124.28125	69.43749999999999
2014-05-11	0.0	124.63541666666667	69.8625
2014-05-12	0.0	124.58333333333333	69.8
2014-05-13	0.0	124.3125	69.475
2014-05-14	0.0	124.51041666666667	69.71249999999999
2014-05-15	0.0	125.47916666666667	70.8875
2014-05-16	0.0	127.625	73.4625
2014-05-17	0.0	126.80208333333333	72.47291666666668
2014-05-18	0.0	127.55208333333333	73.3625
2014-05-19	0.0	127.23958333333333	72.9875
2014-05-20	0.0	126.92708333333333	72.6125
2014-05-21	0.0	126.30208333333333	71.86562500000001
2014-05-22	0.0	126.30208333333333	71.92395833333333
2014-05-23	0.0	124.39583333333333	69.70520833333333
2014-05-24	0.0	118.10416666666667	62.86770833333333
2014-05-25	0.0	116.20833333333333	60.903124999999996
2014-05-26	1.4000000000000001	124.92708333333333	70.62395833333333
2014-05-27	1.0	118.54166666666667	63.303125
2014-05-28	0.0	124.01041666666667	69.35729166666667
2014-05-29	0.0	122.625	67.77708333333334
2014-05-30	0.0	123.61458333333333	68.83333333333333
2014-05-31	0.0	121.72916666666667	66.92083333333333
2014-06-01	0.0	120.15625	64.996875
2014-06-02	9.8	124.61458333333333	69.85312499999999
2014-06-03	0.0	123.20833333333333	68.328125
2014-06-04	0.0	125.26041666666667	70.75729166666666
2014-06-05	0.0	127.07291666666667	72.95416666666667
2014-06-06	0.0	126.90625	72.92916666666666
2014-06-07	0.0	124.32291666666667	69.75104166666667
2014-06-08	0.0	121.36458333333333	66.16979166666667
2014-06-09	0.0	118.44791666666667	62.86041666666667
2014-06-10	0.0	118.19354838709677	62.71827956989247
2014-06-11	0.0	119.26373626373626	63.77362637362637
2014-06-12	0.0	118.59375	62.953125
2014-06-13	0.0	116.80208333333333	60.98333333333334
2014-06-14	3.4000000000000004	117.83333333333333	62.153124999999996
2014-06-15	0.0	120.375	65.07395833333334
2014-06-16	0.0	121.91666666666667	66.84166666666667
2014-06-17	0.0	120.14583333333333	64.73229166666667
2014-06-18	0.0	122.82291666666667	67.77083333333333
