dia	mes	ano	vazao
12	12	2020	1136.809
11	12	2020	909.991
10	12	2020	798.026
9	12	2020	804.48
8	12	2020	721.91
7	12	2020	588.957
6	12	2020	489.651
5	12	2020	363.527
4	12	2020	361.03
3	12	2020	411.996
2	12	2020	396.479
1	12	2020	438.283
30	11	2020	427.705
29	11	2020	506.251
28	11	2020	520.221
27	11	2020	523.029
26	11	2020	603.621
25	11	2020	568.625
24	11	2020	697.091
23	11	2020	618.401
22	11	2020	690.93
21	11	2020	769.194
20	11	2020	798.026
19	11	2020	830.462
18	11	2020	850.123
17	11	2020	785.17
16	11	2020	478.684
15	11	2020	376.091
14	11	2020	346.17
13	11	2020	446.271
12	11	2020	492.405
11	11	2020	514.618
10	11	2020	500.698
9	11	2020	534.312
8	11	2020	551.383
7	11	2020	718.792
6	11	2020	775.571
5	11	2020	863.313
4	11	2020	1125.986
3	11	2020	1441.328
2	11	2020	1329.631
1	11	2020	869.932
31	10	2020	718.792
30	10	2020	876.568
29	10	2020	814.192
28	10	2020	759.66
27	10	2020	697.091
26	10	2020	489.651
25	10	2020	338.816
24	10	2020	317.064
23	10	2020	329.091
22	10	2020	265.904
21	10	2020	259.155
20	10	2020	274.987
19	10	2020	248.034
18	10	2020	184.741
17	10	2020	165.021
16	10	2020	224.131
15	10	2020	230.572
14	10	2020	151.653
13	10	2020	147.901
12	10	2020	151.653
11	10	2020	172.823
10	10	2020	207.247
9	10	2020	205.166
8	10	2020	186.752
7	10	2020	176.767
6	10	2020	219.87
5	10	2020	201.026
4	10	2020	182.737
3	10	2020	252.464
2	10	2020	248.034
1	10	2020	237.072
30	9	2020	228.419
29	9	2020	245.829
28	9	2020	198.966
27	9	2020	184.741
26	9	2020	224.131
25	9	2020	261.399
24	9	2020	256.919
23	9	2020	226.272
22	9	2020	234.899
21	9	2020	228.419
20	9	2020	237.072
19	9	2020	237.072
18	9	2020	224.131
17	9	2020	237.072
16	9	2020	207.247
15	9	2020	250.246
14	9	2020	265.904
13	9	2020	241.438
12	9	2020	226.272
11	9	2020	237.072
10	9	2020	248.034
9	9	2020	221.997
8	9	2020	265.904
7	9	2020	274.987
6	9	2020	274.987
5	9	2020	293.449
4	9	2020	284.17
3	9	2020	277.274
2	9	2020	302.824
1	9	2020	324.263
31	8	2020	321.857
30	8	2020	312.294
29	8	2020	343.713
28	8	2020	324.263
27	8	2020	326.674
26	8	2020	302.824
25	8	2020	281.865
24	8	2020	274.987
23	8	2020	274.987
22	8	2020	263.648
21	8	2020	245.829
20	8	2020	279.566
19	8	2020	272.707
18	8	2020	302.824
17	8	2020	295.784
16	8	2020	329.091
15	8	2020	331.514
14	8	2020	326.674
13	8	2020	329.091
12	8	2020	317.064
11	8	2020	314.676
10	8	2020	309.917
9	8	2020	324.263
8	8	2020	336.376
7	8	2020	338.816
6	8	2020	341.262
5	8	2020	326.674
4	8	2020	317.064
3	8	2020	351.101
2	8	2020	329.091
1	8	2020	353.575
31	7	2020	341.262
30	7	2020	343.713
29	7	2020	307.547
28	7	2020	336.376
27	7	2020	284.17
26	7	2020	401.63
25	7	2020	371.049
24	7	2020	368.536
23	7	2020	383.696
22	7	2020	319.458
21	7	2020	326.674
20	7	2020	391.349
19	7	2020	353.575
18	7	2020	353.575
17	7	2020	371.049
16	7	2020	361.03
15	7	2020	371.049
14	7	2020	358.54
13	7	2020	386.241
12	7	2020	356.055
11	7	2020	399.052
10	7	2020	409.397
9	7	2020	425.074
8	7	2020	419.827
7	7	2020	388.793
6	7	2020	404.213
5	7	2020	401.63
4	7	2020	399.052
3	7	2020	401.63
2	7	2020	396.479
1	7	2020	361.03
30	6	2020	422.448
29	6	2020	409.397
28	6	2020	396.479
27	6	2020	388.793
26	6	2020	404.213
25	6	2020	417.211
24	6	2020	406.802
23	6	2020	406.802
22	6	2020	430.342
21	6	2020	411.996
20	6	2020	438.283
19	6	2020	409.397
18	6	2020	417.211
17	6	2020	406.802
16	6	2020	401.63
15	6	2020	406.802
14	6	2020	404.213
13	6	2020	427.705
12	6	2020	438.283
11	6	2020	435.63
10	6	2020	438.283
9	6	2020	427.705
8	6	2020	440.94
7	6	2020	435.63
6	6	2020	470.512
5	6	2020	486.902
4	6	2020	497.929
3	6	2020	473.231
2	6	2020	500.698
1	6	2020	531.484
31	5	2020	597.742
30	5	2020	568.625
29	5	2020	672.555
28	5	2020	687.857
27	5	2020	788.378
26	5	2020	740.707
25	5	2020	565.74
24	5	2020	577.311
23	5	2020	591.881
22	5	2020	615.436
21	5	2020	669.508
20	5	2020	678.662
19	5	2020	778.767
18	5	2020	618.401
17	5	2020	565.74
16	5	2020	492.405
15	5	2020	475.955
14	5	2020	520.221
13	5	2020	486.902
12	5	2020	503.472
11	5	2020	528.661
10	5	2020	523.029
9	5	2020	531.484
8	5	2020	548.525
7	5	2020	583.125
6	5	2020	486.902
5	5	2020	534.312
4	5	2020	537.145
3	5	2020	537.145
2	5	2020	551.383
1	5	2020	565.74
30	4	2020	606.568
29	4	2020	591.881
28	4	2020	615.436
27	4	2020	657.365
26	4	2020	624.345
25	4	2020	684.787
24	4	2020	694.008
23	4	2020	766.012
22	4	2020	684.787
21	4	2020	820.688
20	4	2020	830.462
19	4	2020	869.932
18	4	2020	896.573
17	4	2020	889.889
16	4	2020	1118.789
15	4	2020	1394.756
14	4	2020	1337.241
13	4	2020	1220.891
12	4	2020	1169.479
11	4	2020	1118.789
10	4	2020	1280.515
9	4	2020	1228.293
8	4	2020	830.462
7	4	2020	863.313
6	4	2020	947.219
5	4	2020	916.724
4	4	2020	820.688
3	4	2020	804.48
2	4	2020	827.2
1	4	2020	899.922
31	3	2020	916.724
30	3	2020	1068.831
29	3	2020	1140.425
28	3	2020	1206.129
27	3	2020	1665.083
26	3	2020	1706.125
25	3	2020	2103.988
24	3	2020	1755.623
23	3	2020	1367.818
22	3	2020	1136.809
21	3	2020	957.456
20	3	2020	1019.617
19	3	2020	1044.13
18	3	2020	1090.151
17	3	2020	1206.129
16	3	2020	1383.19
15	3	2020	1480.515
14	3	2020	1476.581
13	3	2020	1600.092
12	3	2020	1795.257
11	3	2020	2120.594
10	3	2020	2546.737
9	3	2020	2915.677
8	3	2020	3358.466
7	3	2020	3919.894
6	3	2020	3504.953
5	3	2020	3020.232
4	3	2020	2660.871
3	3	2020	3047.668
2	3	2020	2839.033
1	3	2020	1665.083
29	2	2020	1162.194
28	2	2020	930.237
27	2	2020	960.876
26	2	2020	1111.607
25	2	2020	1173.128
24	2	2020	1162.194
23	2	2020	974.596
22	2	2020	863.313
21	2	2020	830.462
20	2	2020	913.355
19	2	2020	1559.9
18	2	2020	1616.261
17	2	2020	2275.833
16	2	2020	2103.988
15	2	2020	1265.523
14	2	2020	940.414
13	2	2020	1072.375
12	2	2020	1144.044
11	2	2020	998.756
10	2	2020	1005.695
9	2	2020	943.815
8	2	2020	1232.0
7	2	2020	843.553
6	2	2020	930.237
5	2	2020	1047.648
4	2	2020	1129.59
3	2	2020	1310.67
2	2	2020	1702.006
1	2	2020	1960.188
31	1	2020	2314.033
30	1	2020	3448.051
29	1	2020	4858.931
28	1	2020	5501.958
27	1	2020	4459.129
26	1	2020	2507.542
25	1	2020	1500.235
24	1	2020	1265.523
23	1	2020	1154.923
22	1	2020	978.036
21	1	2020	624.345
20	1	2020	503.472
19	1	2020	470.512
18	1	2020	399.052
17	1	2020	396.479
16	1	2020	376.091
15	1	2020	381.155
14	1	2020	459.687
13	1	2020	475.955
12	1	2020	459.687
11	1	2020	565.74
10	1	2020	603.621
9	1	2020	728.158
8	1	2020	648.305
7	1	2020	534.312
6	1	2020	399.052
5	1	2020	396.479
4	1	2020	506.251
3	1	2020	366.029
2	1	2020	361.03
1	1	2020	371.049
31	12	2019	393.76
30	12	2019	443.569
29	12	2019	496.813
28	12	2019	491.93
27	12	2019	403.168
26	12	2019	345.023
25	12	2019	349.616
24	12	2019	347.318
23	12	2019	358.833
22	12	2019	391.414
21	12	2019	467.641
20	12	2019	496.813
19	12	2019	556.047
18	12	2019	601.21
17	12	2019	817.525
16	12	2019	953.504
15	12	2019	827.058
14	12	2019	665.938
13	12	2019	785.951
12	12	2019	1020.089
11	12	2019	1394.694
10	12	2019	1247.648
9	12	2019	1297.387
8	12	2019	1613.394
7	12	2019	1297.387
6	12	2019	1716.13
5	12	2019	1735.331
4	12	2019	1719.966
3	12	2019	963.419
2	12	2019	627.088
1	12	2019	484.621
30	11	2019	487.055
29	11	2019	372.736
28	11	2019	531.226
27	11	2019	558.54
26	11	2019	499.258
25	11	2019	501.705
24	11	2019	650.925
23	11	2019	518.89
22	11	2019	509.057
21	11	2019	268.645
20	11	2019	240.362
19	11	2019	231.771
18	11	2019	202.147
17	11	2019	179.383
16	11	2019	193.815
15	11	2019	179.383
14	11	2019	175.296
13	11	2019	106.701
12	11	2019	112.34
11	11	2019	179.383
10	11	2019	187.606
9	11	2019	191.741
8	11	2019	163.134
7	11	2019	155.112
6	11	2019	189.672
5	11	2019	216.871
4	11	2019	183.487
3	11	2019	204.239
2	11	2019	153.118
1	11	2019	185.544
31	10	2019	151.128
30	10	2019	151.128
29	10	2019	139.285
28	10	2019	189.672
27	10	2019	195.892
26	10	2019	183.487
25	10	2019	141.247
24	10	2019	116.127
23	10	2019	114.23
22	10	2019	116.127
21	10	2019	119.935
20	10	2019	159.115
19	10	2019	123.765
18	10	2019	131.485
17	10	2019	137.328
16	10	2019	116.127
15	10	2019	125.687
14	10	2019	119.935
13	10	2019	127.615
12	10	2019	135.375
11	10	2019	131.485
10	10	2019	137.328
9	10	2019	143.214
8	10	2019	157.111
7	10	2019	159.115
6	10	2019	155.112
5	10	2019	141.247
4	10	2019	139.285
3	10	2019	131.485
2	10	2019	137.328
1	10	2019	143.214
30	9	2019	151.128
29	9	2019	145.186
28	9	2019	139.285
27	9	2019	135.375
26	9	2019	112.34
25	9	2019	110.455
24	9	2019	116.127
23	9	2019	129.547
22	9	2019	129.547
21	9	2019	133.428
20	9	2019	143.214
19	9	2019	139.285
18	9	2019	129.547
17	9	2019	161.122
16	9	2019	118.028
15	9	2019	125.687
14	9	2019	123.765
13	9	2019	131.485
12	9	2019	123.765
11	9	2019	137.328
10	9	2019	137.328
9	9	2019	147.162
8	9	2019	147.162
7	9	2019	151.128
6	9	2019	163.134
5	9	2019	143.214
4	9	2019	155.112
3	9	2019	159.115
2	9	2019	141.247
1	9	2019	141.247
31	8	2019	139.285
30	8	2019	123.765
29	8	2019	139.285
28	8	2019	141.247
27	8	2019	141.247
26	8	2019	169.196
25	8	2019	155.112
24	8	2019	179.383
23	8	2019	163.134
22	8	2019	177.337
21	8	2019	155.112
20	8	2019	147.162
19	8	2019	147.162
18	8	2019	147.162
17	8	2019	143.214
16	8	2019	151.128
15	8	2019	181.433
14	8	2019	171.225
13	8	2019	175.296
12	8	2019	167.171
11	8	2019	155.112
10	8	2019	149.143
9	8	2019	147.162
8	8	2019	149.143
7	8	2019	147.162
6	8	2019	155.112
5	8	2019	169.196
4	8	2019	173.258
3	8	2019	167.171
2	8	2019	187.606
1	8	2019	206.335
31	7	2019	181.433
30	7	2019	202.147
