ds	y	chuva1	chuva2	chuva3	chuva4	vazao1	chuva5	vazao2	chuva6	vazao3	chuva7	vazao4	vazao5	vazao6	vazao7	vazao8
2017-04-22	162.287	0.0	0.0	0.0	0.0		0.0	112.38124999999998	0.0	212.60208333333333	0.0	5.041666666666667	141.809	5.062		155.624
2017-04-21	168.916	0.0	0.0	0.0	0.0		0.0	119.47083333333336	0.0	208.18125	0.0	4.479166666666667	150.886	5.062		168.8
2017-04-20	184.499	0.0	0.0	0.0	0.0		0.5	132.03958333333333	0.0	224.053125	0.0	4.660869565217391	163.349	5.062		188.94
2017-04-19	163.378	7.4	0.0	0.0	0.0		1.0	133.56875	0.0	211.14895833333333	0.0	4.952173913043478	172.963	5.062		178.816
2017-04-18	167.525	0.0	0.0	0.0	0.0		0.5	121.44583333333333	0.0	206.9645833333333	0.0	5.276190476190476	153.964	4.989		165.487
2017-04-17	214.131	0.0	0.0	0.0	0.0		0.0	144.01041666666666	0.0	247.67395833333333	0.0	4.643478260869565	176.218	4.774		202.604
2017-04-16	183.061	0.0	0.0	0.0	0.0		0.0	146.21666666666667	0.0	227.790625	0.0	4.916666666666667	189.489	4.774		199.171
2017-04-15	171.711	0.0	0.0	0.0	0.0		0.0	138.96875	0.0	218.69583333333333	0.0	5.531818181818182	179.499	5.062		202.604
2017-04-14	163.378	0.0	0.0	0.0	0.0		0.0	122.50208333333336	0.0	207.3479166666667	0.0	5.613043478260869	157.066	4.989		175.465
2017-04-13	164.756	0.0	0.0	0.0	0.0		4.25	120.71666666666664	0.0	202.778125	0.0	5.29	153.964	4.774		172.126
2017-04-12	167.525	0.0	0.0	0.0	0.0		0.0	122.84583333333336	0.0	202.07291666666663	0.0	5.2	153.964	4.774		172.126
2017-04-11	175.935	0.0	0.0	0.0	0.0		0.0	129.0041666666667	0.2	207.23125	0.0	5.726086956521739	163.349	4.774		178.816
2017-04-10	183.061	0.0	0.0	0.0	0.0		0.0	137.86458333333334	0.0	218.82083333333333	0.0	5.958333333333333	172.963	4.702		182.179
2017-04-09	174.523	0.0	0.0	0.0	0.0		0.0	132.44791666666666	0.0	206.9375	0.0	5.545454545454546	169.733	4.632		178.816
2017-04-08	196.153	0.0	0.0	0.0	0.0		0.0	130.88333333333335	0.0	215.01354166666667	0.0	6.553333333333333	163.349	4.491		192.339
2017-04-07	200.592	0.0	0.0	0.0	0.0		0.0	143.85625	0.0	228.478125	0.0	6.117391304347826	182.804	4.491		199.171
2017-04-06	202.08	0.0	0.0	0.0	0.0		0.0	143.7	0.0	230.13229166666667	0.0	6.86875	182.804	4.491		192.339
2017-04-05	218.718	0.0	0.0	0.0	0.0		0.0	145.8875	0.0	237.62604166666668	0.0	6.279166666666666	186.134	4.491		209.504
2017-04-04	237.425	0.0	0.0	0.0	0.0		0.0	166.09583333333333	0.0	274.628125	0.0	6.586956521739131	210.136	4.632		230.464
2017-04-03	284.965	0.0	0.0	0.0	0.0		0.0	180.03125	0.0	305.771875	0.0	7.2875	228.012	4.774		248.219
2017-04-02	295.203	0.0	0.0	0.0	0.0		0.0	201.00208333333333	0.0	333.815625	0.0	6.238095238095238	265.555	4.774		257.19
2017-04-01	346.566	0.0	0.0	0.0	0.0		0.0	233.225	0.0	382.3875	0.0	6.816666666666666	297.275	4.774		299.083
2017-03-31	342.925	0.0	0.0	0.1	0.0		0.0	261.93958333333336	0.0	409.54375	0.0	6.808695652173912	334.711	4.774		343.811
2017-03-30	326.72	0.0	0.2	4.8	0.0		0.0	204.14166666666665	0.0	337.91875	0.0	6.869230769230769	265.555	4.774		268.15
2017-03-29	303.837	0.0	42.6	19.5	0.0		0.0	302.05	0.0	324.871875	0.0	6.577272727272727	289.206	4.774		258.991
2017-03-28	283.272	46.5	1.9	78.6	37.0		22.75	227.9020833333333	44.6	287.078125	0.4	7.621052631578948	217.214	4.774		244.647
2017-03-27	240.598	57.5	0.0	0.6	1.0		0.5	152.65833333333333	1.6	266.84166666666664	0.4	7.455555555555555	196.273	4.774		219.936
2017-03-26	310.812	0.0	0.0	0.0	0.0		0.0	173.11041666666665	0.0	328.44375	0.0	7.869230769230769	213.663	4.774		255.39
2017-03-25	263.252	0.0	0.0	0.0	0.0		0.0	184.50416666666663	0.0	312.29479166666664	0.0	8.004347826086956	246.488	4.632		291.841
2017-03-24	314.321	0.0	0.0	0.0	0.0		0.0	179.5375	0.0	328.4052083333333	0.0	8.0	228.012	4.774		251.8
2017-03-23	402.886	0.0	0.0	0.0	0.0		0.0	243.99791666666667	0.0	439.246875	0.0	6.536363636363637	301.343	4.774		341.269
2017-03-22	481.449	0.0	0.0	0.0	0.0		0.0	340.1354166666667	0.0	545.8041666666667	0.0	6.163636363636363	433.81	4.774		453.474
2017-03-21	295.203	0.0	1.2	0.0	1.0		0.0	231.83333333333331	1.2	358.21875	0.4	6.325	317.846	4.774		299.083
2017-03-20	218.718	6.0	3.5	25.2	0.0		0.0	166.30416666666667	0.2	280.58750000000003	0.0	5.313636363636364	224.389	4.917		248.219
2017-03-19	171.711	5.0	0.0	0.0	2.0		12.0	127.19166666666668	1.6	213.75104166666668	0.0	5.163157894736842	163.349	5.062		199.171
2017-03-18	220.255	0.0	0.0	0.0	0.0		0.0	110.72708333333333	0.0	225.1447916666667	0.0	5.607692307692308	135.888	5.062		206.048
2017-03-17	227.999	0.0	0.0	0.0	0.0		0.0	141.56458333333333	0.0	249.40520833333332	0.0	5.647619047619047	179.499	4.917		212.97
2017-03-16	234.267	0.0	0.0	0.0	0.0		0.0	149.68958333333333	0.2	261.0	0.2	6.653333333333333	189.489	5.062		226.944
2017-03-15	248.601	0.0	0.0	0.0	1.0		2.5	164.9125	0.0	282.2556818181818	3.0	5.960869565217391	206.634	5.062		244.647
2017-03-14	248.601	0.0	0.0	0.0	0.0		1.0	156.54166666666666	0.0	264.6083333333333	0.0	6.21	199.702	5.134		237.535
2017-03-13	307.317	0.0	0.0	0.0	0.0		0.0	174.13333333333333	0.0	316.38854166666664	0.0	6.227272727272728	224.389	5.354		255.39
2017-03-12	284.965	0.0	0.0	0.0	0.0		0.0	206.63333333333333	0.0	342.40000000000003	0.0	6.347368421052631	273.346	5.652		296.662
2017-03-11	276.538	0.0	0.0	0.0	0.0		0.0	191.30625	0.0	338.98541666666665	0.0	6.8	235.331	5.652		268.15
2017-03-10	209.581	0.0	0.6	0.0	0.0		0.25	148.35625000000002	0.0	232.80833333333337	0.0	7.395454545454545	206.634	5.652		195.749
2017-03-09	203.572	0.0	0.0	0.0	0.0		0.0	126.65625	0.6000000000000001	217.84479166666668	0.0	7.494117647058823	163.349	5.652		182.179
2017-03-08	242.191	0.0	0.5	0.0	0.0		0.0	130.52916666666667	0.4	232.00625	0.0	8.022727272727273	163.349	5.803		202.604
2017-03-07	296.922	0.0	0.0	0.0	0.0		0.0	173.92083333333332	0.0	311.91770833333334	0.0	8.136842105263158	220.789	6.417		258.991
2017-03-06	284.965	0.0	0.0	0.0	0.0		0.0	183.775	0.0	316.29479166666664	0.0	8.30909090909091	242.745	6.73		268.15
2017-03-05	276.538	0.0	0.0	0.0	0.0		0.0	181.8770833333333	0.0	316.5770833333333	0.0	8.3	235.331	6.573		262.601
2017-03-04	237.425	0.0	0.0	0.0	0.0		0.0	157.71041666666665	0.0	260.45520833333336	0.0	8.21304347826087	206.634	6.495		219.936
2017-03-03	264.9	0.0	0.0	0.0	0.0		0.0	155.78333333333333	0.0	284.521875	0.0	7.68	196.273	6.73		226.944
2017-03-02	240.598	0.0	1.6	0.0	0.0		0.0	162.99166666666665	0.0	276.42291666666665	0.0	7.108695652173913	213.663	7.209		241.086
2017-03-01	209.581	3.7	3.4	0.0	2.0		13.5	151.57083333333333	1.7999999999999998	247.3010416666667	0.0	7.811764705882354	196.273	7.371		230.464
2017-02-28	217.185	0.0	0.0	4.5	0.0		2.75	128.98333333333335	3.4	224.6052083333333	2.8	7.645833333333333	160.195	7.209		206.048
2017-02-27	223.34	0.0	0.0	0.0	0.0		0.0	139.79999999999998	0.0	236.02916666666667	0.0	7.922222222222222	176.218	7.209		209.504
2017-02-26	226.442	0.0	0.0	0.0	0.0		0.0	140.97708333333333	0.0	239.63958333333332	0.0	55.06504373286262	179.499	7.533		219.936
2017-02-25	235.844	0.0	0.0	0.0	0.0		0.0	136.96666666666667	0.0	244.3875	0.0	55.06504373286262	176.218	7.533		206.048
2017-02-24	243.788	0.0	0.0	0.0	0.0		0.0	152.7625	0.0	266.440625	0.0	8.2	192.869	7.533		216.447
2017-02-23	235.844	0.0	0.3	0.0	1.0		0.25	149.29791666666665	0.0	251.99166666666667	0.0	8.3	192.869	7.371		223.435
2017-02-22	243.788	6.8	12.7	0.0	0.0		4.0	155.51458333333332	0.2	265.50208333333336	0.0	8.5	196.273	7.209		268.15
2017-02-21	324.938	0.0	0.0	3.5	0.0		1.0	127.23958333333331	13.0	280.23541666666665	0.0	55.06504373286262	157.066	8.278		206.048
2017-02-20	268.206	3.8	0.0	0.0	0.0		0.0	206.65	0.0	302.6177083333333	0.0	8.58	254.044	8.701		233.995
2017-02-19	290.067	0.0	0.0	0.0	0.0		0.0	171.14791666666665	0.0	300.8882978723404	0.0	9.0	220.789	8.531		244.647
2017-02-18	288.363	0.0	0.0	0.0	0.0		0.0	182.50833333333333	0.0	320.5229166666666	0.0	55.06504373286262	235.331	9.74		255.39
2017-02-17	335.687	0.0	0.0	0.0	0.0		0.0	191.06875	0.0	348.52500000000003	0.0	55.06504373286262	246.488	10.632		287.047
2017-02-16	374.329	1.3	0.0	0.0	0.0		0.0	214.04375	0.0	383.865625	0.0	10.85	277.276	13.055		316.22
2017-02-15	416.481	5.1	0.8	0.0	1.0		5.0	252.5979166666667	1.0	429.2458333333333	0.0	55.06504373286262	322.028	15.015		354.041
2017-02-14	488.924	0.0	2.6	4.0	0.0		3.25	297.53541666666666	1.2000000000000002	493.646875	0.0	55.06504373286262	373.966	17.252		412.137
2017-02-13	584.649	0.8	2.3	0.0	0.0		2.5	331.37291666666664	1.6	534.2083333333334	0.0	55.06504373286262	419.675	18.947		442.317
2017-02-12	715.366	0.0	0.0	0.0	0.0		0.0	420.25625	2.4	644.0666666666667	0.0	55.06504373286262	527.779	22.452		549.125
2017-02-11	735.68	0.0	0.0	0.0	0.0		0.25	484.19166666666666	0.0	695.4666666666667	0.0	55.06504373286262	618.217	24.819		600.831
2017-02-10	809.972	4.3	0.0	0.0	0.0		0.0	522.6687499999999	0.0	748.6437500000001	0.0	55.06504373286262	657.162	29.612		673.315
2017-02-09	625.279	35.0	29.2	23.0	2.0		7.25	529.675	6.8	716.2531250000001	0.0	55.06504373286262	697.087	28.989		660.504
2017-02-08	430.244	10.0	13.0	20.7	0.0		16.0	352.50625	32.8	522.1822916666666	0.0	55.06504373286262	472.447	19.196		490.395
2017-02-07	339.299	33.1	9.3	0.0	0.0		12.0	239.35625	5.0	396.65729166666665	0.0	55.06504373286262	313.686	13.055		351.474
2017-02-06	269.864	3.2	0.0	0.0	0.0		9.0	188.8395833333333	7.4	320.878125	0.0	55.06504373286262	257.858	5.503		275.184
2017-02-05	211.094	0.0	4.0	2.7	0.0		8.5	163.91041666666666	4.2	263.74791666666664	0.0	55.06504373286262	217.214	3.542		241.086
2017-02-04	217.185	40.0	2.2	11.9	0.0		0.0	131.96041666666667	0.4	244.0197916666667	0.0	4.3	169.733	3.347		219.936
2017-02-03	196.153	0.0	0.0	0.0	0.0		1.5	133.85208333333335	1.2	223.715625	0.0	55.06504373286262	169.733	3.283		209.504
2017-02-02	187.387	13.7	0.0	0.0	0.0		0.0	130.76666666666668	0.0	213.475	0.0	55.06504373286262	169.733	3.347		209.504
2017-02-01	208.073	0.0	0.0	0.0	0.0		0.0	129.90208333333334	0.0	206.80208333333331	0.0	4.033333333333333	163.349	3.806		216.447
2017-01-31	223.34	0.0	0.0	0.0	0.0		0.0	139.25531914893617	0.0	229.50729166666667	0.0	55.06504373286262	172.963	5.503		216.447
2017-01-30	205.068	9.7	0.0	0.0	0.0		1.0	145.4	0.4	230.16666666666663	0.0	55.06504373286262	186.134	5.429		209.504
2017-01-29	224.889	0.0	0.0	4.7	0.0		16.5	144.74166666666665	0.0	235.62604166666668	0.0	55.06504373286262	182.804	4.917		216.447
2017-01-28	243.788	0.0	0.0	0.0	0.0		0.0	161.72083333333333	0.0	264.6875	0.0	55.06504373286262	206.634	4.845		248.219
2017-01-27	240.598	0.0	0.0	0.0	0.0		0.0	161.30416666666665	0.0	262.61875000000003	0.0	55.06504373286262	206.634	5.062		225.188
2017-01-26	237.425	0.0	0.0	0.0	0.0		0.0	159.48125	0.0	257.40833333333336	0.0	55.06504373286262	203.156	4.917		223.435
2017-01-25	224.889	0.0	0.0	0.0	0.0		0.0	150.89166666666665	0.0	248.93229166666663	0.0	55.06504373286262	196.273	4.917		219.936
2017-01-24	279.897	0.0	0.0	0.0	0.0		0.0	157.10208333333333	0.0	268.490625	0.0	7.3	196.273	5.207		219.936
2017-01-23	324.938	0.0	0.0	0.0	0.0		0.0	226.75625	0.0	378.71875	0.0	7.359999999999999	285.206	5.577		321.177
2017-01-22	344.744	0.0	0.0	0.0	0.0		0.0	240.45625	0.0	395.78229166666665	0.0	7.533333333333334	309.549	5.354		326.16
2017-01-21	368.712	0.0	0.0	0.0	0.0		0.0	248.38541666666663	0.0	406.8729166666667	0.0	55.06504373286262	317.846	5.503		311.29
2017-01-20	450.195	0.0	0.0	0.0	0.0		0.0	322.43958333333336	0.0	430.58409090909095	0.0	8.05	405.733	5.503		409.431
2017-01-19	566.044	0.0	0.0	0.0	0.0		0.0	409.4760869565218	0.0	503.6770833333333	0.0	8.114285714285714	512.437	5.354		510.688
2017-01-18	672.566	0.0	0.0	0.0	0.0		0.0	542.4625	0.0	629.484375	0.0	55.06504373286262	657.162	5.652		600.831
2017-01-17	469.088	0.0	0.0	0.0	0.0		0.0	452.34375	0.0	518.4916666666667	0.0	7.1	618.217	5.955		546.133
2017-01-16	368.712	3.8	1.5	0.4	0.0		0.25	299.5458333333333	0.0	357.38125	0.0	7.4	405.733	5.803		372.193
2017-01-15	276.538	11.0	8.8	35.0	1.0		13.0	214.65	9.0	268.0364583333333	0.0	55.06504373286262	289.206	6.73		311.29
2017-01-14	269.864	1.0	0.7	15.0	0.0		1.75	175.95208333333332	2.0	228.52916666666667	0.0	55.06504373286262	224.389	8.028		248.219
2017-01-13	224.889	23.2	50.0	0.0	0.0		4.25	163.2	50.4	196.96979166666668	0.2	5.25	217.214	8.531		212.97
2017-01-12	205.068	0.0	0.0	0.0	0.0		0.0	146.825	1.6	187.83020833333333	0.0	4.626666666666667	186.134	8.531		216.447
2017-01-11	218.718	0.0	0.0	0.0	0.0		0.0	152.08541666666665	0.0	195.80729166666663	0.0	5.811111111111111	192.869	14.418		223.435
2017-01-10	220.255	0.0	0.0	0.0	0.0		0.0	155.575	0.0	199.4	0.0	55.06504373286262	199.702	14.517		225.188
2017-01-09	227.999	0.0	0.0	0.0	0.0		0.0	157.50208333333333	0.0	205.43645833333332	0.0	5.75	199.702	5.652		226.944
2017-01-08	227.999	0.0	0.0	0.0	0.0		0.0	164.79375	0.0	213.6	0.0	55.06504373286262	210.136	5.652		233.995
2017-01-07	239.01	0.0	0.0	0.0	0.0		0.0	164.27291666666665	0.0	214.74791666666667	0.0	55.06504373286262	210.136	5.652		233.995
2017-01-06	235.844	0.0	0.0	0.0	0.0		0.0	176.14791666666665	0.0	229.35208333333333	0.0	55.06504373286262	224.389	5.803		248.219
2017-01-05	251.83	0.0	0.0	0.0	0.0		0.0	176.3708333333333	0.0	236.92708333333331	0.0	55.06504373286262	220.789	6.73		248.219
2017-01-04	261.609	0.0	0.0	0.0	0.0		0.0	181.5875	0.0	238.19583333333333	0.0	55.06504373286262	228.012	6.031		244.647
2017-01-03	261.609	0.0	0.0	0.0	0.0		0.0	189.95625	0.0	249.55520833333333	0.0	55.06504373286262	239.026	7.209		248.219
2017-01-02	268.206	0.0	0.0	0.0	0.0		0.0	191.09166666666667	0.0	249.54270833333337	0.0	55.06504373286262	242.745	8.362		239.31
2017-01-01	333.886	0.0	0.0	0.0	0.0		0.0	221.6916666666667	0.0	324.9395833333333	0.0	55.06504373286262	269.439	8.872		277.543
2016-12-31	339.299	0.0	0.0	0.0	0.0		0.0	255.79791666666668	0.0	353.63333333333327	0.0	55.06504373286262	406.24	7.209		321.177
2016-12-30	372.453	0.0	0.0	0.0	0.0		0.0	264.6416666666667	0.0	375.43125	0.0	55.06504373286262	427.228	7.209		351.474
2016-12-29	391.369	5.0	10.3	0.0	0.0		0.0	290.92291666666665	0.0	411.909375	0.0	55.06504373286262	410.359	7.209		372.193
2016-12-28	381.867	0.0	0.0	5.1	0.0		0.0	300.25416666666666	11.8	410.4197916666666	0.0	55.06504373286262	497.3	7.209		398.666
2016-12-27	430.244	0.0	0.0	0.0	0.0		0.0	318.74583333333334	0.0	461.9916666666666	0.0	55.06504373286262	419.675	7.209		431.257
2016-12-26	438.184	0.0	0.0	0.0	0.0		0.0	334.725	0.0	464.40625	0.0	55.06504373286262	508.645	8.028		425.764
2016-12-25	478.967	0.0	0.0	0.0	0.0		0.0	358.5958333333333	0.0	502.1312500000001	0.0	55.06504373286262	548.003	8.872		423.026
2016-12-24	592.693	0.0	0.0	0.0	0.0		0.0	451.1625	0.0	610.5166666666667	0.0	55.06504373286262	630.323	11.178		594.664
2016-12-23	664.127	0.0	0.0	3.7	0.0		0.0	497.63125	0.0	662.040625	0.0	55.06504373286262	735.847	11.732		588.519
2016-12-22	675.388	0.0	0.0	0.0	0.0		0.0	561.30625	0.0	718.8677083333333	0.0	55.06504373286262	792.489	12.483		689.449
2016-12-21	893.213	0.0	1.6	0.0	0.0		0.0	707.5645833333333	0.2	860.1531249999999	0.0	55.06504373286262	904.627	12.294		816.319
2016-12-20	1428.148	0.0	0.0	0.0	3.0		2.5	771.1361702127659	1.4	971.9020833333334	0.0	55.06504373286262	1091.806	22.182		857.908
2016-12-19	1515.402	2.0	0.3	0.0	0.0		1.25	1050.0208333333333	0.0	1307.1729166666669	0.0	55.06504373286262	1286.023	14.418		1150.755
2016-12-18	2040.125	0.3	0.0	0.0	0.0		0.0	1594.5458333333331	0.4	1856.08125	0.0	55.06504373286262	1819.878	15.115		1852.526
2016-12-17	2243.017	0.2	0.3	0.0	5.0		0.0	1945.8270833333331	0.2	2113.534375	0.0	55.06504373286262	2471.834	23.55		2150.178
2016-12-16	1659.839	0.0	0.0	0.0	0.0		2.5	1547.4468085106382	0.0	1663.2822916666669	0.0	55.06504373286262	2269.315	28.68		1675.857
2016-12-15	1454.496	7.9	0.0	3.6	0.0		0.0	1180.9166666666667	0.2	1392.63125	0.0	55.06504373286262	1509.451	31.04		1334.208
2016-12-14	1435.657	8.0	13.3	3.4	11.0		0.0	1041.9770833333334	13.6	1304.4291666666666	0.0	55.06504373286262	1200.249	63.539		1261.54
2016-12-13	1353.879	22.3	31.0	24.5	24.0		0.0	1021.0708333333332	24.6	1216.95625	0.0	55.06504373286262	1468.384	50.324		1140.893
2016-12-12	756.208	6.7	11.0	19.5	16.0		0.0	700.7770833333334	11.6	809.3479166666666	0.0	55.06504373286262	956.674	31.849		795.796
2016-12-11	558.141	4.0	5.0	0.0	3.0		0.0	453.04791666666665	6.4	596.5489583333334	0.0	55.06504373286262	543.31	17.489		576.297
2016-12-10	617.071	5.3	11.6	0.0	17.0		0.0	477.48125	5.4	631.3604166666667	0.0	55.06504373286262	576.512	16.783		607.019
2016-12-09	858.928	1.2	0.0	20.4	14.0		0.0	576.4145833333333	10.6	757.396875	0.0	55.06504373286262	580.262	12.388		682.98
2016-12-08	1150.581	10.3	38.8	25.0	0.0		0.0	818.3119047619048	39.6	1031.0833333333333	0.0	55.06504373286262	1082.442	11.825		871.929
2016-12-07	695.268	0.0	0.0	0.0	0.0		0.0	396.4488715084143	0.0	822.5333333333333	0.0	55.06504373286262	950.102	10.813		782.214
2016-12-06	476.49	4.5	7.2	6.1	0.0		0.0	396.4488715084143	2.8	563.6979166666666	0.0	55.06504373286262	1272.667	10.632		528.307
2016-12-05	590.007	2.4	0.0	0.0	0.0		0.0	494.6	0.6000000000000001	590.7937499999999	0.0	55.06504373286262	553.763	11.087		490.395
2016-12-04	579.31	0.0	0.0	0.0	0.0		0.0	488.865625	0.0	635.0375	0.0	55.06504373286262	1242.829	11.454		561.145
2016-12-03	695.268	0.0	0.0	0.0	0.0		0.0	484.05625	0.2	707.8826086956522	0.0	55.06504373286262	1266.012	11.547		564.164
2016-12-02	426.295	1.5	0.6	0.0	0.0		0.0	484.82916666666665	3.8	568.8885416666667	0.0	55.06504373286262	559.022	12.294		519.471
2016-12-01	399.033	4.0	16.0	0.0	0.0		0.0	474.175	8.6	407.8208333333334	0.0	55.06504373286262	379.613	12.673		356.615
2016-11-30	539.864	19.4	10.4	39.0	0.0		0.0	463.65833333333336	18.8	444.709375	0.0	55.06504373286262	263.594	16.32		377.437
2016-11-29	555.516	0.0	0.0	0.0	0.0		0.0	404.90625	0.0	467.0072916666666	0.0	55.06504373286262	364.165	22.182		464.728
2016-11-28	698.126	0.0	0.0	0.0	0.0		0.0	429.275	0.0	544.809375	0.0	55.06504373286262	371.699	26.861		534.227
2016-11-27	921.641	0.0	0.0	0.0	0.0		0.0	419.98333333333335	0.0	631.5447916666667	0.0	55.06504373286262	385.77	42.405		625.717
2016-11-26	1126.485	8.0	0.0	0.0	0.0		0.0	455.0083333333334	0.0	780.8729166666667	0.0	55.06504373286262	422.024	84.222		768.714
2016-11-25	650.151	14.0	60.3	3.5	0.0		0.0	443.034375	53.0	611.7270833333333	0.0	55.06504373286262	420.175	78.373		676.531
2016-11-24	547.668	11.5	3.2	7.8	0.0		1.2	397.6072916666667	10.6	445.6197802197802	0.0	55.06504373286262	397.48	19.699		476.076
2016-11-23	458.27	39.0	41.0	141.1	40.0		1.5	417.3552083333333	43.8	400.546875	0.0	55.06504373286262	287.82	16.551		374.812
2016-11-22	422.359	0.0	0.0	0.0	0.0		0.0	352.3625	0.0	336.6979166666667	0.0	55.06504373286262	264.21	9.39		356.615
2016-11-21	542.46	0.0	0.0	0.0	0.0		0.0	392.3416666666667	0.0	479.9354166666667	0.0	55.06504373286262	401.49	10.452		510.688
2016-11-20	584.649	0.0	0.0	0.0	0.0		0.0	386.8697916666667	0.0	505.0895833333333	0.0	55.06504373286262	438.838	12.483		552.121
2016-11-19	595.383	41.8	44.6	0.0	35.0		0.0	407.065625	25.0	650.0625	0.0	55.06504373286262	525.979	16.551		660.504
2016-11-18	874.449	0.0	1.3	26.9	17.0		1.1	437.646875	21.8	756.6364583333334	0.0	55.06504373286262	761.009	42.784		748.618
2016-11-17	542.46	0.0	0.0	0.0	1.0		0.8	463.6989583333333	1.4	654.1895833333333	0.0	55.06504373286262	633.4	21.249		775.454
2016-11-16	476.49	4.3	0.9	52.7	0.0		0.0	380.09791666666666	0.2	472.78229166666665	0.0	55.06504373286262	207.979	29.612		528.307
2016-11-15	246.993	40.5	76.8	68.1	37.0		0.0	355.7333333333333	27.2	244.6291666666667	0.0	55.06504373286262	186.768	34.509		282.281
2016-11-14	151.46	19.4	38.2	29.7	64.0		3.0	369.290625	91.0	149.54583333333332	0.0	55.06504373286262	147.369	13.829		167.142
2016-11-13	138.684	0.7	0.2	5.0	1.0		0.3	418.3729166666667	0.8	114.615625	0.0	55.06504373286262	123.558	8.872		136.26
2016-11-12	131.344	0.0	0.0	0.0	0.0		0.0	335.75625	0.0	114.715625	0.0	55.06504373286262	127.74	5.652		133.082
2016-11-11	109.851	0.0	1.5	0.0	0.0		0.0	388.04895833333336	0.0	114.134375	0.0	55.06504373286262	92.508	3.283		139.453
2016-11-10	106.849	1.0	0.0	1.3	2.0		0.8999999999999999	420.79375	1.4	92.746875	0.0	55.06504373286262	114.388	3.477		114.327
2016-11-09	104.857	6.7	4.2	26.0	3.0		0.0	425.0177083333333	4.6	84.765625	0.0	55.06504373286262	73.426	3.347		103.649
2016-11-08	112.871	0.0	1.2	0.0	1.0		0.0	434.915625	0.2	89.090625	0.0	55.06504373286262	69.859	3.542		105.162
2016-11-07	114.894	0.0	0.0	0.0	0.0		0.0	434.8229166666667	0.0	95.28541666666666	0.0	55.06504373286262	78.932	4.213		109.726
2016-11-06	133.432	0.0	0.0	0.0	0.0		0.0	369.3625	0.0	108.753125	0.0	55.06504373286262	100.72	4.774		126.769
2016-11-05	137.63	0.0	0.0	0.0	0.0		0.0	307.2197916666667	0.0	126.69583333333333	0.0	55.06504373286262	91.575	4.351		139.453
2016-11-04	137.63	0.0	0.0	0.0	0.0		0.0	414.61875	0.0	127.37395833333332	0.0	55.06504373286262	100.72	2.907		139.453
2016-11-03	132.387	0.0	0.0	0.0	0.0		0.0	416.22291666666666	0.0	121.0	0.0	55.06504373286262	100.72	2.907		134.669
2016-11-02	152.536	0.0	0.0	0.0	0.0		0.0	423.4447916666666	0.8	128.084375	0.0	55.06504373286262	103.884	2.968		152.362
2016-11-01	148.244	0.0	0.0	0.0	0.0		0.0	416.31354166666665	0.0	137.815625	0.0	55.06504373286262	109.26	3.093		157.26
2016-10-31	146.108	0.0	5.6	0.0	0.0		0.0	408.1322916666666	0.0	135.56666666666666	0.0	55.06504373286262	103.635	3.542		153.992
2016-10-30	119.984	2.7	6.4	0.0	0.0		0.0	391.440625	6.6000000000000005	116.26666666666668	0.0	55.06504373286262	102.683	3.608		126.769
2016-10-29	109.851	7.1	1.7	0.0	0.0		0.0	377.4500000000001	7.4	92.93854166666668	0.0	55.06504373286262	98.913	3.806		111.255
2016-10-28	105.852	0.0	0.0	0.0	0.0		0.0	350.82500000000005	0.0	86.2	0.0	55.06504373286262	102.683	3.673		102.14
2016-10-27	104.857	0.0	0.0	0.0	0.0		1.8	290.2197916666667	0.0	85.75	0.0	55.06504373286262	100.79	4.213		102.14
2016-10-26	108.849	0.0	0.0	0.0	0.0		0.0	307.765625	0.0	85.496875			94.295	4.213		108.2
2016-10-25	103.865	0.0	0.0	0.0	0.0		0.0	249.4989583333333	0.0	85.58125000000001			86.246	3.74		108.2
2016-10-24	104.857	0.0	0.0	0.0	0.0		0.0	251.4177083333333	0.0	85.496875			83.638	3.806		108.2
2016-10-23	110.856	0.0	0.0	0.0	0.0		0.0	284.09166666666664	0.0	85.24375			83.638	3.806		99.136
2016-10-22	105.852	0.0	0.0	0.0	0.0		0.0	248.24270833333333	0.0	86.48125			85.372	3.873		103.649
2016-10-21	126.153	0.0	0.0	0.0	0.0		0.0	295.11145833333336	0.0	91.953125			89.781	4.008		111.255
2016-10-20	131.344	0.0	0.0	0.0	0.0		0.0	275.9375	0.0	121.50520833333331			88.891	3.031		139.453
2016-10-19	125.12	0.0	0.0	0.0	0.0		0.0	292.87291666666664	0.0	113.56666666666666			90.676	3.156		136.26
2016-10-18	135.528	0.0	0.0	0.0	0.0		0.0	324.4677083333333	0.0	108.15208333333334			94.295	3.22		152.362
2016-10-17	129.262	0.0	0.0	0.0	0.0		0.0	338.3125	0.0	126.94895833333334			94.295	3.412		155.624
2016-10-16	133.432	0.0	0.0	0.0	0.0		0.0	331.5358695652174	0.0	113.35978260869564			97.981	3.412		133.082
2016-10-15	143.978	0.0	0.0	0.0	0.0		0.0	365.9583333333333	0.0	130.66770833333334			101.734	3.412		145.88
2016-10-14	146.108	0.0	0.0	0.0	0.0		0.0	315.93541666666664	0.0	134.2			106.518	3.412		145.88
2016-10-13	148.244	0.0	0.0	0.0	0.0		0.0	336.2395833333333	0.0	136.86666666666667			113.39	3.673		145.88
2016-10-12	188.838	0.0	0.0	0.0	0.0		0.0	297.2552083333333	0.0	158.43333333333334			119.441	3.806		158.899
