ds	y	chuva1	chuva2	chuva3	chuva4	vazao1	chuva5	vazao2	chuva6	vazao3	vazao4	vazao5
2021-04-24	422.448	0.0		0.0	0.0	102.91666666666669	0.0	347.3333333333333	0.0		71.537	
2021-04-23	422.448	0.0		0.0	0.0	106.04166666666669	0.0	308.1708333333333	0.0		78.229	
2021-04-22	427.705	0.0		0.0	0.0	109.79166666666669	0.0	333.3875	0.0		79.946	
2021-04-21	417.211	0.0		17.5	2.0	102.39583333333331	0.4	346.5333333333333	0.0		74.013	
2021-04-20	422.448	0.0		0.0	6.4	96.66666666666669	6.8	335.0833333333333	0.0		66.705	
2021-04-19	417.211	0.0		0.0	0.0	93.3695652173913	0.0	313.0217391304348	0.0		60.514	
2021-04-18	417.211	0.0		0.0	0.0	95.625	0.0	367.4041666666667	0.0		58.266	
2021-04-17	427.705	0.0		0.0	0.0	97.5	0.0	363.10434782608695	0.0		56.79	
2021-04-16	411.996	0.0		0.0	0.0	98.95833333333331	0.0	342.75	0.0		63.574	
2021-04-15	425.074	0.0		0.0	0.0	102.8125	0.0	277.2375	0.0		69.908	
2021-04-14	440.94	0.0		0.0	0.0	100.21739130434784	0.0	349.7086956521739	0.0		71.537	
2021-04-13	459.687	0.0		0.0	0.0	104.89583333333331	0.0	348.425	0.0		74.429	
2021-04-12	489.651	0.0		0.0	0.0	106.14583333333331	0.0	364.2791666666667	0.0		77.376	
2021-04-11	495.165	0.0		0.0	0.0	108.85416666666669	0.0	446.70416666666665	0.0		79.085	
2021-04-10	618.401	0.0		0.0	0.0	111.1842105263158	0.0	516.8894736842105	0.0		79.946	
2021-04-09	606.568	0.0		0.0	0.0	115.10416666666669	0.0	522.8958333333334	0.0		97.143	
2021-04-08	603.621	0.0		0.0	0.0	121.75	0.0	568.725	0.0		96.198	
2021-04-07	678.662	0.0		0.0	90.4	127.5	3.8	600.8495833333333	0.0		112.855	
2021-04-06	669.508	0.0		0.0	124.5	96.88694127736863	0.0	516.1975	0.0		128.599	
2021-04-05	591.881	0.0		0.0	29.1	137.36111111111111	5209.5	457.3570833333333	0.0		115.925	
2021-04-04	548.525	0.0		0.0	2.2	130.8695652173913	8265.3	447.7478260869565	0.0		109.322	
2021-04-03	462.386	0.0		0.0	0.0	123.64583333333331	8624.7	445.975	0.0		103.879	
2021-04-02	470.512	0.0		0.0	0.0	124.8913043478261	8612.1	359.1958333333334	0.0		101.449	
2021-04-01	537.145	0.0		10.4	0.0	115.47619047619048	7810.4	440.42333333333335	0.0		92.463	
2021-03-31	451.622	0.0		0.0	12.6	110.41666666666669	2158.6	387.5783333333333	0.0			
2021-03-30	492.405	0.0		30.1	0.0	96.88694127736863	0.0	384.2217391304348	0.0			
2021-03-29	467.798	0.0		17.3	0.0	96.88694127736863	0.0	335.5086956521739	0.0			
2021-03-28	497.929	0.0		0.0	0.0	96.88694127736863	0.0	372.95	0.0			
2021-03-27	503.472	0.0		0.0	0.0	178.86363636363637	0.0	406.5652173913044	0.0			
2021-03-26	497.929	0.0		0.0	0.0	179.89583333333334	0.0	417.0291666666667	0.0			
2021-03-25	562.859	0.0		0.0	0.0	189.67391304347825	0.0	463.1208333333333	0.0			
2021-03-24	531.484	0.0		0.0	0.0	198.8521739130435	0.0	493.2841666666666	0.0			
2021-03-23	531.484	0.0		0.0	0.0	193.00454545454548	0.0	448.2427272727273	0.0			
2021-03-22	600.679	0.0		13.8	0.0	194.2	0.0	459.7447619047619	0.0			
2021-03-21	624.345	0.0		0.0	0.4	198.47916666666663	0.8	482.82625	0.0			
2021-03-20	678.662	0.0		0.0	0.0	208.86666666666667	0.0	492.95416666666665	0.0			
2021-03-19	807.713	0.0		0.0	0.0	216.70833333333331	0.0	621.0529166666666	0.0			
2021-03-18	807.713	0.0		0.0	0.0	223.16666666666663	0.0	631.1104166666667	0.0			
2021-03-17	740.707	0.0		0.0	0.0	231.2375	0.0	603.6166666666667	0.0			
2021-03-16	886.552	0.0		0.0	0.0	247.75	0.0	686.65	0.0			
2021-03-15	1083.03	0.0		0.0	0.7999999999999999	250.14166666666665	0.8	825.8458333333333	0.0			
2021-03-14	1250.588	0.0		0.0	0.0	272.0625	0.0	950.8541666666666	0.0			
2021-03-13	1162.194	0.0		0.0	0.2	326.35	17.8	789.1416666666668	0.0			
2021-03-12	1140.425	18.9		0.0	1.8	321.9842105263158	6.0	841.5736842105263	0.0			
2021-03-11	1213.502	0.0		0.0	14.6	316.925	1.6	812.1458333333334	0.0			
2021-03-10	1040.617	4.5		0.0	4.8	286.5125	0.8	670.9583333333334	0.0			
2021-03-09	820.688	0.0		21.2	14.4	244.9416666666667	0.2	563.9166666666666	0.0			
2021-03-08	697.091	8.5		0.0	1.8	216.03636363636363	0.2	524.4945833333333	0.0			
2021-03-07	734.424	21.9		0.0	12.6	212.225	1.4	539.8708333333333	0.0			
2021-03-06	896.573	0.0		0.0	0.0	214.60833333333332	0.0	699.9875000000001	0.0			
2021-03-05	817.438	0.0		0.0	0.0	222.6125	0.0	628.9541666666667	0.0			
2021-03-04	1005.695	0.0		0.0	0.0	232.7	0.0	820.0291666666667	0.0			
2021-03-03	1111.607	0.0		0.0	0.0	245.1909090909091	0.0	879.7090909090908	0.0			
2021-03-02	1165.835	7.8		0.0	0.0	253.6	0.0	897.5833333333334	0.0			
2021-03-01	1239.424	2.8		0.0	4.0	260.8333333333333	0.2	929.4458333333332	0.0			
2021-02-28	1250.588	6.7		2.6	4.2	274.37916666666666	0.2	956.05	0.0			
2021-02-27	1363.984	0.0		7.3	6.199999999999999	296.4833333333333	0.0	904.0154166666666	0.0			
2021-02-26	1616.261	12.3		0.0	0.0	353.4347826086956	0.0	1198.79375	0.0			
2021-02-25	1927.704	0.0		0.0	0.0	421.1375	0.0	1460.6616666666666	0.0			
2021-02-24	2438.264	11.8		0.0	0.0	475.0125	0.0	1814.5041666666664	0.0			
2021-02-23	2647.633	11.8		0.0	0.4	588.0	0.4	1962.7208333333333	0.0			
2021-02-22	2731.766	0.0		0.0	0.4	604.4125	0.2	1943.08875	0.0			
2021-02-21	2331.065	68.7		0.0	8.8	428.32916666666665	11.4	1669.65	0.0			
2021-02-20	1303.11	27.8		0.0	24.8	285.125	21.8	985.68875	0.0			
2021-02-19	1333.434	6.8		0.0	0.6000000000000001	268.33125	0.2	992.1708333333332	0.0			
2021-02-18	947.219	0.0		20.2	18.6	224.39166666666665	21.8	813.2666666666668	0.0			
2021-02-17	706.365	63.3		0.0	8.2	203.125	11.4	613.9283333333333	0.0			
2021-02-16	778.767	0.0		10.5	1.4	198.03333333333333	6.6	603.8375	0.0			
2021-02-15	909.991	0.0		13.7	0.0	223.52083333333331	0.0	733.1208333333334	0.0			
2021-02-14	1009.169	0.0		0.0	0.0	239.11666666666667	0.0	821.35	0.0			
2021-02-13	1086.589	0.0		0.0	0.0	265.72272727272724	0.0	860.1818181818181	0.0			
2021-02-12	1394.756	0.0		0.0	4.6000000000000005	284.7	2.6	981.7916666666666	0.0			
2021-02-11	1669.172	0.0		0.0	1.4	427.98	0.0	1101.7209090909091	0.0			
2021-02-10	1887.304	63.3		0.0	6.4	528.6529411764706	3.8	1195.6354166666667	0.0			
2021-02-09	971.16	8.2		0.0	20.4	491.8708333333333	14.8	589.0500000000001	0.0			
2021-02-08	528.661	76.8		37.7	59.4	239.52916666666667	45.4	436.1625	0.0			
2021-02-07	432.983	13.9		0.0	15.4	135.52083333333334	7.8	373.6208333333333	0.0			
2021-02-06	321.857	9.8		0.0	0.4	99.16666666666669	1.6	249.86	0.0			
2021-02-05	361.03	0.0		0.0	0.0	106.875	0.0	315.40833333333336	0.0			
2021-02-04	346.17	0.0		0.0	0.0	93.125	0.0	239.59583333333333	0.0			
2021-02-03	341.262	0.0		21.1	0.0	103.85416666666669	0.0	272.19166666666666	0.0			
2021-02-02	351.101	0.0		0.0	0.0	115.88235294117646	0.0	306.21458333333334	0.0			
2021-02-01	388.793	0.0		0.0	0.0	99.16666666666669	0.0	312.28333333333336	0.0			
2021-01-31	381.155	0.0		0.0	0.0	113.95833333333331	0.0	326.39166666666665	0.0	14.433		
2021-01-30	351.101	0.0		0.0	0.0	99.47916666666669	0.0	281.925	0.0	14.928		
2021-01-29	378.62	0.0		2.3	0.2	118.33333333333331	0.0	282.6642857142857	0.0	15.596		
2021-01-28	371.049	0.0		0.0	0.0	119.27083333333331	0.0	323.20458333333335	0.0	16.104		
2021-01-27	373.567	0.0		0.0	0.0	107.91666666666669	0.0	345.8333333333333	0.0	16.617		
2021-01-26	443.603	0.0		0.0	0.0	120.9375	0.0	367.3544444444444	0.0	17.135		
2021-01-25	473.231	0.0		0.0	0.0	124.25	0.0	366.6438888888889	0.0	17.659		
2021-01-24	500.698	9.8		0.0	0.2	127.08333333333331	0.2	403.7947368421053	0.0	18.011		
2021-01-23	497.929	0.0		0.0	6.4	126.875	1.8	383.8371428571429	0.0	18.543		
2021-01-22	486.902	0.0		0.0	0.0	129.28571428571428	0.0	354.64	0.0	19.081		
2021-01-21	606.568	0.0		0.0	0.0	133.47826086956522	0.0	538.7333333333333	0.0	20.171		
2021-01-20	594.809	0.0		0.0	0.0	142.04545454545453	0.0	495.2681818181818	0.0	22.032		
2021-01-19	660.394	0.0		0.0	0.0	145.41666666666666	0.0	513.6958333333333	0.0	23.947		
2021-01-18	681.723	0.0		4.4	0.0	161.5909090909091	0.0	542.0217391304348	0.0	26.918		
2021-01-17	654.341	0.0		0.0	0.0	162.70833333333334	0.0	563.0500000000001	0.0	30.422		
2021-01-16	666.466	2.9		0.0	0.6000000000000001	165.20833333333334	1.0	600.2366666666667	0.0	29.794		
2021-01-15	690.93	27.3		0.0	2.0	181.35416666666663	1.6	650.4541666666667	0.0	28.756		
2021-01-14	869.932	0.0		0.0	14.6	190.41666666666663	10.6	774.1933333333333	0.0	29.585		
2021-01-13	850.123	0.0		0.0	0.0	196.2478260869565	0.0	770.7404166666666	0.0	33.298		
2021-01-12	967.728	0.0		0.0	0.0	190.3846153846154	0.0	789.7183333333334	0.0	33.298		
2021-01-11	863.313	0.0		0.0	0.0	197.6	0.0	783.44	0.0	38.345		
2021-01-10	1054.694	0.0		0.0	0.0	205.6	0.2	901.0857142857144	0.0	43.211		
2021-01-09	1079.474	0.0		0.0	0.0	204.21818181818185	0.0	914.06625	0.0	33.786		
2021-01-08	1310.67	0.0		0.0	8.8	206.7	2.2	990.6555555555556	0.0	36.027		
2021-01-07	1710.247	0.0		0.0	0.0	267.0176470588235	0.0	1361.4176470588234	0.0	49.562		
2021-01-06	1608.17	0.0		2.1	0.0	299.2086956521739	0.0	1190.9921739130434	0.0	79.089		
2021-01-05	597.742	26.3		0.0	0.0	279.9833333333333	0.0	737.3761904761905	0.0	66.553		
2021-01-04	580.215	0.0		6.3	1.4	199.8181818181818	3.4	506.1181818181818	0.0	30.212		
2021-01-03	559.982	0.0		14.5	0.0	96.88694127736863	0.0	429.7529999210586	0.0	22.221		
2021-01-02	621.371	0.0		0.0	0.0	96.88694127736863	0.0	429.7529999210586	0.0	21.656		
2021-01-01	694.008	0.0		8.7	0.0	96.88694127736863	0.0	429.7529999210586	0.0	23.367		
2020-12-31	863.313	0.0		0.0	0.0	96.88694127736863	0.0	429.7529999210586	0.0	25.517	69.908	211.724
2020-12-30	954.04	0.0		0.0	0.0	96.88694127736863	0.0	429.7529999210586	0.0	28.549	73.183	240.314
2020-12-29	1144.044	0.0		18.1	0.0	158.92857142857142	0.0	1080.928571428571	0.0	31.055	90.622	260.038
2020-12-28	1425.749	0.0		37.2	0.0	96.88694127736863	0.0	429.7529999210586	0.0	36.536	116.958	280.278
2020-12-27	1539.928	0.0		0.0	0.0	96.88694127736863	0.0	429.7529999210586	0.0	48.228	139.637	243.565
2020-12-26	1410.225	0.0		0.0	0.0	96.88694127736863	0.0	429.7529999210586	0.0	65.012	152.865	202.467
2020-12-25	1295.564	0.0		0.0	0.0	214.54444444444445	0.0	1011.65	0.0	77.83	143.033	184.221
2020-12-24	903.274	0.0		0.0	0.0	203.77916666666667	0.0	746.5625	0.0	68.111	129.683	166.846
2020-12-23	769.194	11.5		20.1	1.6	206.19444444444449	40.6	653.1204166666666	0.0	45.937	134.064	119.302
2020-12-22	511.824	0.0		15.3	0.0	172.39583333333334	0.0	434.4958333333333	0.0	39.933	103.879	97.2925
2020-12-21	448.944	2.3		10.4	0.0	141.08695652173913	0.0	348.5375	0.0	42.932	89.708	70.6672
2020-12-20	603.621	4.1		0.0	6.8	119.02173913043478	2.2	510.10291666666666	0.0	25.517	60.514	79.6255
2020-12-19	577.311	0.0		0.0	0.0	119.45652173913044	0.0	479.1358333333333	0.0	23.175	57.157	94.2086
2020-12-18	624.345	0.0		0.0	0.0	123.54166666666669	0.0	504.58875	0.0	24.728	64.74	104.708
2020-12-17	850.123	0.0		0.0	0.0	137.8125	0.0	689.6125000000001	0.0	27.73	74.013	89.1933
2020-12-16	1023.108	0.0		8.1	0.0	161.77083333333334	0.0	831.3395833333334	0.0	31.055	84.317	76.8744
2020-12-15	1068.831	0.0		4.5	0.0	182.85909090909087	0.0	910.1954166666666	0.0	37.564	116.958	75.0707
2020-12-14	1468.723	0.0		0.0	0.0	226.3875	0.0	1082.8666666666666	0.0	51.938	149.359	61.5056
2020-12-13	1567.912	0.0		0.0	0.0	301.30833333333334	0.0	1168.7333333333331	0.0	107.311	224.65	51.5962
2020-12-12	1136.809	1.3		0.0	0.4	240.39583333333331	7.399999999999999	853.0966666666667	0.0	116.796	195.947	48.7439
2020-12-11	909.991	12.7		0.3	0.8	152.08333333333334	0.0	746.2125	0.0	35.774	100.966	54.5406
2020-12-10	798.026	0.0		0.9	42.2	135.625	28.0	713.3058333333333	0.0	24.142	75.686	66.4136
2020-12-09	804.48	0.0		0.0	16.8	136.77083333333334	7.8	739.815	0.0	28.756	79.085	65.5808
2020-12-08	721.91	0.0		0.0	0.6000000000000001	163.85416666666666	0.0	652.3000000000001	0.0	37.564	101.932	59.1313
2020-12-07	588.957	0.0		0.0	0.0	147.29166666666666	0.0	497.9766666666667	0.0	45.937	91.54	41.3695
2020-12-06	489.651	4.5		0.0	0.0	141.97916666666666	0.0	378.6666666666667	0.0	23.175	79.946	43.313
2020-12-05	363.527	0.0		0.0	0.0	118.75	0.0	309.75	0.0	27.323	67.499	48.7439
2020-12-04	361.03	0.0		0.0	0.0	78.95833333333333	0.4	304.65416666666664	0.0	13.782	44.647	53.7958
2020-12-03	411.996	0.0		0.0	0.0	76.44285714285714	0.0	335.375	0.0	13.944	46.964	55.2911
2020-12-02	396.479	0.0		0.0	0.0	70.24782608695652	0.0	324.35625	0.0	14.597	39.869	61.5056
2020-12-01	438.283	0.0		0.0	0.0	83.18181818181819	0.0	368.8043478260869	0.0	15.428	43.995	68.0971
2020-11-30	427.705	0.0		0.0	0.0	98.58695652173913	0.0	415.5254166666667	0.0	16.445	54.61	63.1179
2020-11-29	506.251	7.4		0.0	0.0	100.0	0.0	604.7	0.0	18.011	54.61	60.7083
2020-11-28	520.221	0.0		17.3	0.6000000000000001	74.71176470588235	0.2	371.4	0.0	19.081	50.371	54.5406
2020-11-27	523.029	0.0		0.0	1.2	85.39473684210526	0.4	508.5842105263158	0.0	19.623	65.13	53.0568
2020-11-26	603.621	18.8		0.0	1.2	87.85714285714286	0.4	453.8571428571428	0.0	21.468	65.916	58.3516
2020-11-25	568.625	0.0		0.0	6.0	96.88694127736863	1.4	429.7529999210586	0.0	22.221	56.424	65.5808
2020-11-24	697.091	0.0		0.5	0.0	88.07368421052632	0.0	669.1285714285714	0.0	20.909	57.526	77.7854
2020-11-23	618.401	7.8		4.4	4.0	84.22083333333333	4.6000000000000005	565.6133333333333	0.0	24.142	67.499	75.0707
2020-11-22	690.93	0.0		0.0	0.0	94.20833333333331	0.0	549.6083333333333	0.0	27.323	59.76	85.2924
2020-11-21	769.194	0.0		3.0	0.0	99.7625	0.0	632.6625	0.0	26.115	67.499	88.2088
2020-11-20	798.026	0.0		0.0	2.8	118.16363636363636	5.4	649.975	0.0	34.773	86.992	103.629
2020-11-19	830.462	0.0		0.0	0.0	99.83217391304348	0.4	685.8590909090909	0.0	43.49	98.092	88.2088
2020-11-18	850.123	0.0		13.9	12.4	106.51428571428572	2.0	764.7	0.0	28.962	86.096	98.3329
2020-11-17	785.17	17.1		0.0	0.0	92.84782608695652	0.0	762.9090909090909	0.0	27.526	83.434	93.1931
2020-11-16	478.684	24.9		0.0	0.0	88.62608695652175	3.2	469.25	0.0	22.792	73.183	86.2584
2020-11-15	376.091	3.8		5.4	0.4	74.04285714285714	0.0	334.87708333333336	0.0	18.722	63.574	71.5359
2020-11-14	346.17	0.0		2.2	0.0	67.51666666666667	0.2	230.26142857142852	0.0	16.962	61.272	68.0971
2020-11-13	446.271	0.0		0.0	1.0	56.04166666666666	0.4	420.0875	0.0	16.445	56.79	57.5777
2020-11-12	492.405	0.0		0.0	0.0	65.80833333333334	0.0	352.1375	0.0	16.789	47.974	59.1313
2020-11-11	514.618	0.0		0.0	0.0	68.925	0.0	469.9125	0.0	17.484	59.76	63.1179
2020-11-10	500.698	0.0		0.0	0.0	71.46249999999999	0.0	455.7708333333333	0.0	18.543	53.892	60.7083
2020-11-09	534.312	0.0		0.0	0.0	83.69565217391305	0.0	438.2260869565218	0.0	19.805	61.272	76.8744
2020-11-08	551.383	0.0		0.0	0.0	81.33749999999999	0.0	453.9739130434783	0.0	23.56	64.35	75.9696
2020-11-07	718.792	0.0		0.0	0.0	88.10416666666667	0.0	559.4291666666667	0.0	28.139	68.699	80.5547
2020-11-06	775.571	0.0		0.0	0.0	102.2	0.0	660.625	0.0	27.934	78.229	90.1839
2020-11-05	863.313	1.9		0.0	1.2000000000000002	125.06363636363636	0.0	748.9666666666667	0.0	31.693	97.143	106.883
2020-11-04	1125.986	0.0		0.0	0.0	154.32307692307694	0.0	1010.3153846153848	0.0	40.47	125.372	151.768
2020-11-03	1441.328	0.0		6.3	0.0	229.24166666666667	0.0	977.3	0.0	66.553	186.795	201.01
2020-11-02	1329.631	0.0		27.6	0.0	306.43333333333334	0.0	819.3166666666666	0.0	150.463	264.285	248.469
2020-11-01	869.932	43.8		58.2	4.0	274.9458333333333	0.2	601.25	0.0	130.41	309.432	334.863
2020-10-31	718.792	40.9		0.0	38.6	85.87916666666666	0.0	575.4041666666667	0.0	26.115	127.519	84.3326
2020-10-30	876.568	0.0		30.2	12.6	85.54166666666667	0.0	725.3916666666668	0.0	20.171	86.992	81.49
2020-10-29	814.192	7.4		0.0	0.0	103.7375	0.0	799.5375	0.0	22.983	79.946	89.1933
2020-10-28	759.66	0.0		0.0	0.0	129.4	0.0	628.15	0.0	34.773	104.859	116.987
2020-10-27	697.091	0.0		7.5	0.0	131.4	0.0	610.0416666666666	0.0	38.607	110.83	120.47
2020-10-26	489.651	24.7		12.8	1.6	97.65416666666664	0.4	371.375	0.0	32.12	88.798	103.629
2020-10-25	338.816	22.9		20.1	52.0	64.19583333333334	12.2	322.07916666666665	0.0		68.298	53.0568
2020-10-24	317.064	0.0		0.0	1.6	62.18333333333333	4.0	239.6291666666667	0.0	14.597	53.179	56.8097
2020-10-23	329.091	0.0		0.0	0.0	60.583333333333336	0.0	232.84166666666667	0.0	14.106	54.97	56.0475
2020-10-22	265.904	0.0		0.0	1.2	51.59583333333333	0.4	229.14166666666665	0.0	12.224	51.766	38.8564
2020-10-21	259.155	16.5		0.0	4.8	54.375	2.0	211.4913043478261	0.0	11.523	45.633	37.6332
2020-10-20	274.987	0.0		0.0	10.0	49.37272727272728	10.6	208.5727272727273	0.0	12.224	39.56	37.6332
2020-10-19	248.034	0.0		0.6	0.0	55.2235294117647	0.0	236.9705882352941	0.0	13.782	46.964	36.4321
2020-10-18	184.741	0.0		7.2	0.0	47.59583333333333	0.0	163.29565217391306	0.0	12.825	41.118	38.8564
2020-10-17	165.021	0.0		3.7	0.6000000000000001	40.895833333333336	0.2	137.1875	0.0	9.435	38.03	34.1925
2020-10-16	224.131	0.0		0.0	0.6000000000000001	35.5875	0.4	152.03333333333333	0.0	8.478	34.477	39.4763
2020-10-15	230.572	0.0		0.0	0.0	29.870833333333334	0.0	179.89166666666665	0.0	7.47	30.541	38.8564
2020-10-14	151.653	0.0		0.0	0.0	29.375	0.0	146.70416666666665	0.0	7.193	27.348	29.7313
2020-10-13	147.901	0.0		0.0	0.0	33.19130434782608	0.0	132.63333333333335	0.0	7.193	26.068	30.5893
2020-10-12	151.653	0.0		0.1	0.0	36.05833333333333	0.0	111.775	0.0	7.053	26.833	28.4759
2020-10-11	172.823	0.0		0.6	0.0	36.07083333333333	0.0	115.15416666666664	0.0	6.628	29.997	24.9299
2020-10-10	207.247	12.8		0.0	4.4	25.54583333333333	15.4	165.79999999999998	0.0	6.842	26.068	20.6934
2020-10-09	205.166	0.0		0.0	0.0	21.34166666666667	0.0	193.8083333333333	0.0	6.771	21.01	17.5665
2020-10-08	186.752	0.0		0.0	0.4	23.175	0.0	168.2875	0.0	6.7	22.167	20.3647
2020-10-07	176.767	0.0		0.0	0.0	23.53333333333333	0.0	165.29999999999998	0.0	6.628	22.402	21.3619
2020-10-06	219.87	0.0		0.0	0.0	21.075	0.0	163.96666666666667	0.0	6.7	21.01	23.0983
2020-10-05	201.026	0.0		0.0	0.0	25.899999999999995	0.0	167.91666666666666	0.0	6.771	24.08	25.3079
2020-10-04	182.737	0.0		0.0	0.0	26.0375	0.0	190.63333333333333	0.0	6.912	23.114	24.1856
2020-10-03	252.464	0.0		0.0	0.0	25.709166666666665	0.0	165.99625	0.0	6.983	22.638	27.2575
2020-10-02	248.034	0.0		0.0	0.0	27.32166666666667	0.0	251.69791666666663	0.0	7.262	24.324	26.0758
2020-10-01	237.072	0.0		0.0	0.0	28.8375	0.0	205.97916666666663	0.0	7.4	28.924	29.3087
2020-09-30	228.419	0.0	0.0	0.0	0.0	31.95833333333333	0.0	187.74347826086955	0.0	8.021	30.541	
2020-09-29	245.829	0.0	0.0	0.0	0.0	32.9125	0.0	185.3125	0.0	9.19	29.997	
2020-09-28	198.966	0.0	0.0	0.0	0.0	33.6875	0.0	209.15833333333333	0.0	9.312	27.608	
2020-09-27	184.741	0.0	0.0	0.0	0.0	32.74999999999999	0.0	163.01666666666668	0.0	8.712	25.065	
2020-09-26	224.131	0.0	0.0	0.0	0.0	29.479166666666668	0.0	195.3782608695652	0.0	8.021	25.564	
2020-09-25	261.399	0.0	0.0	0.0	0.0	28.25	0.0	243.02083333333331	0.0	7.579	26.577	
2020-09-24	256.919	0.0	0.0	0.0	0.0	29.51391304347826	0.0	222.42375	0.0	7.262	26.322	
2020-09-23	226.272	0.0	0.0	0.0	0.0	30.475	4.800000000000001	253.92739130434785	0.0	7.331	27.869	
2020-09-22	234.899	0.0	0.0	0.0	0.0	29.515416666666667	0.0	187.84166666666667	0.0	7.47	27.348	
2020-09-21	228.419	0.0	0.0	0.0	0.0	29.85833333333333	0.0	178.475	0.0	7.47	27.348	
2020-09-20	237.072	0.0	0.0	0.0	0.0	32.4875	0.0	180.3791666666667	0.0	7.47	28.394	
2020-09-19	237.072	0.0	0.0	0.0	0.0	30.704761904761902	0.0	190.1904761904762	0.0	7.47	26.833	
2020-09-18	224.131	0.0	0.0	0.0	0.0	30.745833333333334	0.0	187.04166666666663	0.0	7.688	25.314	
2020-09-17	237.072	0.0	0.0	0.0	0.0	31.766666666666666	0.0	190.2391304347826	0.0	7.688	27.869	
2020-09-16	207.247	0.0	0.0	0.0	0.0	30.195833333333336	0.0	181.69565217391303	0.0	8.021	27.608	
2020-09-15	250.246	0.0	0.0	0.0	0.0	36.0	0.0	189.025	0.0	8.134	29.727	
2020-09-14	265.904	0.0	0.0	0.5	3.4000000000000004	32.8	0.0	190.94583333333333	0.0	8.363	29.997	
2020-09-13	241.438	0.0	0.0	0.0	0.0	96.88694127736863	0.0	206.45416666666665	0.0	8.363	28.658	
2020-09-12	226.272	0.0	0.0	0.0	0.0	96.88694127736863	0.0	172.975	0.0	8.363	27.348	
2020-09-11	237.072	0.0	0.0	0.0	0.0	37.89533333333333	0.0	176.5583333333333	0.0	8.595	27.348	
2020-09-10	248.034	0.0	0.0	0.0	19.2	77.55642857142857	0.0	197.2875	0.0	8.595	27.348	
2020-09-09	221.997	0.0	0.0	0.0	0.0	357.59833333333336	0.0	180.225	0.0	8.595	28.131	
2020-09-08	265.904	0.0	0.0	0.0	0.0	419.425	0.0	186.52608695652177	0.0	8.83	28.924	
2020-09-07	274.987	0.0	0.0	0.0	0.0	358.42833333333334	0.0	225.1875	0.0	9.069	29.997	
2020-09-06	274.987	0.0	0.0	0.0	0.0	158.50833333333335	0.0	207.64583333333331	0.0	9.19	30.541	
2020-09-05	293.449	0.4	0.0	0.0	0.0	666.9712499999999	0.0	230.67916666666667	0.0	9.435	32.2	
2020-09-04	284.17	0.0	0.0	0.0	0.0	345.56666666666666	0.0	219.8875	0.0	9.559	33.045	
2020-09-03	277.274	0.0	0.0	0.0	0.0	67.33291666666666	0.0	237.4958333333333	0.0	9.683	35.057	
2020-09-02	302.824	0.0	0.0	0.0	0.0	311.48	0.0	249.825	0.0	9.809	34.477	
2020-09-01	324.263	0.0	0.0	0.0	0.0	327.19166666666666	0.0	247.41	0.0	9.809	34.188	
2020-08-31	321.857	0.0	0.0	0.0	0.0	321.35	0.0	280.02500000000003	0.0	10.19	35.349	39.4763
2020-08-30	312.294	0.0	0.0	0.0	0.0	238.3363636363636	0.0	251.3363636363636	0.0	10.319	34.766	43.972
2020-08-29	343.713	0.0	0.0	0.0	0.0	158.2875	0.0	272.7416666666667	0.0	10.319	34.766	39.4763
2020-08-28	324.263	0.0	0.0	0.0	0.0	102.90416666666664	0.0	258.72083333333336	0.0	10.58	33.9	39.4763
2020-08-27	326.674	0.0	0.0	0.0	0.0	282.61304347826086	0.0	279.4	0.0	11.249	35.057	37.6332
2020-08-26	302.824	0.0	0.0	0.0	0.0	256.1458333333333	0.0	268.46363636363634	0.0	11.385	37.126	36.4321
2020-08-25	281.865	0.0	0.0	0.0	0.0	97.85416666666669	0.0	228.975	0.0	11.385	35.937	46.6648
2020-08-24	274.987	0.0	0.0	0.0	0.0	82.82083333333334	0.0	248.66666666666663	0.0	11.249	35.643	35.1372
2020-08-23	274.987	1.2	2.3	0.0	1.4	74.42	1.0	208.02916666666667	0.0	11.113	35.057	38.242
2020-08-22	263.648	0.0	0.0	0.0	0.6000000000000001	96.88694127736863	0.6000000000000001	208.4	0.0	11.113	36.827	40.7329
2020-08-21	245.829	0.0	0.0	0.0	0.2	279.18888888888887	1.0	192.52083333333331	0.0	11.249	36.233	42.6595
2020-08-20	279.566	0.0	0.0	0.6	0.0	300.175	0.0	188.99565217391304	0.0	11.385	36.827	42.0117
2020-08-19	272.707	0.0	0.0	1.4	0.0	252.3	0.0	229.27391304347827	0.0	11.113	43.347	48.7439
2020-08-18	302.824	0.0	0.0	2.2	0.0	84.46249999999999	0.0	231.17083333333332	0.0	11.8	39.869	50.1586
2020-08-17	295.784	0.0	0.0	0.0	0.0	122.4309090909091	0.6	238.7458333333333	0.0	12.082	38.639	45.3071
2020-08-16	329.091	0.0	0.0	0.0	0.0	185.33333333333331	0.0	267.59565217391304	0.0	12.367	41.749	50.1586
2020-08-15	331.514	0.0	0.0	0.0	0.0	110.4375	0.0	286.51666666666665	0.0	12.367	38.944	48.7439
2020-08-14	326.674	0.0	0.0	0.0	0.2	89.60833333333333	0.0	263.09166666666664	0.0	12.224	44.974	50.1586
2020-08-13	329.091	0.0	0.0	0.0	0.0	84.0625	0.0	254.52083333333331	0.0	11.941	48.654	50.1586
2020-08-12	317.064	0.0	2.4	0.0	6.6	90.11666666666667	4.6	272.8739130434783	0.0	12.082	39.56	48.7439
