Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02244039


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2244039;1;01/10/2020;1;22,5;141,8;29;26;1;1;1;;0;0,0;0,0;0,0;8,6;4,6;0,1;0,2;0,1;0,1;0,2;4,9;0,2;0,2;0,8;10,2;2,6;0,8;9,8;10,6;1,1;16,1;1,2;8,2;2,1;3,6;4,8;0,0;0,0;22,5;12,5;15,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2244039;1;01/09/2020;1;56,6;114,4;22;7;1;1;1;;0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;29,7;56,6;27,6;0,1;0,1;0,1;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2244039;1;01/08/2020;1;19,2;76,8;21;31;1;1;1;;0;2,6;1,6;1,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,3;19,1;19,2;16,4;9,6;4,6;0,2;0,1;0,1;0,1;0,1;0,1;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2244039;1;01/07/2020;1;22,5;33,9;31;26;1;1;1;;0;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;1,3;0,2;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,0;0,0;0,0;0,0;0,0;7,7;22,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2244039;1;01/06/2020;1;19,8;64,8;29;29;1;1;1;;0;0,1;0,1;0,2;0,0;9,1;6,1;11,0;0,1;1,1;0,2;0,1;0,1;0,1;0,1;0,6;0,8;0,6;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;6,8;19,8;6,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2244039;1;01/05/2020;1;28,5;67,4;15;28;1;1;1;;0;0,1;0,1;0,1;0,1;0,1;5,5;6,0;0,3;1,0;0,1;1,1;1,1;1,1;8,3;28,5;4,0;0,1;0,1;0,1;0,1;0,1;0,0;0,0;0,1;8,8;0,1;0,0;0,1;0,1;0,1;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2244039;1;01/04/2020;1;24,2;86,2;1;29;1;1;1;;0;24,2;0,8;0,3;1,7;1,2;0,0;0,3;8,4;15,0;0,4;0,6;0,4;5,8;0,3;0,5;5,5;5,8;6,4;3,1;2,3;1,1;1,2;0,1;0,1;0,2;0,1;0,1;0,1;0,1;0,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2244039;1;01/03/2020;1;63,8;344,1;17;29;1;1;1;;0;28,8;62,9;9,3;1,2;1,4;0,6;0,0;0,0;31,5;47,0;0,1;1,1;1,1;1,1;1,2;8,9;63,8;11,5;2,0;2,2;5,1;13,2;0,2;0,1;0,1;0,3;0,4;0,3;3,5;24,1;21,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2244039;1;01/02/2020;1;87,6;495,9;12;29;1;1;1;;0;0,2;6,3;9,8;19,8;1,1;28,3;13,1;21,6;0,8;46,2;56,8;87,6;27,5;7,1;3,4;4,8;9,4;32,0;4,9;6,9;3,6;8,2;8,5;5,9;8,4;22,0;7,1;37,3;7,3;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
2244039;1;01/01/2020;1;49,3;403,8;14;28;1;1;1;;0;8,8;38,5;6,8;41,8;19,0;29,8;1,3;0,0;8,9;0,3;0,0;5,5;0,9;49,3;0,6;0,3;23,3;19,0;3,9;6,8;4,8;8,9;49,1;46,3;8,9;4,6;2,1;0,0;10,1;2,8;1,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
