data,chuva,vazao,temp_max,temp_min,temp_med,evap
1993-05-01,0,"11,252",,,,
1993-05-02,0,"10,404",,,,
1993-05-03,0,"10,828",,,,
1993-05-04,"13,200","15,090",,,,
1993-05-05,0,"16,010",,,,
1993-05-06,0,"16,700",,,,
1993-05-07,0,"14,860",,,,
1993-05-08,0,"15,550",,,,
1993-05-09,0,"14,630",,,,
1993-05-10,0,"15,090",,,,
1993-05-11,0,"14,630",,,,
1993-05-12,0,"12,560",,,,
1993-05-13,0,"10,828",,,,
1993-05-14,0,"9,574",,,,
1993-05-15,"4,800","12,560",,,,
1993-05-16,0,"12,790",,,,
1993-05-17,"0,200","11,464",,,,
1993-05-18,0,"11,040",,,,
1993-05-19,0,"10,828",,,,
1993-05-20,0,"10,192",,,,
1993-05-21,0,"11,252",,,,
1993-05-22,0,"10,828",,,,
1993-05-23,0,"11,676",,,,
1993-05-24,0,"11,252",,,,
1993-05-25,0,"9,777",,,,
1993-05-26,0,"8,965",,,,
1993-05-27,0,"9,574",,,,
1993-05-28,0,"9,168",,,,
1993-05-29,0,"9,371",,,,
1993-05-30,0,"9,371",,,,
1993-05-31,"0,200","9,371",,,,
1993-06-01,"3,200","9,371",,,,
1993-06-02,0,"11,040",,,,
1993-06-03,0,"11,464",,,,
1993-06-04,0,"11,040",,,,
1993-06-05,0,"11,888",,,,
1993-06-06,"0,400","12,330",,,,
1993-06-07,"0,800","11,252",,,,
1993-06-08,0,"10,616",,,,
1993-06-09,0,"11,464",,,,
1993-06-10,0,"11,676",,,,
1993-06-11,"0,400","11,888",,,,
1993-06-12,"1,600","11,888",,,,
1993-06-13,"2,400","11,252",,,,
1993-06-14,"1,600","10,616",,,,
1993-06-15,"2,400","10,828",,,,
1993-06-16,0,"10,828",,,,
1993-06-17,0,"10,404",,,,
1993-06-18,0,"8,965",,,,
1993-06-19,"1,800","10,192",,,,
1993-06-20,0,"10,828",,,,
1993-06-21,0,"10,404",,,,
1993-06-22,0,"8,762",,,,
1993-06-23,0,"9,777",,,,
1993-06-24,0,"10,616",,,,
1993-06-25,0,"9,777",,,,
1993-06-26,0,"10,828",,,,
1993-06-27,0,"9,980",,,,
1993-06-28,0,"8,762",,,,
1993-06-29,0,"9,168",,,,
1993-06-30,0,"9,574",,,,
1993-07-01,0,"8,559",,,,
1993-07-02,0,"9,168",,,,
1993-07-03,0,"9,777",,,,
1993-07-04,0,"9,777",,,,
1993-07-05,0,"9,168",,,,
1993-07-06,0,"9,574",,,,
1993-07-07,0,"9,777",,,,
1993-07-08,"0,400","10,616",,,,
1993-07-09,0,"9,574",,,,
1993-07-10,0,"9,980",,,,
1993-07-11,0,"10,404",,,,
1993-07-12,0,"9,168",,,,
1993-07-13,0,"9,371",,,,
1993-07-14,0,"11,464",,,,
1993-07-15,0,"11,888",,,,
1993-07-16,0,"11,464",,,,
1993-07-17,0,"12,560",,,,
1993-07-18,0,"13,710",,,,
1993-07-19,0,"12,560",,,,
1993-07-20,0,"13,250",,,,
1993-07-21,0,"11,676",,,,
1993-07-22,0,"11,040",,,,
1993-07-23,0,"11,676",,,,
1993-07-24,0,"11,252",,,,
1993-07-25,0,"11,676",,,,
1993-07-26,0,"12,790",,,,
1993-07-27,0,"11,676",,,,
1993-07-28,0,"12,560",,,,
1993-07-29,0,"10,828",,,,
1993-07-30,0,"11,252",,,,
1993-07-31,0,"11,252",,,,
1993-08-01,0,"11,040",,,,
1993-08-02,0,"10,828",,,,
1993-08-03,0,"11,252",,,,
1993-08-04,0,"11,040",,,,
1993-08-05,0,"10,616",,,,
1993-08-06,0,"11,888",,,,
1993-08-07,0,"10,828",,,,
1993-08-08,0,"11,252",,,,
1993-08-09,0,"10,616",,,,
1993-08-10,0,"10,404",,,,
1993-08-11,"0,800","10,404",,,,
1993-08-12,0,"9,371",,,,
1993-08-13,0,"9,574",,,,
1993-08-14,0,"9,980",,,,
1993-08-15,0,"10,404",,,,
1993-08-16,0,"10,616",,,,
1993-08-17,0,"10,828",,,,
1993-08-18,0,"10,616",,,,
1993-08-19,0,"11,464",,,,
1993-08-20,"8,500","12,560",,,,
1993-08-21,0,"11,464",,,,
1993-08-22,"3,400","12,100",,,,
1993-08-23,0,"12,330",,,,
1993-08-24,0,"12,790",,,,
1993-08-25,"0,500","13,250",,,,
1993-08-26,"13,400","11,252",,,,
1993-08-27,0,"12,100",,,,
1993-08-28,0,"12,100",,,,
1993-08-29,0,"12,100",,,,
1993-08-30,0,"12,100",,,,
1993-08-31,0,"11,888",,,,
1993-09-01,0,"11,676",,,,
1993-09-02,0,"13,020",,,,
1993-09-03,0,"11,676",,,,
1993-09-04,0,"11,676",,,,
1993-09-05,0,"11,464",,,,
1993-09-06,0,"11,888",,,,
1993-09-07,0,"12,100",,,,
1993-09-08,0,"11,252",,,,
1993-09-09,0,"11,464",,,,
1993-09-10,0,"11,888",,,,
1993-09-11,"5,800","13,020",,,,
1993-09-12,"16,200","12,560",,,,
1993-09-13,"0,600","11,676",,,,
1993-09-14,0,"11,040",,,,
1993-09-15,0,"10,616",,,,
1993-09-16,"0,400","7,570",,,,
1993-09-17,"5,200","8,762",,,,
1993-09-18,0,"7,760",,,,
1993-09-19,0,"7,760",,,,
1993-09-20,0,"6,050",,,,
1993-09-21,0,5,,,,
1993-09-22,"8,400","4,825",,,,
1993-09-23,0,"5,875",,,,
1993-09-24,"2,400","7,190",,,,
1993-09-25,0,"5,700",,,,
1993-09-26,0,"6,050",,,,
1993-09-27,0,"6,050",,,,
1993-09-28,"0,400","4,825",,,,
1993-09-29,0,"4,825",,,,
1993-09-30,"0,200","4,650",,,,
1993-10-01,0,"5,875",,,,
1993-10-02,0,"6,240",,,,
1993-10-03,34,"5,175",,,,
1993-10-04,0,"4,825",,,,
1993-10-05,12,"7,950",,,,
1993-10-06,"12,400","8,965",,,,
1993-10-07,2,"7,760",,,,
1993-10-08,0,"6,620",,,,
1993-10-09,0,"6,620",,,,
1993-10-10,0,"6,430",,,,
1993-10-11,0,"6,810",,,,
1993-10-12,0,"6,430",,,,
1993-10-13,0,5,,,,
1993-10-14,0,"4,825",,,,
1993-10-15,0,"5,700",,,,
1993-10-16,0,"8,965",,,,
1993-10-17,0,"10,404",,,,
1993-10-18,0,"9,574",,,,
1993-10-19,0,"7,380",,,,
1993-10-20,0,"7,570",,,,
1993-10-21,0,"8,356",,,,
1993-10-22,"6,200","9,371",,,,
1993-10-23,0,"8,965",,,,
1993-10-24,0,"9,371",,,,
1993-10-25,"26,400","12,330",,,,
1993-10-26,"0,400","17,950",,,,
1993-10-27,50,"23,260",,,,
1993-10-28,"10,600","15,320",,,,
1993-10-29,0,"16,240",,,,
1993-10-30,0,"13,940",,,,
1993-10-31,0,"11,888",,,,
1993-11-01,0,"12,790",,,,
1993-11-02,0,"12,330",,,,
1993-11-03,"15,600","11,676",,,,
1993-11-04,"0,200","11,464",,,,
1993-11-05,0,"11,464","28,800","15,400","22,100","4,800"
1993-11-06,0,"24,040","27,700","19,200","23,450",5
1993-11-07,"4,200","28,350","25,500","18,200","21,850","4,500"
1993-11-08,32,"26,730","27,700","16,400","22,050","2,500"
1993-11-09,"0,400","15,550","28,300","14,600","21,450","2,700"
1993-11-10,0,"13,940","25,700","16,200","20,950","3,900"
1993-11-11,0,"12,330","29,100","12,800","20,950","3,800"
1993-11-12,0,"11,888","29,100","12,600","20,850","5,600"
1993-11-13,0,"11,464","29,500","12,400","20,950","4,800"
1993-11-14,0,"10,404","32,100","12,800","22,450","5,400"
1993-11-15,0,"11,252","32,300","15,600","23,950","5,600"
1993-11-16,0,"11,676","32,700","14,800","23,750","8,200"
1993-11-17,0,"10,404","33,100","17,400","25,250","5,400"
1993-11-18,0,"9,371","31,300","17,800","24,550","5,100"
1993-11-19,"27,500","11,676","29,700","17,800","23,750","2,500"
1993-11-20,"4,800","11,252","28,700","17,800","23,250","3,800"
1993-11-21,0,"10,828","29,700","16,200","22,950","5,100"
1993-11-22,0,"10,404","30,900","17,800","24,350","4,900"
1993-11-23,0,"11,464","31,100","16,800","23,950","4,500"
1993-11-24,"1,200","9,777","29,100","16,400","22,750","3,700"
1993-11-25,0,"10,192","27,100","18,600","22,850","4,300"
1993-11-26,0,"11,676","26,900","18,200","22,550","2,700"
1993-11-27,"10,800","12,330","28,700","19,200","23,950","3,100"
1993-11-28,5,"10,828","29,900","17,200","23,550","3,100"
1993-11-29,0,"9,777","31,300","13,200","22,250","6,400"
1993-11-30,0,"10,192","31,900","11,200","21,550","7,200"
1993-12-01,0,"9,168",,,,
1993-12-02,"0,200","9,168",,,,
1993-12-03,0,"9,777",,,,
1993-12-04,0,"10,192",,,,
1993-12-05,0,"11,040",,,,
1993-12-06,0,"9,980",,,,
1993-12-07,0,"9,777",,,,
1993-12-08,0,"10,404",,,,
1993-12-09,0,"10,192",,,,
1993-12-10,"17,400","11,676",,,,
1993-12-11,13,"12,560",,,,
1993-12-12,21,"11,464",,,,
1993-12-13,0,"11,252",,,,
1993-12-14,0,"12,560",,,,
1993-12-15,0,"13,710",,,,
1993-12-16,0,"11,676",,,,
1993-12-17,"0,600","10,192",,,,
1993-12-18,"11,800","11,676",,,,
1993-12-19,3,"12,330",,,,
1993-12-20,"0,200","13,480",,,,
1993-12-21,"22,800","15,550",,,,
1993-12-22,"0,400","16,950",,,,
1993-12-23,0,"16,240",,,,
1993-12-24,"2,200","14,860",,,,
1993-12-25,"7,600","14,170",,,,
1993-12-26,0,"12,560",,,,
1993-12-27,"0,200","12,560",,,,
1993-12-28,0,"14,170",,,,
1993-12-29,9,"16,240",,,,
1993-12-30,"15,800","19,700",,,,
1993-12-31,"51,200","21,200",,,,
1994-01-01,"3,500","24,300",,,,
1994-01-02,"24,400","24,570",,,,
1994-01-03,"14,200","32,600",,,,
1994-01-04,42,"34,840",,,,
1994-01-05,"23,300","41,710",,,,
1994-01-06,"3,400","42,330",,,,
1994-01-07,0,"36,900",,,,
1994-01-08,0,"29,160",,,,
1994-01-09,"0,200","19,450",,,,
1994-01-10,"2,400","15,090",,,,
1994-01-11,11,"17,950",,,,
1994-01-12,45,"46,980",,,,
1994-01-13,"5,200","39,600",,,,
1994-01-14,1,"35,400",,,,
1994-01-15,"31,600","43,880",,,,
1994-01-16,1,"50,160",,,,
1994-01-17,"1,200","43,880",,,,
1994-01-18,0,"38,400",,,,
1994-01-19,0,36,,,,
1994-01-20,"11,200","44,500",,,,
1994-01-21,"20,400","44,500",,,,
1994-01-22,"23,600","26,460",,,,
1994-01-23,"2,800","22,740",,,,
1994-01-24,0,"18,450",,,,
1994-01-25,0,"17,700",,,,
1994-01-26,"0,200","23,780",,,,
1994-01-27,0,"24,040",,,,
1994-01-28,"14,400","27,540",,,,
1994-01-29,0,"28,890",,,,
1994-01-30,1,"28,350",,,,
1994-01-31,0,"19,700",,,,
1994-02-01,0,"16,240",,,,
1994-02-02,0,"13,020",,,,
1994-02-03,0,"11,464",,,,
1994-02-04,0,"11,676",,,,
1994-02-05,0,"10,828",,,,
1994-02-06,0,"11,464",,,,
1994-02-07,0,"11,252",,,,
1994-02-08,0,"11,252",,,,
1994-02-09,0,"12,790",,,,
1994-02-10,0,"12,330",,,,
1994-02-11,0,"11,252",,,,
1994-02-12,0,"11,676",,,,
1994-02-13,0,"12,790",,,,
1994-02-14,"2,400","13,020",,,,
1994-02-15,"11,600","15,320",,,,
1994-02-16,0,"18,950",,,,
1994-02-17,0,"17,450",,,,
1994-02-18,0,"14,860",,,,
1994-02-19,0,"12,790",,,,
1994-02-20,0,"13,020",,,,
1994-02-21,0,"12,790",,,,
1994-02-22,0,"11,888",,,,
1994-02-23,0,"11,676",,,,
1994-02-24,0,"11,252",,,,
1994-02-25,"0,600","10,828",,,,
1994-02-26,0,"12,330",,,,
1994-02-27,18,"14,170",,,,
1994-02-28,"13,200","17,200",,,,
1994-03-01,"4,800","18,950",,,,
1994-03-02,"8,200","23,520",,,,
1994-03-03,"26,400","29,160",,,,
1994-03-04,5,"25,650",,,,
1994-03-05,"1,200","21,200",,,,
1994-03-06,1,"16,470",,,,
1994-03-07,"36,400","17,200",,,,
1994-03-08,"1,200",23,,,,
1994-03-09,"30,400","34,840",,,,
1994-03-10,"4,800","28,350",,,,
1994-03-11,0,"25,110",,,,
1994-03-12,0,"23,780",,,,
1994-03-13,"0,200","26,730",,,,
1994-03-14,"36,400","29,430",,,,
1994-03-15,"1,800","39,300",,,,
1994-03-16,"0,400","24,300",,,,
1994-03-17,0,"19,950",,,,
1994-03-18,"6,500","18,450",,,,
1994-03-19,0,"20,450",,,,
1994-03-20,"13,400","21,960",,,,
1994-03-21,"1,600","19,950",,,,
1994-03-22,"1,200","19,200",,,,
1994-03-23,"1,400","21,450",,,,
1994-03-24,"10,200","18,700",,,,
1994-03-25,0,"19,700",,,,
1994-03-26,0,"24,840",,,,
1994-03-27,"38,600","28,080",,,,
1994-03-28,"0,600","22,740",,,,
1994-03-29,0,"19,950",,,,
1994-03-30,0,"18,700",,,,
1994-03-31,2,"17,950",,,,
1994-04-01,"5,200","21,200",,,,
1994-04-02,"30,800","31,150",,,,
1994-04-03,"3,600","26,460",,,,
1994-04-04,0,"20,450",,,,
1994-04-05,0,"18,700",,,,
1994-04-06,0,"16,240",,,,
1994-04-07,0,"14,630",,,,
1994-04-08,"1,200","13,250",,,,
1994-04-09,0,"12,560",,,,
1994-04-10,0,"15,090",,,,
1994-04-11,0,"15,550",,,,
1994-04-12,0,"13,020",,,,
1994-04-13,"0,800","12,560",,,,
1994-04-14,0,"14,630",,,,
1994-04-15,"13,100","18,200",,,,
1994-04-16,6,"20,200",,,,
1994-04-17,0,"17,950",,,,
1994-04-18,0,"18,200",,,,
1994-04-19,"23,400","24,300",,,,
1994-04-20,"33,600","39,300",,,,
1994-04-21,"0,800","38,700",,,,
1994-04-22,0,"28,350",,,,
1994-04-23,0,"24,040",,,,
1994-04-24,0,"20,200",,,,
1994-04-25,0,"18,700",,,,
1994-04-26,0,"17,200",,,,
1994-04-27,0,"17,200",,,,
1994-04-28,0,"16,010",,,,
1994-04-29,0,"14,630",,,,
1994-04-30,"1,400","14,860",,,,
1994-05-01,0,"16,240",,,,
1994-05-02,"8,200","17,950",,,,
1994-05-03,0,"17,700",,,,
1994-05-04,0,"16,010",,,,
1994-05-05,0,"15,550",,,,
1994-05-06,0,"15,320",,,,
1994-05-07,0,"15,320",,,,
1994-05-08,0,"13,940",,,,
1994-05-09,0,"12,330",,,,
1994-05-10,0,"13,250",,,,
1994-05-11,0,"14,860",,,,
1994-05-12,0,"15,550",,,,
1994-05-13,0,"14,630",,,,
1994-05-14,0,"14,170",,,,
1994-05-15,"5,200","21,200",,,,
1994-05-16,"31,800","28,890",,,,
1994-05-17,"11,800","42,330",,,,
1994-05-18,"3,400","43,260",,,,
1994-05-19,0,"29,700",,,,
1994-05-20,0,"25,110",,,,
1994-05-21,0,"18,700",,,,
1994-05-22,0,"17,200",,,,
1994-05-23,0,"16,010",,,,
1994-05-24,0,"14,860",,,,
1994-05-25,0,"13,940",,,,
1994-05-26,0,"12,560",,,,
1994-05-27,"4,600","15,320",,,,
1994-05-28,14,"16,240",,,,
1994-05-29,"4,200","16,010",,,,
1994-05-30,0,"15,090",,,,
1994-05-31,0,"15,090",,,,
1994-06-01,0,"14,170","27,100",16,"21,550","2,700"
1994-06-02,0,"15,090","27,800","16,200",22,"2,600"
1994-06-03,0,"15,780","27,400","17,600","22,500","1,600"
1994-06-04,0,"15,090","27,800",16,"21,900","2,100"
1994-06-05,"23,600","16,950","25,900","15,800","20,850","1,700"
1994-06-06,0,"17,200","26,300","15,400","20,850","1,300"
1994-06-07,0,"16,240","27,100","15,200","21,150","1,100"
1994-06-08,0,"14,630","26,600","15,200","20,900","2,200"
1994-06-09,0,"13,710","22,900","15,400","19,150","1,600"
1994-06-10,0,"15,090","22,500","13,600","18,050","2,400"
1994-06-11,0,"13,940","24,700","12,600","18,650","2,700"
1994-06-12,0,"13,250","25,600","12,600","19,100","2,100"
1994-06-13,0,"13,710","25,800","13,600","19,700","2,300"
1994-06-14,0,"12,790","25,600","15,600","20,600","1,500"
1994-06-15,0,"13,940","26,300","16,800","21,550","1,400"
1994-06-16,0,"15,090","26,800","13,200",20,"1,200"
1994-06-17,0,"13,250","25,900",8,"16,950","0,800"
1994-06-18,0,"12,790","27,200","15,300","21,250","1,600"
1994-06-19,0,"12,100","27,900","12,200","20,050","2,700"
1994-06-20,0,"12,100","27,700","15,200","21,450","2,800"
1994-06-21,0,"12,790","29,700","15,800","22,750","2,700"
1994-06-22,0,"13,940","31,800","10,800","21,300","2,700"
1994-06-23,"5,700","15,550","25,500",15,"20,250","1,100"
1994-06-24,0,"15,780","25,300","15,400","20,350","1,100"
1994-06-25,0,"18,450","26,600","17,200","21,900","1,500"
1994-06-26,"2,600","18,450","21,100","10,200","15,650","2,200"
1994-06-27,0,"16,950","23,300","1,300","12,300","1,900"
1994-06-28,0,"15,320","25,100","5,100","15,100","2,300"
1994-06-29,0,"14,170","25,300","3,500","14,400","2,600"
1994-06-30,0,"13,250","24,300",5,"14,650","3,700"
1994-07-01,0,"13,250","26,600","5,700","16,150","2,400"
1994-07-02,0,"13,020","28,900","11,800","20,350","3,700"
1994-07-03,0,"15,090","27,500",13,"20,250","2,500"
1994-07-04,0,"13,940","26,300",13,"19,650","1,300"
1994-07-05,0,"13,250","24,300","14,800","19,550","1,100"
1994-07-06,0,"13,480","26,200","9,400","17,800","2,400"
1994-07-07,0,"12,790","28,900","7,300","18,100","2,900"
1994-07-08,0,"13,020","28,600","14,400","21,500","1,700"
1994-07-09,0,"14,170","22,300","12,600","17,450","2,200"
1994-07-10,"0,400","14,860","18,400","8,400","13,400","2,400"
1994-07-11,0,"15,550","20,500","11,600","16,050","2,400"
1994-07-12,0,"15,090","20,800","11,800","16,300","1,700"
1994-07-13,0,"15,780","26,300","13,500","19,900","1,500"
1994-07-14,0,"14,400",,,,
1994-07-15,0,"13,020","27,400",10,"18,700","1,800"
1994-07-16,0,"12,560","27,300","11,600","19,450",2
1994-07-17,0,"11,888","25,400","13,800","19,600","2,600"
1994-07-18,0,"13,020","28,600","12,800","20,700","3,200"
1994-07-19,0,"13,710",29,"13,200","21,100","3,500"
1994-07-20,0,"12,560","29,300","12,800","21,050","4,200"
1994-07-21,0,"11,676","28,200","14,400","21,300","3,300"
1994-07-22,0,"10,404","27,300",16,"21,650","2,100"
1994-07-23,0,"10,616","27,800",15,"21,400","2,400"
1994-07-24,"0,600","11,888","24,100","13,800","18,950",2
1994-07-25,0,"12,330","26,500","16,300","21,400","1,900"
1994-07-26,0,"10,828","29,500",14,"21,750","4,400"
1994-07-27,0,"11,040","28,500","12,400","20,450","3,500"
1994-07-28,0,"13,250","29,300","16,200","22,750","3,400"
1994-07-29,0,"12,560","28,400","13,400","20,900",3
1994-07-30,0,"12,100","29,700","14,200","21,950",3
1994-07-31,0,"11,464","28,400","13,600",21,"2,300"
1994-08-01,0,"10,828","26,600","13,600","20,100","2,700"
1994-08-02,0,"10,828",28,"13,400","20,700","3,200"
1994-08-03,0,"10,192","30,100",14,"22,050","3,900"
1994-08-04,0,"10,404","21,900","12,200","17,050","2,900"
1994-08-05,0,"9,980","22,600","10,100","16,350","7,200"
1994-08-06,0,"9,168","21,600","12,200","16,900",2
1994-08-07,0,"8,559","21,600","11,600","16,600","2,400"
1994-08-08,0,"8,762","24,400","9,800","17,100","3,200"
1994-08-09,0,"9,371","27,300",11,"19,150",3
1994-08-10,0,"8,762","29,200","10,800",20,"4,100"
1994-08-11,0,"8,965","26,600","12,800","19,700","2,700"
1994-08-12,0,"8,965","26,200","14,700","20,450","2,900"
1994-08-13,0,"11,464","24,900","13,800","19,350","1,500"
1994-08-14,0,"11,464","26,400","12,800","19,600","3,200"
1994-08-15,0,"11,252","26,500","12,400","19,450","2,900"
1994-08-16,0,"11,464","29,400","11,600","20,500","3,600"
1994-08-17,0,"11,252","24,300",15,"19,650","2,900"
1994-08-18,0,"10,828","24,400","14,800","19,600","3,200"
1994-08-19,0,"11,888","27,400","10,800","19,100",3
1994-08-20,0,"11,252","28,200","14,400","21,300","2,500"
1994-08-21,0,"11,464","29,100","11,200","20,150","4,800"
1994-08-22,0,"11,040","30,200","11,200","20,700","4,800"
1994-08-23,0,"11,252","32,300","13,600","22,950","5,400"
1994-08-24,0,"10,828","28,200","16,200","22,200","3,300"
1994-08-25,0,"11,464",24,"18,200","21,100","1,900"
1994-08-26,0,"11,252","31,200","20,200","25,700",4
1994-08-27,0,"11,464","32,700","17,800","25,250","3,400"
1994-08-28,0,"11,888","23,400","18,600",21,"2,700"
1994-08-29,0,"11,252","25,900",16,"20,950","2,600"
1994-08-30,0,"11,464","24,400","15,800","20,100","1,600"
1994-08-31,0,"11,252","29,600","14,600","22,100","4,400"
1994-09-01,0,"11,040","30,800","14,600","22,700",5
1994-09-02,0,"11,464","31,500",14,"22,750","4,100"
1994-09-03,0,"11,676","30,200","14,400","22,300","4,300"
1994-09-04,0,"11,252","30,800","16,400","23,600","4,300"
1994-09-05,0,"11,676","28,300","15,800","22,050","4,100"
1994-09-06,0,"11,464","29,200","12,800",21,"3,600"
1994-09-07,0,"11,888","31,500",12,"21,750","5,300"
1994-09-08,0,"11,252","31,100","12,200","21,650","5,700"
1994-09-09,0,"11,252","22,800","17,400","20,100","2,600"
1994-09-10,0,"11,040","19,800","15,600","17,700","2,400"
1994-09-11,0,"11,676","23,400",11,"17,200","2,500"
1994-09-12,0,"11,464","26,500","9,600","18,050","2,100"
1994-09-13,0,"10,616","28,900","10,200","19,550","4,100"
1994-09-14,0,"11,252","32,100",12,"22,050","7,200"
1994-09-15,0,"10,828","33,500","12,800","23,150","6,900"
1994-09-16,0,"10,404","31,800","16,200",24,"6,300"
1994-09-17,0,"11,252","23,400",19,"21,200","2,800"
1994-09-18,0,"11,464","24,500","17,600","21,050","4,300"
1994-09-19,0,"10,192","26,400","15,700","21,050","3,700"
1994-09-20,0,"7,760","29,900","10,600","20,250","5,700"
1994-09-21,0,"6,810","32,300","12,400","22,350","7,200"
1994-09-22,0,"6,240","33,900",12,"22,950","7,700"
1994-09-23,0,"6,050","33,900",13,"23,450","9,700"
1994-09-24,0,"6,050","32,800","19,400","26,100","9,900"
1994-09-25,0,"5,525","33,500","18,800","26,150","3,400"
1994-09-26,0,"5,525","34,900","18,200","26,550","4,600"
1994-09-27,0,"4,142","25,400","18,400","21,900","2,500"
1994-09-28,"1,400","4,142","20,900","15,800","18,350","2,900"
1994-09-29,0,"5,875","25,100","14,400","19,750","3,800"
1994-09-30,0,"6,620","29,800","8,800","19,300","4,500"
1994-10-01,0,"6,240","32,800","17,600","25,200","5,700"
1994-10-02,0,5,"36,200","12,200","24,200","7,600"
1994-10-03,0,"6,430","37,600","13,800","25,700","10,600"
1994-10-04,0,"6,050","30,600",14,"22,300","5,700"
1994-10-05,0,7,"25,200","20,100","22,650",3
1994-10-06,0,"6,050","24,400","19,100","21,750","2,900"
1994-10-07,"36,500","7,380","26,700","16,600","21,650","0,500"
1994-10-08,0,"11,464","27,600","17,800","22,700",7
1994-10-09,"0,200","11,252","30,200","15,300","22,750","4,800"
1994-10-10,0,"9,980","33,600",14,"23,800","6,200"
1994-10-11,0,"9,574","29,800","16,200",23,"5,600"
1994-10-12,0,"11,252","22,500","18,900","20,700","4,200"
1994-10-13,0,"11,252","23,600","17,200","20,400","3,400"
1994-10-14,0,"10,828","31,500","13,600","22,550","5,100"
1994-10-15,0,"11,252","23,700","21,200","22,450","2,600"
1994-10-16,0,"10,616","29,900","19,400","24,650","3,800"
1994-10-17,0,"9,168","31,900","15,200","23,550","5,700"
1994-10-18,0,"9,168","33,400",17,"25,200","5,100"
1994-10-19,0,"9,574","32,800","18,100","25,450","4,100"
1994-10-20,0,"9,574","35,400","17,400","26,400",6
1994-10-21,"4,400","11,464","34,400","20,600","27,500","3,700"
1994-10-22,"2,700","10,828","32,900",22,"27,450","4,800"
1994-10-23,0,"10,404","31,700","17,300","24,500","7,200"
1994-10-24,0,"10,404","32,700",16,"24,350","5,300"
1994-10-25,0,"10,192","28,700","16,400","22,550","4,700"
1994-10-26,0,"11,040","32,600","21,200","26,900","5,100"
1994-10-27,"80,400","20,950","25,700","21,200","23,450","3,600"
1994-10-28,"1,600","16,950","29,600","21,200","25,400","3,200"
1994-10-29,10,"20,700","23,900","19,400","21,650","2,800"
1994-10-30,23,"23,780","22,700","17,200","19,950",3
1994-10-31,0,"19,950","27,100","16,600","21,850","3,500"
1994-11-01,0,"16,010","32,600","17,400",25,"4,200"
1994-11-02,0,"17,450","34,100","19,200","26,650","3,100"
1994-11-03,"2,400","16,240","25,200","19,600","22,400","18,100"
1994-11-04,0,"15,090","30,400","19,600",25,"3,700"
1994-11-05,0,"14,400","32,700",19,"25,850","3,900"
1994-11-06,0,"13,250",33,20,"26,500","3,500"
1994-11-07,0,"12,100","33,900",20,"26,950","4,400"
1994-11-08,0,"11,040","33,300","22,600","27,950","5,700"
1994-11-09,0,"10,404","34,400","19,800","27,100","1,700"
1994-11-10,"1,200","11,040","31,500","20,800","26,150","7,200"
1994-11-11,0,"11,040","36,400","19,600",28,"6,400"
1994-11-12,"0,200","12,330","35,700","20,100","27,900","5,200"
1994-11-13,"57,600","16,240","30,800","19,600","25,200","2,500"
1994-11-14,0,"14,630","29,500","19,800","24,650","2,300"
1994-11-15,14,"14,170","27,700","20,200","23,950","2,900"
1994-11-16,0,"15,090","31,600","18,600","25,100","5,500"
1994-11-17,0,"13,480","32,800","18,400","25,600",6
1994-11-18,0,"13,480","30,600","18,200","24,400","2,600"
1994-11-19,14,"18,700","25,200","21,400","23,300","1,900"
1994-11-20,"42,800","22,220","23,300","19,800","21,550",3
1994-11-21,"1,400","24,040","21,500","16,800","19,150","1,600"
1994-11-22,"3,200","18,950","22,500","16,800","19,650","2,100"
1994-11-23,"4,200","16,240","22,500","16,800","19,650","1,400"
1994-11-24,"1,200","12,790","24,100",16,"20,050","2,900"
1994-11-25,0,"13,020","24,300","14,800","19,550","3,800"
1994-11-26,0,"12,560","28,100","15,800","21,950","2,800"
1994-11-27,0,"13,250","30,500","17,400","23,950","4,100"
1994-11-28,0,"12,790","28,500",19,"23,750","2,100"
1994-11-29,12,"13,480","29,400","20,900","25,150","3,600"
1994-11-30,"1,200","13,250","30,100",19,"24,550","3,700"
1994-12-01,"26,400","17,200","28,700","22,600","25,650","3,600"
1994-12-02,0,"15,320","29,600","20,800","25,200",5
1994-12-03,0,"14,400","31,700",18,"24,850","6,100"
1994-12-04,0,"13,250","32,700","17,200","24,950","6,100"
1994-12-05,1,"14,170","34,300","18,200","26,250","4,600"
1994-12-06,"2,600","16,240","32,200","20,400","26,300","3,200"
1994-12-07,"18,400","15,550","30,500","21,400","25,950","2,500"
1994-12-08,"28,100","18,700","28,900","20,400","24,650","4,900"
1994-12-09,"0,600","19,950","26,400","19,400","22,900","3,700"
1994-12-10,0,"18,700","29,200","19,400","24,300","2,700"
1994-12-11,0,"17,200","31,400",19,"25,200","3,700"
1994-12-12,0,"15,320","31,400","22,600",27,"4,600"
1994-12-13,0,"13,940","32,900","17,400","25,150","7,100"
1994-12-14,0,"11,676","34,500","21,300","27,900",4
1994-12-15,0,"10,828","34,700",20,"27,350",4
1994-12-16,0,"13,020","32,900","21,400","27,150","2,700"
1994-12-17,"0,500","10,192","32,300","21,600","26,950","3,300"
1994-12-18,"9,800","10,404",32,"20,800","26,400",4
1994-12-19,"4,400","11,676","30,600","20,400","25,500","4,200"
1994-12-20,0,"10,404","30,500","15,800","23,150","4,500"
1994-12-21,"0,200","11,040","30,900","20,400","25,650","3,800"
1994-12-22,0,"13,480","24,600",22,"23,300","0,700"
