data	vazao
2015-06-14	8.5
2015-06-13	8.696
2015-06-12	8.696
2015-06-11	8.896
2015-06-10	9.1
2015-06-09	9.1
2015-06-08	9.308
2015-06-07	9.519
2015-06-06	9.734
2015-06-05	10.175
2015-06-04	10.867
2015-06-03	12.101
2015-06-02	10.175
2015-06-01	9.953
2015-05-31	9.734
2015-05-30	9.734
2015-05-29	9.734
2015-05-28	9.734
2015-05-27	9.953
2015-05-26	10.175
2015-05-25	10.402
2015-05-24	10.632
2015-05-23	10.867
2015-05-22	11.105
2015-05-21	11.105
2015-05-20	11.348
2015-05-19	11.348
2015-05-18	11.348
2015-05-17	11.846
2015-05-16	12.625
2015-05-15	13.726
2015-05-14	16.153
2015-05-13	17.488
2015-05-12	20.833
2015-05-11	19.872
2015-05-10	10.632
2015-05-09	10.867
2015-05-08	11.348
2015-05-07	11.846
2015-05-06	12.101
2015-05-05	11.846
2015-05-04	11.348
2015-05-03	11.348
2015-05-02	11.595
2015-05-01	11.846
2015-04-30	11.846
2015-04-29	12.361
2015-04-28	12.625
2015-04-27	13.166
2015-04-26	14.6
2015-04-25	15.833
2015-04-24	17.835
2015-04-23	20.833
2015-04-22	18.187
2015-04-21	14.012
2015-04-20	12.625
2015-04-19	12.893
2015-04-18	13.166
2015-04-17	13.726
2015-04-16	13.726
2015-04-15	14.012
2015-04-14	14.6
2015-04-13	14.901
2015-04-12	15.517
2015-04-11	16.479
2015-04-10	17.488
2015-04-09	18.92
2015-04-08	19.553
2015-04-07	22.458
2015-04-06	20.512
2015-04-05	19.236
2015-04-04	20.512
2015-04-03	22.458
2015-04-02	25.787
2015-04-01	32.375
2015-03-31	48.002
2015-03-30	44.923
2015-03-29	25.45
2015-03-28	24.443
2015-03-27	28.521
2015-03-26	35.971
2015-03-25	45.306
2015-03-24	67.355
2015-03-23	60.337
2015-03-22	33.088
2015-03-21	25.787
2015-03-20	24.778
2015-03-19	29.213
2015-03-18	29.91
2015-03-17	26.805
2015-03-16	17.835
2015-03-15	16.479
2015-03-14	15.833
2015-03-13	19.872
2015-03-12	25.113
2015-03-11	26.805
2015-03-10	32.021
2015-03-09	22.787
2015-03-08	14.012
2015-03-07	9.734
2015-03-06	9.953
2015-03-05	10.175
2015-03-04	10.632
2015-03-03	11.105
2015-03-02	11.846
2015-03-01	12.893
2015-02-28	14.304
2015-02-27	12.893
2015-02-26	12.893
2015-02-25	13.726
2015-02-24	15.517
2015-02-23	18.92
2015-02-22	24.11
2015-02-21	28.867
2015-02-20	35.245
2015-02-19	45.689
2015-02-18	30.961
2015-02-17	12.893
2015-02-16	12.625
2015-02-15	12.893
2015-02-14	14.304
2015-02-13	25.113
2015-02-12	23.446
2015-02-11	26.805
2015-02-10	17.146
2015-02-09	20.191
2015-02-08	13.726
2015-02-07	13.726
2015-02-06	16.81
2015-02-05	19.236
2015-02-04	18.92
2015-02-03	21.156
2015-02-02	16.81
2015-02-01	22.787
2015-01-31	10.867
2015-01-30	12.101
2015-01-29	13.726
2015-01-28	19.553
2015-01-27	16.479
2015-01-26	18.187
2015-01-25	20.191
2015-01-24	23.446
2015-01-23	12.893
2015-01-22	7.049
2015-01-21	6.402
2015-01-20	6.559
2015-01-19	6.883
2015-01-18	7.392
2015-01-17	7.748
2015-01-16	8.117
2015-01-15	8.307
2015-01-14	9.1
2015-01-13	9.1
2015-01-12	8.696
2015-01-11	9.1
2015-01-10	9.734
2015-01-09	10.632
2015-01-08	11.348
2015-01-07	11.348
2015-01-06	11.846
2015-01-05	13.443
2015-01-04	16.81
2015-01-03	11.846
2015-01-02	12.361
2015-01-01	13.166
2014-12-31	14.012
2014-12-30	14.901
2014-12-29	17.146
2014-12-28	20.191
2014-12-27	26.805
2014-12-26	34.883
2014-12-25	44.923
2014-12-24	49.949
2014-12-23	43.781
2014-12-22	36.7
2014-12-21	21.805
2014-12-20	22.458
2014-12-19	18.92
2014-12-18	11.595
2014-12-17	13.166
2014-12-16	15.833
2014-12-15	28.176
2014-12-14	18.187
2014-12-13	13.726
2014-12-12	17.835
2014-12-11	13.443
2014-12-10	13.166
2014-12-09	12.625
2014-12-08	14.6
2014-12-07	18.187
2014-12-06	26.465
2014-12-05	37.799
2014-12-04	14.012
2014-12-03	15.833
2014-12-02	19.553
2014-12-01	24.11
2014-11-30	32.731
2014-11-29	53.099
2014-11-28	71.138
2014-11-27	11.595
2014-11-26	9.734
2014-11-25	9.734
2014-11-24	8.117
2014-11-23	7.392
2014-11-22	7.568
2014-11-21	8.117
2014-11-20	9.1
2014-11-19	10.632
2014-11-18	13.443
2014-11-17	16.479
2014-11-16	23.446
2014-11-15	35.971
2014-11-14	43.781
2014-11-13	48.39
2014-11-12	12.101
2014-11-11	11.846
2014-11-10	10.402
2014-11-09	8.896
2014-11-08	9.1
2014-11-07	6.559
2014-11-06	5.115
2014-11-05	6.096
2014-11-04	7.219
2014-11-03	7.219
2014-11-02	9.734
2014-11-01	5.659
2014-10-31	4.613
2014-10-30	4.735
2014-10-29	4.859
2014-10-28	4.986
2014-10-27	4.986
2014-10-26	4.613
2014-10-25	4.151
2014-10-24	4.263
2014-10-23	4.263
2014-10-22	4.378
2014-10-21	4.378
2014-10-20	4.378
2014-10-19	4.263
2014-10-18	5.382
2014-10-17	3.934
2014-10-16	3.934
2014-10-15	4.042
2014-10-14	4.151
2014-10-13	4.263
2014-10-12	4.378
2014-10-11	4.378
2014-10-10	4.494
2014-10-09	4.613
2014-10-08	4.613
2014-10-07	4.613
2014-10-06	4.735
2014-10-05	4.735
2014-10-04	4.859
2014-10-03	4.986
2014-10-02	5.382
2014-10-01	5.802
2014-09-30	5.382
2014-09-29	5.247
2014-09-28	5.115
2014-09-27	5.115
2014-09-26	5.247
2014-09-25	5.382
2014-09-24	5.519
2014-09-23	5.519
2014-09-22	5.382
2014-09-21	5.247
2014-09-20	5.247
2014-09-19	5.382
2014-09-18	5.382
2014-09-17	5.247
2014-09-16	5.247
2014-09-15	5.382
2014-09-14	5.519
2014-09-13	5.659
2014-09-12	5.802
2014-09-11	5.947
2014-09-10	6.096
2014-09-09	6.247
2014-09-08	6.402
2014-09-07	6.559
2014-09-06	6.719
2014-09-05	7.049
2014-09-04	7.049
2014-09-03	6.719
2014-09-02	6.559
2014-09-01	6.559
2014-08-31	6.247
2014-08-30	6.247
2014-08-29	6.096
2014-08-28	5.947
2014-08-27	5.947
2014-08-26	5.947
2014-08-25	6.096
2014-08-24	6.247
2014-08-23	6.402
2014-08-22	6.559
2014-08-21	6.883
2014-08-20	7.219
2014-08-19	7.049
2014-08-18	6.883
2014-08-17	6.559
2014-08-16	6.402
2014-08-15	6.402
2014-08-14	6.559
2014-08-13	6.559
2014-08-12	6.559
2014-08-11	6.719
2014-08-10	6.719
2014-08-09	6.883
2014-08-08	6.883
2014-08-07	7.049
2014-08-06	7.219
2014-08-05	7.392
2014-08-04	7.568
2014-08-03	7.748
2014-08-02	7.931
2014-08-01	8.117
2014-07-31	8.696
2014-07-30	8.896
2014-07-29	9.308
2014-07-28	9.734
2014-07-27	9.734
2014-07-26	8.5
2014-07-25	7.568
2014-07-24	7.049
2014-07-23	7.219
2014-07-22	7.392
2014-07-21	7.392
2014-07-20	7.568
2014-07-19	7.568
2014-07-18	7.748
2014-07-17	7.748
2014-07-16	7.931
2014-07-15	8.307
2014-07-14	8.5
2014-07-13	8.696
2014-07-12	8.696
2014-07-11	9.734
2014-07-10	8.117
2014-07-09	6.883
2014-07-08	6.883
2014-07-07	6.883
2014-07-06	6.883
2014-07-05	7.049
2014-07-04	7.049
2014-07-03	7.219
2014-07-02	7.219
2014-07-01	7.219
2014-06-30	7.392
2014-06-29	7.392
2014-06-28	7.568
2014-06-27	7.568
2014-06-26	7.568
2014-06-25	7.748
2014-06-24	7.748
2014-06-23	7.748
2014-06-22	7.748
2014-06-21	7.748
2014-06-20	7.931
2014-06-19	7.931
2014-06-18	7.931
2014-06-17	7.931
2014-06-16	8.117
2014-06-15	8.117
2014-06-14	8.117
2014-06-13	8.307
2014-06-12	8.307
2014-06-11	8.307
2014-06-10	8.5
2014-06-09	8.5
2014-06-08	8.896
2014-06-07	9.1
2014-06-06	9.308
2014-06-05	9.519
2014-06-04	9.519
2014-06-03	9.519
2014-06-02	9.308
2014-06-01	9.308
2014-05-31	9.734
2014-05-30	10.402
2014-05-29	9.953
2014-05-28	10.175
2014-05-27	10.867
2014-05-26	9.953
2014-05-25	8.307
2014-05-24	8.307
2014-05-23	8.307
2014-05-22	8.307
2014-05-21	8.5
2014-05-20	8.5
2014-05-19	8.5
2014-05-18	8.5
2014-05-17	8.5
2014-05-16	8.5
2014-05-15	8.696
2014-05-14	8.696
2014-05-13	8.896
2014-05-12	8.896
2014-05-11	9.1
2014-05-10	9.1
2014-05-09	9.308
2014-05-08	9.519
2014-05-07	9.519
2014-05-06	9.519
2014-05-05	9.734
2014-05-04	9.953
2014-05-03	9.953
2014-05-02	10.175
2014-05-01	10.175
2014-04-30	10.402
2014-04-29	10.632
2014-04-28	11.105
2014-04-27	11.595
2014-04-26	12.101
2014-04-25	12.101
2014-04-24	12.361
2014-04-23	12.893
2014-04-22	12.625
2014-04-21	13.443
2014-04-20	14.304
2014-04-19	16.81
2014-04-18	19.553
2014-04-17	20.191
2014-04-16	14.012
2014-04-15	14.012
2014-04-14	11.348
2014-04-13	11.105
2014-04-12	11.105
2014-04-11	11.105
2014-04-10	10.175
2014-04-09	10.175
2014-04-08	10.632
2014-04-07	11.105
2014-04-06	12.101
2014-04-05	13.726
2014-04-04	18.92
2014-04-03	22.131
2014-04-02	12.101
2014-04-01	10.402
2014-03-31	9.953
2014-03-30	9.953
2014-03-29	10.175
2014-03-28	10.402
2014-03-27	10.632
2014-03-26	10.867
2014-03-25	11.105
2014-03-24	12.101
2014-03-23	14.012
2014-03-22	13.166
2014-03-21	10.175
2014-03-20	10.175
2014-03-19	10.632
2014-03-18	10.867
2014-03-17	11.348
2014-03-16	11.595
2014-03-15	12.101
2014-03-14	12.625
2014-03-13	13.726
2014-03-12	15.517
2014-03-11	17.835
2014-03-10	20.191
2014-03-09	22.458
2014-03-08	20.512
2014-03-07	13.443
2014-03-06	12.361
2014-03-05	12.101
2014-03-04	13.726
2014-03-03	12.361
2014-03-02	11.846
2014-03-01	11.846
2014-02-28	11.348
2014-02-27	11.595
2014-02-26	12.361
2014-02-25	12.893
2014-02-24	13.166
2014-02-23	13.726
2014-02-22	14.6
2014-02-21	15.206
2014-02-20	17.835
2014-02-19	20.512
2014-02-18	27.146
2014-02-17	33.804
2014-02-16	53.893
2014-02-15	11.105
2014-02-14	10.175
2014-02-13	10.175
2014-02-12	10.175
2014-02-11	10.632
2014-02-10	10.867
2014-02-09	11.105
2014-02-08	11.105
2014-02-07	11.595
2014-02-06	12.101
2014-02-05	12.361
2014-02-04	12.625
2014-02-03	12.893
2014-02-02	13.166
2014-02-01	13.726
2014-01-31	14.6
2014-01-30	15.206
2014-01-29	15.833
2014-01-28	16.81
2014-01-27	17.835
2014-01-26	19.553
2014-01-25	26.805
2014-01-24	43.022
2014-01-23	32.731
2014-01-22	21.156
2014-01-21	23.446
2014-01-20	28.521
2014-01-19	34.883
2014-01-18	27.831
2014-01-17	16.81
2014-01-16	16.153
2014-01-15	16.153
2014-01-14	16.479
2014-01-13	17.146
2014-01-12	17.835
2014-01-11	18.545
2014-01-10	18.187
2014-01-09	18.545
2014-01-08	19.236
2014-01-07	19.872
2014-01-06	20.833
2014-01-05	21.805
2014-01-04	23.116
2014-01-03	24.778
2014-01-02	27.488
2014-01-01	27.146
2013-12-31	27.831
2013-12-30	30.259
2013-12-29	30.61
2013-12-28	38.536
2013-12-27	35.245
2013-12-26	45.689
2013-12-25	73.686
2013-12-24	39.276
2013-12-23	29.91
2013-12-22	30.259
2013-12-21	43.401
2013-12-20	28.176
2013-12-19	26.465
2013-12-18	30.961
2013-12-17	34.163
2013-12-16	30.961
2013-12-15	29.91
2013-12-14	35.607
2013-12-13	37.432
2013-12-12	40.019
2013-12-11	32.731
2013-12-10	32.375
2013-12-09	37.065
2013-12-08	46.842
2013-12-07	59.117
2013-12-06	53.893
2013-12-05	57.902
2013-12-04	63.206
2013-12-03	87.151
2013-12-02	74.967
2013-12-01	77.974
