Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02143021


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2143021;1;01/07/2019;1;17,7;20,0;6;4;1;1;1;;0;0,0;0,0;0,0;0,0;0,5;17,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143021;1;01/06/2019;1;14,5;14,5;4;1;1;1;1;;0;0,0;0,0;0,0;14,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143021;1;01/05/2019;1;11,5;24,3;18;6;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,4;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,9;0,0;11,5;8,3;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143021;1;01/04/2019;1;21,2;53,4;6;9;1;1;1;;0;0,0;0,0;1,2;0,0;0,0;21,2;0,0;0,0;4,2;0,0;0,0;0,0;0,0;0,1;15,2;2,1;7,2;2,1;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143021;1;01/03/2019;1;40,5;162,1;16;18;1;1;1;;0;0,0;2,7;0,0;10,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;10,9;7,9;40,5;0,0;37,8;17,2;21,9;0,1;4,8;0,3;0,0;0,4;0,3;0,1;0,0;5,5;0,3;0,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143021;1;01/02/2019;1;37,6;269,5;7;19;1;1;1;;0;0,0;0,0;0,0;0,0;1,9;0,0;37,6;10,0;1,3;0,0;0,0;0,0;35,3;0,9;0,1;4,5;11,4;35,3;36,4;1,6;27,8;5,5;0,0;4,0;10,7;22,2;12,4;10,6;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2143021;1;01/01/2019;1;28,2;110,1;21;11;1;1;1;;0;5,6;0,0;0,0;7,9;19,8;7,9;0,0;0,0;0,0;0,0;0,0;0,0;15,0;0,0;0,0;0,0;20,0;0,0;0,5;1,2;28,2;0,0;1,2;0,0;0,0;2,8;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143021;1;01/12/2018;1;48,0;177,1;6;18;1;1;1;;0;25,1;3,2;0,8;0,6;0,0;48,0;0,2;1,9;0,0;0,0;0,0;0,0;0,0;0,7;0,0;0,0;0,0;0,0;0,0;6,1;8,1;0,0;0,5;12,1;34,2;0,3;18,0;2,6;6,2;8,5;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143021;1;01/11/2018;1;26,0;235,7;20;19;1;1;1;;0;0,0;25,1;0,0;0,9;19,2;4,8;0,0;22,9;0,0;8,3;0,0;0,0;0,3;0,0;10,0;24,2;0,0;0,3;1,3;26,0;23,0;21,6;10,0;0,0;0,7;1,9;18,7;16,5;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143021;1;01/10/2018;1;15,4;42,5;26;13;1;1;1;;0;0,4;2,0;0,0;0,0;0,0;0,0;0,5;0,3;4,9;0,0;8,3;0,0;0,0;0,0;0,0;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,3;15,4;0,9;0,3;0,3;0,3;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143021;1;01/09/2018;1;36,7;124,3;16;13;1;1;1;;0;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,1;3,1;2,4;0,0;0,0;25,3;36,7;0,2;23,4;1,4;0,0;1,8;2,1;0,0;0,0;0,0;0,0;0,0;22,8;4,9;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143021;1;01/08/2018;1;23,8;61,6;4;15;1;1;1;;0;2,1;7,0;0,5;23,8;0,4;0,0;14,4;0,3;0,0;0,1;0,3;0,0;0,0;0,1;0,0;0,0;0,0;11,3;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,8;0,0;0,0;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
