ano	mes	dia	cota
2020	12	10	222.0
2020	12	9	223.0
2020	12	8	210.0
2020	12	7	188.0
2020	12	6	171.0
2020	12	5	147.0
2020	12	4	146.0
2020	12	3	156.0
2020	12	2	153.0
2020	12	1	161.0
2020	11	30	159.0
2020	11	29	174.0
2020	11	28	176.0
2020	11	27	177.0
2020	11	26	191.0
2020	11	25	185.0
2020	11	24	206.0
2020	11	23	193.0
2020	11	22	205.0
2020	11	21	218.0
2020	11	20	222.0
2020	11	19	227.0
2020	11	18	230.0
2020	11	17	220.0
2020	11	16	169.0
2020	11	15	149.0
2020	11	14	143.0
2020	11	13	163.0
2020	11	12	171.0
2020	11	11	175.0
2020	11	10	173.0
2020	11	9	179.0
2020	11	8	182.0
2020	11	7	210.0
2020	11	6	219.0
2020	11	5	232.0
2020	11	4	270.0
2020	11	3	312.0
2020	11	2	298.0
2020	11	1	233.0
2020	10	31	210.0
2020	10	30	234.0
2020	10	29	225.0
2020	10	28	216.0
2020	10	27	206.0
2020	10	26	171.0
2020	10	25	142.0
2020	10	24	137.0
2020	10	23	140.0
2020	10	22	126.0
2020	10	21	125.0
2020	10	20	128.0
2020	10	19	122.0
2020	10	18	107.0
2020	10	17	102.0
2020	10	16	117.0
2020	10	15	118.0
2020	10	14	99.0
2020	10	13	98.0
2020	10	12	99.0
2020	10	11	104.0
2020	10	10	113.0
2020	10	9	112.0
2020	10	8	108.0
2020	10	7	105.0
2020	10	6	116.0
2020	10	5	111.0
2020	10	4	107.0
2020	10	3	123.0
2020	10	2	122.0
2020	10	1	120.0
2020	9	30	118.0
2020	9	29	122.0
2020	9	28	111.0
2020	9	27	107.0
2020	9	26	117.0
2020	9	25	125.0
2020	9	24	124.0
2020	9	23	117.0
2020	9	22	119.0
2020	9	21	118.0
2020	9	20	120.0
2020	9	19	120.0
2020	9	18	117.0
2020	9	17	120.0
2020	9	16	113.0
2020	9	15	123.0
2020	9	14	126.0
2020	9	13	121.0
2020	9	12	117.0
2020	9	11	120.0
2020	9	10	122.0
2020	9	9	116.0
2020	9	8	126.0
2020	9	7	128.0
2020	9	6	128.0
2020	9	5	132.0
2020	9	4	130.0
2020	9	3	129.0
2020	9	2	134.0
2020	9	1	139.0
2020	8	31	138.0
2020	8	30	136.0
2020	8	29	143.0
2020	8	28	139.0
2020	8	27	139.0
2020	8	26	134.0
2020	8	25	130.0
2020	8	24	128.0
2020	8	23	128.0
2020	8	22	126.0
2020	8	21	122.0
2020	8	20	129.0
2020	8	19	128.0
2020	8	18	134.0
2020	8	17	133.0
2020	8	16	140.0
2020	8	15	140.0
2020	8	14	139.0
2020	8	13	140.0
2020	8	12	137.0
2020	8	11	137.0
2020	8	10	136.0
2020	8	9	139.0
2020	8	8	141.0
2020	8	7	142.0
