ds	y	chuva1	vazao1	chuva2	vazao2	chuva3	vazao3	chuva4	vazao4	chuva5	vazao5	chuva6	vazao6
2019-03-12	116.154	0.0	33.862500000000004	0.0	33.2125	0.0	28.120833333333334	0.0	254.03585347956272	0.4	98.67083333333332	0.0	32.594
2019-03-11	105.027	2.0	36.06145833333333	25.2	45.9125	13.8	32.75833333333333	0.0	254.03585347956272	44.4	109.82916666666668	23.8	33.666
2019-03-10	78.602	0.0	36.48229166666667	7.8	35.85	1.6	2.2583333333333333	0.0	254.03585347956272	0.0	61.94583333333333	1.6	38.529
2019-03-09	76.445	0.0	39.90625	0.0	38.68333333333333	0.0	2.983333333333334	0.0	254.03585347956272	0.0	65.92083333333333	0.0	44.175
2019-03-08	78.602	0.0	44.57083333333333	0.0	40.9625	0.0	4.0125	0.0	254.03585347956272	0.0	69.34166666666667	0.0	43.342
2019-03-07	84.651	0.0	45.8375	0.2	44.3875	0.0	5.366666666666667	0.0	254.03585347956272	0.0	75.69166666666666	0.0	48.029
2019-03-06	96.674	5.000000000000001	52.246875	0.0	51.97083333333333	0.4	6.041666666666667	0.0	254.03585347956272	0.0	87.32916666666667	0.2	55.323
2019-03-05	114.896	15.4	68.684375	2.6	64.50833333333334	5.2	9.716666666666669	0.0	254.03585347956272	0.0	105.9	0.0	66.287
2019-03-04	154.869	0.0	93.7625	0.0	88.17083333333333	0.0	28.1	0.0	254.03585347956272	0.0	147.8625	0.0	90.914
2019-03-03	136.985	0.0	87.659375	0.2	73.9695652173913	0.0	52.95652173913044	0.0	254.03585347956272	0.0	144.01	0.0	81.837
2019-03-02	100.221	21.2	63.28125	6.0	57.53333333333333	35.0	38.00416666666667	0.0	254.03585347956272	0.4	113.12916666666666	0.0	64.728
2019-03-01	90.3	6.6	56.82916666666667	5.0	50.475	0.4	7.791666666666667	0.0	254.03585347956272	18.4	88.1375	0.0	54.851
2019-02-28	90.3	1.4	47.021875	6.0	39.020833333333336	3.6	20.10833333333333	0.0	254.03585347956272	1.4	90.725	11.4	44.175
2019-02-27	79.689	22.6	42.864583333333336	22.2	39.175	14.2	5.633333333333333	0.0	254.03585347956272	20.6	71.625	4.2	40.497
2019-02-26	82.432	0.0	45.47291666666666	0.0	41.891666666666666	0.0	0.7458333333333332	0.0	254.03585347956272	0.0	69.47500000000001	0.0	47.592
2019-02-25	87.458	0.0	56.79895833333333	0.0	52.775	0.0	2.4791666666666665	0.0	254.03585347956272	0.0	84.74583333333332	0.0	53.446
2019-02-24	93.176	0.0	64.11979166666667	0.0	58.82083333333333	0.0	4.05	0.0	254.03585347956272	0.0	95.54166666666669	0.0	62.174
2019-02-23	105.027	0.0	67.96458333333334	0.0	61.57916666666667	0.0	7.541666666666667	0.0	254.03585347956272	0.0	103.22173913043478	0.0	66.812
2019-02-22	122.521	0.0	68.871875	0.0	63.56666666666667	0.0	20.32916666666667	0.0	254.03585347956272	0.0	119.98333333333332	0.0	68.399
2019-02-21	152.063	7.4	77.63958333333333	10.6	71.40833333333335	9.2	27.47083333333333	0.0	254.03585347956272	1.6	140.1625	3.6	71.089
2019-02-20	143.763	0.6000000000000001	95.41145833333331	0.2	88.60000000000001	1.0	31.61666666666667	0.0	254.03585347956272	0.0	151.09166666666667	0.2	87.22
2019-02-19	142.397	10.8	103.76979166666666	11.4	89.6125	11.8	27.4375	0.0	254.03585347956272	9.6	150.51250000000002	25.2	102.504
2019-02-18	108.688	4.0	71.675	3.6	60.5625	6.0	28.633333333333336	0.0	254.03585347956272	4.6	114.99166666666667	17.2	74.393
2019-02-17	89.728	7.4	48.08172043010753	17.2	42.67916666666667	28.4	16.595833333333335	0.0	254.03585347956272	14.4	92.40833333333336	21.2	52.062
2019-02-16	63.998	21.4	40.309375	7.2	35.375	4.0	0.1583333333333333	0.0	254.03585347956272	2.6	59.66666666666666	9.2	41.299
2019-02-15	65.003	0.0	36.052083333333336	0.0	31.941666666666663	0.0	0.0833333333333333	0.0	254.03585347956272	0.4	57.21666666666667	8.6	35.124
2019-02-14	71.156	0.0	37.16979166666667	0.0	33.4125	0.4	0.0	0.0	254.03585347956272	0.0	58.80833333333334	0.0	36.24
2019-02-13	78.602	0.0	41.69791666666666	0.0	37.35416666666666	0.0	0.6708333333333334	0.0	254.03585347956272	0.0	69.90416666666667	0.0	40.497
2019-02-12	84.094	0.0	47.44895833333334	0.0	43.67083333333333	0.0	0.3333333333333333	0.0	254.03585347956272	0.0	77.34166666666667	0.0	47.592
2019-02-11	92.021	0.0	65.36979166666667	0.0	56.71666666666667	0.0	0.2791666666666667	0.0	254.03585347956272	0.0	90.97916666666669	0.0	64.213
2019-02-10	94.337	0.0	65.03645833333333	0.4	59.4875	2.2	1.9708333333333328	0.0	254.03585347956272	0.6000000000000001	94.97916666666669	1.2	69.468
2019-02-09	81.88	0.0	61.825	0.0	52.24583333333334	1.0	8.229166666666666	0.0	254.03585347956272	2.6	94.4375	1.7999999999999998	62.174
2019-02-08	78.602	0.2	46.24895833333333	0.4	41.95	0.4	6.725	0.0	254.03585347956272	0.2	85.35	0.4	47.157
2019-02-07	63.0	14.6	35.875	18.4	72.42829355075166	18.4	30.081330373655952	0.0	254.03585347956272	10.6	114.49313326555568	91.2	35.124
2019-02-06	57.137	11.0	32.911458333333336	4.6	72.42829355075166	2.6	30.081330373655952	0.0	254.03585347956272	6.6000000000000005	114.49313326555568	10.6	32.949
2019-02-05	56.181	8.4	26.484375	1.2	72.42829355075166	8.799999999999999	30.081330373655952	0.0	254.03585347956272	28.8	114.49313326555568	40.4	25.625
2019-02-04	51.497	0.2	27.305208333333336	0.0	72.42829355075166	0.0	30.081330373655952	0.0	254.03585347956272	0.0	114.49313326555568	0.0	26.881
2019-02-03	51.497	0.0	26.947916666666668	0.0	72.42829355075166	0.0	30.081330373655952	0.0	254.03585347956272	0.0	114.49313326555568	0.0	29.16
2019-02-02	53.82	0.0	28.5375	7.2	27.62666666666667	0.0	30.081330373655952	0.0	254.03585347956272	0.0	114.49313326555568	0.0	30.169
2019-02-01	57.137	0.0	29.565625	0.0	29.15217391304348	9.4	2.735294117647059	0.0	254.03585347956272	8.4	44.375	0.0	29.83
2019-01-31	59.067	0.0	31.772916666666664	0.0	30.882608695652173	0.0	2.183333333333333	0.0	254.03585347956272	0.0	45.69583333333333	0.0	30.851
2019-01-30	59.067	0.0	32.33645833333333	0.0	31.97083333333333	0.3	1.7375	0.0	254.03585347956272	0.0	47.71304347826087	0.0	30.509
2019-01-29	61.513	10.4	32.38333333333333	12.5	31.6625	3.3	0.9125	0.0	254.03585347956272	0.0	47.34166666666667	0.0	29.83
2019-01-28	62.007	0.0	34.45	0.0	32.166666666666664	0.0	0.3541666666666667	0.0	254.03585347956272	0.0	49.55	0.0	31.542
2019-01-27	67.03	0.0	35.11145833333334	0.0	34.829166666666666	0.0	1.4041666666666666	0.0	254.03585347956272	0.0	52.22608695652174	0.0	31.891
2019-01-26	63.998	0.0	39.946875	0.0	38.35833333333333	0.0	2.5458333333333334	0.0	254.03585347956272	0.0	57.275	0.0	39.703
2019-01-25	65.003	0.0	46.36145833333333	0.0	44.625	0.0	2.858333333333333	0.0	254.03585347956272	0.0	60.41666666666666	0.0	42.929
2019-01-24	66.521	0.0	39.18586956521739	0.0	35.5125	0.0	3.1375	0.0	254.03585347956272	0.0	50.95	0.0	38.919
2019-01-23	69.597	0.0	37.95104166666667	0.0	35.0625	0.0	5.079166666666667	0.0	254.03585347956272	0.0	55.85454545454545	0.0	38.143
2019-01-22	69.081	0.0	37.37291666666667	0.0	26.9375	0.0	7.727272727272727	0.0	254.03585347956272	0.0	57.08888888888888	0.0	36.616
2019-01-21	71.156	0.0	40.65208333333333	0.0	38.204166666666666	0.0	30.081330373655952	0.0	254.03585347956272	0.0	114.49313326555568	0.0	37.375
2019-01-20	74.312	0.0	43.834375	0.0	42.80833333333334	0.0	30.081330373655952	0.0	254.03585347956272	0.0	114.49313326555568	0.0	42.11
2019-01-19	77.521	0.0	47.515625	0.0	43.55416666666667	0.0	9.776190476190475	0.0	254.03585347956272	0.0	114.49313326555568	0.0	44.175
2019-01-18	75.91	0.0	42.99583333333334	0.0	38.75	0.0	12.379166666666668	0.0	254.03585347956272	0.0	114.49313326555568	0.0	42.929
2019-01-17	75.91	0.0	40.94166666666667	0.0	39.225	0.0	8.862499999999999	0.0	254.03585347956272	0.0	114.49313326555568	0.0	42.11
2019-01-16	78.602	0.0	43.32916666666667	0.0	40.13	0.0	7.772727272727272	0.0	254.03585347956272	0.0	114.49313326555568	0.0	41.299
2019-01-15	81.88	0.0	44.65625	0.0	43.1	0.0	6.017647058823529	0.0	254.03585347956272	0.0	114.49313326555568	0.0	44.594
2019-01-14	84.094	0.0	46.79166666666666	0.0	44.09583333333333	0.0	5.5625	0.0	254.03585347956272	0.0	114.49313326555568	0.0	44.594
2019-01-13	86.894	0.0	49.125	0.0	46.45416666666666	0.0	2.8041666666666667	0.0	254.03585347956272	0.0	114.49313326555568	0.0	46.294
2019-01-12	89.159	0.0	51.431250000000006	1.5	48.5	0.0	4.358333333333333	0.0	254.03585347956272	0.0	114.49313326555568	0.4	49.8
2019-01-11	94.337	0.0	54.59375	0.0	40.0	0.0	9.595833333333331	0.0	254.03585347956272	0.0	114.49313326555568	0.0	53.446
2019-01-10	96.674	0.0	59.96354166666666	0.0	72.42829355075166	0.0	11.726666666666668	0.0	254.03585347956272	0.0	114.49313326555568	0.0	57.236
2019-01-09	102.613	0.0	61.13750000000001	0.0	55.09	0.0	11.98095238095238	0.0	254.03585347956272	0.0	91.65714285714286	0.0	60.172
2019-01-08	114.896	0.0	66.46041666666666	0.0	60.895833333333336	0.0	18.04583333333333	0.0	254.03585347956272	0.0	101.61363636363636	0.0	63.7
2019-01-07	124.457	0.0	75.74166666666666	0.0	67.96249999999999	0.0	21.854166666666668	0.0	254.03585347956272	0.0	110.59583333333336	0.0	73.837
2019-01-06	147.199	0.0	84.37894736842105	0.0	75.22916666666667	0.0	29.975	0.0	254.03585347956272	0.0	126.39583333333331	0.0	81.837
2019-01-05	199.289	0.0	103.284375	0.0	95.89583333333331	0.0	41.74583333333333	0.0	254.03585347956272	2.0	160.56521739130434	0.0	110.659
2019-01-04	210.266	38.4	143.71875	36.400000000000006	126.51666666666668	0.3	61.7125	0.0	254.03585347956272	22.7	207.47391304347823	5.4	148.379
2019-01-03	246.221	0.0	155.72708333333333	0.0	138.70000000000002	0.0	55.6	0.0	254.03585347956272	8.1	217.3	0.0	150.015
2019-01-02	278.122	0.2	249.20104166666667	0.0	223.35833333333332	0.0	62.520833333333336	0.0	254.03585347956272	0.0	360.8	0.0	233.417
2019-01-01	398.637	2.0	303.04479166666664	0.8	255.25833333333333	0.0	56.6	0.0	254.03585347956272	2.0	322.9916666666667	0.0	335.105
2018-12-31	357.14	52.6	181.16354166666667	83.89999999999999	174.71666666666667	0.3	74.57083333333334	0.0	254.03585347956272	20.9	358.4043478260869	0.0	180.255
2018-12-30	277.371	0.2	215.08541666666667	0.0	181.8	0.0	91.17916666666667	0.0	254.03585347956272	0.6	291.27500000000003	10.6	228.058
2018-12-29	202.478	65.0	177.828125	22.1	145.45416666666668	0.0	60.92083333333333	0.0	254.03585347956272	16.8	201.5375	8.2	198.424
2018-12-28	184.068	0.6000000000000001	124.440625	0.8	110.49583333333334	0.3	65.02083333333333	0.0	254.03585347956272	1.1	187.45	16.0	121.337
2018-12-27	116.178	56.2	108.225	30.3	89.97826086956522	0.3	28.166666666666668	0.0	254.03585347956272	13.2	121.7608695652174	31.4	114.158
2018-12-26	102.63	2.6	72.11770833333334	7.199999999999999	61.75217391304348	0.0	25.979166666666668	0.0	254.03585347956272	14.6	101.39166666666668	2.0	71.634
2018-12-25	93.189	5.0	59.598958333333336	29.7	52.73478260869565	6.9	25.683333333333334	0.0	254.03585347956272	16.3	91.55833333333334	30.0	60.172
2018-12-24	88.601	0.0	62.39895833333333	0.0	57.74166666666667	0.0	9.8375	0.0	254.03585347956272	1.3	83.60416666666667	0.0	59.677
2018-12-23	92.61	1.4	68.15520833333333	15.6	59.19583333333333	3.2	10.65	0.0	254.03585347956272	5.1	87.43333333333334	1.2	70.546
2018-12-22	86.341	0.2	60.396875	0.0	53.1	0.0	6.766666666666667	0.0	254.03585347956272	0.0	72.3	0.2	61.67
2018-12-21	79.151	4.6000000000000005	51.065625	0.0	45.4	0.0	5.291666666666667	0.0	254.03585347956272	4.6	70.67083333333333	4.2	48.91
2018-12-20	78.067	2.4	43.5375	0.8	41.09583333333333	0.0	3.341666666666667	0.0	254.03585347956272	0.0	62.630434782608695	0.0	42.11
2018-12-19	79.696	0.0	46.58854166666666	0.0	41.81666666666667	0.0	6.233333333333333	0.0	254.03585347956272	0.0	64.55217391304348	0.0	46.294
2018-12-18	86.341	0.0	48.85729166666667	0.0	45.95416666666666	0.0	6.9125000000000005	0.0	254.03585347956272	0.0	69.57083333333334	0.0	47.157
2018-12-17	89.74	0.0	53.70104166666667	0.0	49.87916666666666	0.0	8.466666666666667	0.0	254.03585347956272	0.0	77.10416666666667	0.0	52.521
2018-12-16	89.17	0.0	62.2125	0.0	56.458333333333336	0.0	7.391666666666667	0.0	254.03585347956272	0.0	78.30833333333332	0.0	61.67
2018-12-15	89.17	0.0	59.212500000000006	0.0	53.958333333333336	0.0	10.241666666666667	0.0	254.03585347956272	0.0	82.22083333333333	0.0	57.719
2018-12-14	101.431	0.0	64.08229166666668	0.0	58.44166666666666	0.0	15.545833333333334	0.0	254.03585347956272	0.0	93.49583333333334	0.0	62.174
2018-12-13	130.364	0.0	72.51979166666666	0.0	66.675	0.0	14.3	0.0	254.03585347956272	0.0	101.40416666666664	0.0	67.338
2018-12-12	170.709	0.0	89.67395833333335	0.0	82.80833333333332	0.0	19.779166666666665	0.0	254.03585347956272	0.0	125.95416666666668	0.0	81.837
2018-12-11	204.042	0.0	135.015625	0.0	119.62083333333334	0.0	24.65416666666667	0.0	254.03585347956272	0.0	163.06521739130434	0.0	125.761
2018-12-10	253.103	0.0	192.81041666666667	0.0	171.17499999999998	0.0	23.05	0.0	254.03585347956272	0.0	225.125	0.0	178.444
2018-12-09	263.398	0.6000000000000001	206.959375	0.8	168.66666666666666	0.0	40.29166666666666	0.0	254.03585347956272	0.0	208.5625	0.0	219.211
2018-12-08	205.612	5.6000000000000005	127.59791666666666	4.7	114.79583333333332	0.0	72.875	0.0	254.03585347956272	4.1	204.2625	9.2	142.73
2018-12-07	160.589	49.6	97.69375	24.9	84.96249999999999	0.0	43.05833333333333	0.0	254.03585347956272	3.1	137.94583333333333	0.4	99.862
2018-12-06	202.478	7.800000000000001	113.271875	20.200000000000003	103.8125	0.0	44.93333333333334	0.0	254.03585347956272	12.1	172.66521739130437	4.2	101.178
2018-12-05	215.124	1.6	154.33854166666666	0.0	131.6391304347826	0.0	39.79166666666666	0.0	254.03585347956272	0.0	194.18695652173915	0.0	134.87
2018-12-04	300.665	0.2	147.05208333333334	0.0	127.53749999999998	0.0	75.97083333333333	0.0	254.03585347956272	0.3	248.6625	1.8	149.195
2018-12-03	258.231	20.0	131.33854166666666	26.3	109.3625	0.3	168.55833333333334	0.0	254.03585347956272	19.1	297.39166666666665	21.2	123.538
2018-12-02	108.708	16.2	66.70416666666667	17.2	59.74583333333334	0.0	32.983333333333334	0.0	254.03585347956272	36.4	119.23333333333332	57.2	66.287
2018-12-01	92.61	26.4	57.40520833333334	18.6	52.49583333333334	0.0	15.8	0.0	254.03585347956272	22.5	88.3625	15.2	52.521
2018-11-30	113.566	0.0	59.84375	0.0	55.15217391304348	0.0	14.366666666666667	0.0	254.03585347956272	0.0	88.43333333333334	0.0	53.423
2018-11-29	118.809	0.0	67.49479166666667	0.0	60.9	0.0	10.5875	0.0	254.03585347956272	0.0	94.46666666666664	0.0	61.352
2018-11-28	143.012	0.6000000000000001	76.13229166666666	2.5	68.68333333333334	0.0	14.75	0.0	254.03585347956272	0.0	110.2304347826087	0.0	68.416
2018-11-27	158.962	0.2	99.38854166666664	3.3	89.90833333333332	0.0	20.291666666666668	0.0	254.03585347956272	0.0	133.30833333333334	1.4	90.761
2018-11-26	163.887	0.0	106.78854166666667	0.0	90.45	0.3	25.09166666666667	0.0	254.03585347956272	0.3	131.90869565217392	27.0	102.462
2018-11-25	204.404	4.6000000000000005	122.89166666666668	4.5	110.1	0.3	34.625	0.0	254.03585347956272	4.0	163.70833333333334	1.8	110.063
2018-11-24	252.15	0.0	168.6625	0.0	147.89166666666668	0.3	44.11666666666667	0.0	254.03585347956272	0.0	208.32916666666665	0.0	163.253
2018-11-23	264.61	0.0	205.94479166666667	0.0	172.10416666666666	0.3	63.30416666666667	0.0	254.03585347956272	0.8	240.275	1.2	204.421
2018-11-22	189.714	0.2	149.42916666666667	0.5	120.75	0.0	92.17083333333332	0.0	254.03585347956272	0.8	192.6409090909091	1.4	154.327
2018-11-21	133.485	19.6	83.459375	14.5	72.64166666666667	0.3	55.55	0.0	254.03585347956272	16.0	124.68333333333334	10.0	82.276
2018-11-20	105.798	45.4	62.317708333333336	32.6	55.34583333333333	0.3	23.7875	0.0	254.03585347956272	34.8	89.12916666666666	23.0	58.947
2018-11-19	103.875	6.4	62.11145833333333	6.4	55.17083333333333	0.0	12.208333333333334	0.0	254.03585347956272	3.8	80.90416666666667	1.6	60.866
2018-11-18	104.515	1.0	57.493750000000006	1.1	49.725	0.0	12.216666666666669	0.0	254.03585347956272	3.4	80.58333333333333	2.0	57.534
2018-11-17	96.889	1.2	51.025	0.3	45.67916666666667	0.0	21.141666666666666	0.0	254.03585347956272	0.0	87.33333333333333	0.2	48.24
2018-11-16	94.375	2.2	45.55729166666666	1.6	41.3	0.0	12.0125	0.0	254.03585347956272	23.9	70.20416666666667	0.4	44.97
2018-11-15	107.084	0.0	52.17916666666667	0.0	47.375	0.0	8.145833333333334	0.0	254.03585347956272	0.0	75.075	0.0	49.081
2018-11-14	116.181	0.0	60.46979166666667	0.0	55.63333333333333	0.0	12.3375	0.0	254.03585347956272	0.0	89.74782608695651	0.2	55.683
2018-11-13	149.21	0.0	76.55104166666666	0.0	69.72916666666667	0.0	11.5	0.0	254.03585347956272	0.0	107.64583333333331	0.0	67.377
2018-11-12	189.714	0.0	112.51666666666668	0.3	99.2375	0.0	25.916666666666668	0.0	254.03585347956272	0.0	148.35833333333332	0.0	98.461
2018-11-11	226.871	0.0	139.54375	0.0	121.43333333333334	0.0	38.8	0.0	254.03585347956272	0.0	185.9125	0.2	131.006
2018-11-10	207.37	1.0	159.99375	0.0	129.99166666666665	0.0	64.9875	0.0	254.03585347956272	1.2	202.3	3.4	157.859
2018-11-09	133.485	16.400000000000002	81.75833333333334	17.3	67.325	0.3	55.8	0.0	254.03585347956272	17.8	130.94583333333333	22.8	75.977
2018-11-08	145.071	35.2	77.82708333333333	14.6	69.825	0.0	13.025	0.0	254.03585347956272	16.6	108.4375	16.0	86.452
2018-11-07	138.912	0.0	97.67083333333332	0.5	82.34347826086956	0.0	29.35	0.0	254.03585347956272	0.3	129.4391304347826	0.0	92.017
2018-11-06	109.667	0.6000000000000001	63.96145833333333	0.8999999999999999	53.81666666666666	0.0	34.44166666666667	0.0	254.03585347956272	3.1	101.45833333333331	0.6000000000000001	62.331
2018-11-05	108.374	6.0	60.84479166666667	10.1	55.7375	0.0	9.883333333333333	0.0	254.03585347956272	15.2	84.02173913043478	50.0	56.604
2018-11-04	90.631	0.4	71.5641304347826	10.6	58.22916666666666	0.0	6.941666666666666	0.0	254.03585347956272	4.1	74.9375	0.0	52.978
2018-11-03	88.153	0.0	33.28333333333333	0.0	29.979166666666668	0.0	20.058333333333334	0.0	254.03585347956272	0.0	71.88333333333334	0.0	30.112
2018-11-02	75.994	0.0	35.467708333333334	0.6	32.4375	0.0	12.258333333333333	0.0	254.03585347956272	0.0	55.39166666666667	0.0	33.309
2018-11-01	81.417	0.0	38.911458333333336	0.0	35.80869565217392	0.0	7.2625	0.0	254.03585347956272	0.0	56.00869565217391	0.0	36.365
2018-10-31	93.123	0.0	43.9125	0.0	41.579166666666666	0.0	7.170833333333333	0.0	254.03585347956272	0.0	65.8125	0.0	41.845
2018-10-30	105.156	0.2	55.69583333333333	0.0	52.14166666666667	0.0	8.408333333333333	0.0	254.03585347956272	0.0	80.05416666666666	0.8	47.409
2018-10-29	126.769	0.2	75.31666666666666	0.3	68.03333333333333	0.0	7.979166666666667	0.0	254.03585347956272	2.3	99.19166666666666	6.8	61.841
2018-10-28	128.106	0.4	88.153125	0.3	77.39166666666667	0.0	13.8375	0.0	254.03585347956272	0.3	112.025	0.2	81.106
2018-10-27	126.101	6.6	54.09791666666666	5.7	42.21666666666667	0.0	29.841666666666665	0.0	254.03585347956272	6.1	95.26521739130436	1.4	52.096
2018-10-26	79.601	39.0	33.66979166666667	39.7	32.82083333333333	0.0	31.979166666666668	0.0	254.03585347956272	30.7	66.37272727272727	11.0	35.328
2018-10-25	72.424	17.6	28.86458333333333	6.4	26.629166666666663	0.0	4.808333333333334	0.0	254.03585347956272	4.9	45.417391304347824	0.0	28.89
2018-10-24	78.394	0.0	33.0875	0.0	31.525	0.0	4.15	0.0	254.03585347956272	0.0	53.35833333333333	0.0	30.422
2018-10-23	78.394	0.0	39.14270833333333	0.0	35.96521739130435	0.0	3.954166666666667	0.0	254.03585347956272	0.0	59.07083333333333	0.0	36.365
2018-10-22	89.39	0.0	45.725	0.0	43.275	0.0	4.075	0.0	254.03585347956272	0.0	61.7125	0.0	39.594
2018-10-21	103.235	0.0	49.80729166666666	0.0	45.50869565217391	0.0	11.6	0.0	254.03585347956272	0.0	83.82608695652173	0.0	44.572
2018-10-20	91.875	0.0	48.06979166666667	0.0	40.895833333333336	0.0	19.879166666666663	0.0	254.03585347956272	0.3	75.175	0.2	49.081
2018-10-19	83.243	8.6	42.10729166666667	5.9	40.34166666666667	0.0	11.695833333333333	0.0	254.03585347956272	8.9	61.74583333333334	2.2	38.138
2018-10-18	86.92	3.2	46.48229166666667	13.1	42.9	0.3	10.420833333333333	0.0	254.03585347956272	5.1	65.20416666666667	26.6	44.175
2018-10-17	85.69	0.0	37.790625	0.0	31.266666666666666	0.0	24.28333333333333	0.0	254.03585347956272	0.0	74.65416666666667	0.0	31.685
2018-10-16	59.663	0.2	33.251041666666666	0.0	30.991666666666664	0.0	22.2125	0.0	254.03585347956272	0.8999999999999999	50.225	0.8	32.006
2018-10-15	58.53	11.8	29.871875	12.5	26.7875	0.3	7.879166666666666	0.0	254.03585347956272	5.1	39.875	21.6	30.735
2018-10-14	54.046	21.6	23.890625	6.3	21.329166666666666	0.6	8.595833333333333	0.0	254.03585347956272	14.7	39.275	5.6000000000000005	24.863
2018-10-13	50.186	0.0	22.007291666666664	0.0	20.204166666666666	0.0	9.333333333333334	0.0	254.03585347956272	0.0	36.7375	0.0	22.218
2018-10-12	51.833	0.0	22.339583333333334	0.0	20.741666666666667	0.0	8.104166666666666	0.0	254.03585347956272	0.0	36.1375	0.0	22.218
2018-10-11	53.491	0.0	22.823958333333334	0.0	21.02083333333333	0.0	9.095833333333331	0.0	254.03585347956272	0.0	37.43913043478261	0.0	21.964
2018-10-10	54.046	0.0	23.066666666666663	0.0	21.729166666666668	0.0	9.325	0.0	254.03585347956272	0.0	37.21363636363636	0.0	22.218
2018-10-09	51.283	0.0	22.59166666666667	0.0	21.2	0.0	8.8875	0.0	254.03585347956272	0.0	36.13333333333333	0.0	22.992
2018-10-08	56.839	0.2	22.609375	0.0	20.765217391304347	0.0	8.366666666666667	0.0	254.03585347956272	0.3	36.69545454545455	0.0	22.218
2018-10-07	59.663	0.8	23.660416666666663	2.5	22.89583333333333	0.6	9.745833333333334	0.0	254.03585347956272	1.4	39.98333333333333	0.0	24.59
2018-10-06	55.718	1.2000000000000002	25.89583333333333	0.8	25.17083333333333	0.3	12.495833333333332	0.0	254.03585347956272	0.3	43.46666666666667	0.2	27.117
2018-10-05	56.278	0.0	27.0	0.0	23.758333333333336	0.0	12.179166666666667	0.0	254.03585347956272	0.0	38.7375	2.8	24.319
2018-10-04	59.663	0.6000000000000001	25.032291666666666	0.0	23.46666666666667	0.0	9.991666666666664	0.0	254.03585347956272	0.0	39.475	0.0	24.319
2018-10-03	57.402	0.0	26.332291666666663	0.0	24.416666666666668	0.0	9.675	0.0	254.03585347956272	0.0	40.67727272727273	0.0	23.253
2018-10-02	58.53	0.0	27.28020833333333	2.1	24.820833333333336	0.0	7.337499999999999	0.0	254.03585347956272	5.1	39.75833333333333	0.0	22.218
2018-10-01	58.53	0.0	27.24895833333333	0.0	20.529166666666665	0.0	9.154166666666669	0.0	254.03585347956272	0.0	37.73333333333333	0.0	22.218
2018-09-30	55.159	0.0	23.041666666666668	0.0	25.104166666666668	0.0	9.966666666666669	0.0	254.03585347956272	0.0	38.0	0.2	22.732
2018-09-29	55.159	1.0	23.6375	1.1	25.65416666666667	0.0	9.4125	0.0	254.03585347956272	0.0	35.670833333333334	6.2	23.253
2018-09-28	57.402	2.2	24.95520833333333	0.0	25.141666666666666	0.0	8.158333333333333	0.0	254.03585347956272	0.0	37.05416666666667	1.2	22.732
2018-09-27	61.943	0.0	26.102083333333336	0.0	25.1	0.0	8.816666666666666	0.0	254.03585347956272	0.0	39.833333333333336	0.0	22.218
2018-09-26	66.558	0.0	28.435416666666665	0.0	24.6125	0.0	9.229166666666666	0.0	254.03585347956272	0.0	44.3375	0.0	27.117
2018-09-25	73.61	0.0	31.70520833333333	0.0	30.225	0.0	8.770833333333334	0.0	254.03585347956272	0.0	48.99583333333334	0.0	28.89
2018-09-24	81.417	0.0	38.84166666666667	0.0	32.125	0.0	9.854166666666666	0.0	254.03585347956272	0.0	57.49166666666667	0.0	38.138
2018-09-23	87.536	0.0	47.34791666666666	0.0	30.541666666666668	0.0	13.295833333333333	0.0	254.03585347956272	0.0	63.77916666666667	0.0	43.39
2018-09-22	77.192	0.0	38.485	0.0	31.416666666666668	0.0	21.59166666666667	0.0	254.03585347956272	0.0	64.56666666666666	0.0	38.499
2018-09-21	77.192	10.6	35.64791666666667	9.1	28.7	4.8	12.95	0.0	254.03585347956272	7.6	55.20416666666667	12.8	32.653
2018-09-20	78.394	2.0	38.29583333333333	2.5	27.291666666666668	2.5	10.8375	0.0	254.03585347956272	2.0	59.891304347826086	1.8	33.974
2018-09-19	78.394	0.4	43.427083333333336	0.6	22.954166666666666	0.0	11.845833333333331	0.0	254.03585347956272	0.8	60.2625	8.0	38.861
2018-09-18	77.192	0.8	38.95	0.0	24.625	0.0	14.295833333333334	0.0	254.03585347956272	0.3	63.0	0.8	37.422
2018-09-17	77.192	0.2	37.60833333333333	0.3	22.566666666666663	0.3	17.429166666666667	0.0	254.03585347956272	0.0	57.3	1.4	35.328
2018-09-16	52.937	11.4	27.08791666666667	14.2	16.543478260869566	6.9	24.854166666666668	0.0	254.03585347956272	5.4	48.6125	0.4	25.414
2018-09-15	47.468	13.8	22.519479166666667	12.7	17.433333333333334	6.1	9.358333333333333	0.0	254.03585347956272	10.2	34.5	7.399999999999999	23.782
2018-09-14	47.468	0.0	20.805208333333333	0.0	19.225	0.0	6.241666666666667	0.0	254.03585347956272	0.0	32.38333333333333	0.0	23.253
2018-09-13	47.468	0.0	20.49473684210526	0.0	20.51666666666667	0.0	7.745833333333334	0.0	254.03585347956272	0.0	34.75	0.0	22.218
2018-09-12	43.188	0.0	20.4375	0.0	20.49090909090909	0.0	7.995454545454546	0.0	254.03585347956272	0.0	33.06521739130435	0.2	22.474
2018-09-11	47.468	0.0	20.594375	0.0	20.04583333333333	0.0	6.8	0.0	254.03585347956272	0.0	32.75416666666667	0.0	22.218
