Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:58480500


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
58480500;2;01/05/1998;;1;1;25,828;14,381;16,302;30;1;1;1;1;;0;14,381;15,03;15,03;16,587;21,86;18,913;17,043;16,136;15,912;15,69;15,69;15,03;15,03;14,812;15,03;15,03;15,469;15,03;15,03;15,03;14,812;15,03;14,812;14,812;14,812;14,812;14,812;18,676;16,814;25,828;22,368;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/04/1998;;1;1;39,237;12,502;16,1;1;17;1;1;1;;0;39,237;32,736;22,113;17,969;15,03;14,812;14,167;13,743;13,743;15,69;14,381;13,743;13,117;13,117;12,911;12,706;12,502;17,503;17,272;15,249;14,381;14,596;14,167;13,743;14,167;13,743;13,743;13,955;13,955;14,812;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/03/1998;;1;1;30,687;13,955;17,194;22;11;1;1;1;;0;20,612;17,503;16,136;15,69;15,249;14,812;14,381;14,167;14,381;14,167;13,955;14,812;24,902;22,113;18,676;15,469;14,596;14,167;14,381;17,969;22,623;30,687;22,113;17,503;18,203;17,043;15,03;14,596;14,596;16,136;16,361;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/02/1998;;1;1;70,415;11,899;27,327;18;3;1;1;1;;0;12,502;12,099;11,899;13,533;15,69;14,596;18,676;17,969;17,735;15,03;14,812;17,969;15,469;15,03;37,011;40,753;59,119;70,415;61,399;52,086;41,136;36,646;32,046;30,687;26,454;26,77;19,877;17,735;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58480500;2;01/01/1998;;1;1;39,992;13,117;21,212;8;31;1;1;1;;0;19,877;17,735;18,913;16,814;17,503;24,293;35,92;39,992;39,237;21,86;18,203;16,136;20,121;27,406;17,969;17,043;20,612;19,393;36,646;23,137;17,969;15,03;13,533;13,533;18,203;34,488;18,439;15,249;15,03;14,167;13,117;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/12/1997;;1;1;39,992;15,03;23,576;11;23;1;1;1;;0;25,209;38,116;24,902;27,727;25,209;22,368;18,203;21,108;21,108;19,877;39,992;27,087;21,358;33,432;22,879;28,049;28,373;22,368;19,153;24,902;20,612;16,361;15,03;20,121;21,608;28,373;21,86;18,439;19,877;17,043;20,121;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/11/1997;;1;1;40,753;17,043;25,208;29;21;1;1;1;;0;19,393;25,209;21,358;20,121;19,635;19,635;22,623;30,018;26,77;21,358;19,877;19,153;18,913;20,121;34,488;37,378;25,209;23,396;26,141;23,137;17,043;35,201;24,902;27,087;20,612;20,366;28,049;35,92;40,753;32,39;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/10/1997;;1;1;29,685;14,596;21,094;17;11;1;1;1;;0;24,293;24,902;22,368;21,108;20,86;20,86;19,153;16,587;16,587;19,153;14,596;18,676;18,913;18,676;18,676;18,913;29,685;23,396;19,393;18,676;24,597;25,209;21,86;20,612;19,877;21,108;29,685;23,396;22,113;20,366;19,635;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/09/1997;;1;1;23,137;11,113;17,253;30;6;1;1;1;;0;12,706;12,706;13,325;12,502;11,899;11,113;11,308;12,911;13,533;17,503;17,503;17,503;17,969;17,735;18,203;19,153;18,676;18,676;18,203;18,203;20,366;19,153;18,913;18,913;21,358;20,86;21,358;21,108;21,108;23,137;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/08/1997;;1;1;17,969;11,899;14,937;25;30;1;1;1;;0;13,743;13,743;13,743;13,533;13,743;13,955;13,955;13,743;13,955;14,167;14,167;14,596;15,03;16,361;16,136;16,587;16,587;16,587;15,912;16,361;15,69;15,69;15,69;15,69;17,969;17,043;16,361;13,533;13,955;11,899;12,911;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/07/1997;;1;1;18,676;13,533;16,694;11;31;1;1;1;;0;17,043;17,043;17,043;17,043;16,361;16,136;16,136;15,469;15,03;17,969;18,676;17,503;18,203;18,203;16,814;17,503;17,735;17,503;17,043;17,043;17,043;18,439;17,503;16,136;17,043;16,587;16,136;15,69;13,743;14,167;13,533;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/06/1997;;1;1;23,691;16,814;18,625;6;24;1;1;1;;0;22,113;22,113;22,113;21,108;19,877;23,691;20,612;18,913;17,969;17,735;17,735;20,121;19,153;18,439;17,969;17,735;17,735;17,272;17,503;17,272;17,272;17,272;17,043;16,814;17,043;17,272;17,272;17,043;17,272;17,272;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/05/1997;;1;1;24,293;22,113;23,095;26;31;1;1;1;;0;23,991;23,991;23,691;23,137;23,691;23,691;23,691;23,137;23,137;23,137;23,137;23,137;22,879;22,879;22,879;22,623;22,623;22,623;22,623;22,623;22,623;22,368;23,137;23,396;23,691;24,293;23,137;22,879;22,623;22,368;22,113;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/04/1997;;1;1;49,136;17,735;23,246;24;15;1;1;1;;0;19,635;23,691;23,137;19,153;19,877;19,393;19,877;19,635;19,393;18,913;18,913;21,86;18,439;17,969;17,735;17,969;21,108;21,108;24,902;25,518;27,406;27,406;26,77;49,136;32,046;26,77;25,209;25,209;24,902;24,293;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/03/1997;;1;1;91,746;17,272;31,743;2;28;1;1;1;;0;41,907;91,746;70,905;47,076;44,259;35,56;30,351;28,698;25,518;23,691;23,137;22,368;24,597;32,39;51,235;55,553;36,646;28,698;26,77;24,597;23,691;22,879;22,623;22,113;20,366;17,969;17,503;17,272;17,272;18,203;18,439;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/02/1997;;1;1;60,94;17,735;24,478;26;22;1;1;1;;0;29,026;25,209;23,991;22,113;21,608;21,108;20,612;20,121;19,877;19,393;19,153;19,153;18,913;18,913;18,676;18,439;18,676;18,203;18,203;17,969;17,969;17,735;17,735;18,439;35,92;60,94;49,971;57,324;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58480500;2;01/01/1997;;1;1;177,92;22,879;50,162;6;30;1;1;1;;0;77,924;60,483;79,467;89,009;85,774;177,92;89,009;55,993;40,371;37,378;34,134;43,469;40,753;43,863;47,485;49,553;77,413;63,251;37,011;30,351;28,698;27,406;25,828;26,141;24,293;28,698;26,77;25,518;23,691;22,879;34,488;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/12/1996;;1;1;73,378;13,955;25,771;12;11;1;1;1;;0;14,381;19,393;17,735;18,676;22,113;21,86;19,153;15,69;15,03;14,381;13,955;73,378;61,399;30,018;26,77;19,393;19,635;20,366;17,735;19,635;26,141;30,351;30,351;29,685;37,746;28,373;22,113;27,406;21,108;19,877;45,056;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/11/1996;;1;1;89,553;10,348;21,179;22;9;2;2;2;;0;11,701;13,743;13,743;17,043;15,69;12,3;10,728;10,728;10,348;11,503;11,701;11,899;11,701;11,701;12,706;15,469;13,955;25,209;19,877;26,141;84,708;89,553;46,669;25,518;18,439;21,358;16,361;15,69;14,596;14,596;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;
58480500;2;01/10/1996;;1;1;26,454;8,706;14,826;26;20;1;1;1;;0;12,911;12,3;11,503;15,469;20,612;20,86;17,043;16,814;18,913;18,676;18,676;13,533;12,099;12,099;12,3;11,503;10,728;9,605;9,422;8,706;9,061;14,167;12,502;13,533;13,955;26,454;26,454;19,393;15,912;12,706;11,701;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/09/1996;;1;1;29,685;11,701;16,646;12;27;2;2;2;;0;19,635;14,596;14,167;19,877;17,272;26,454;23,991;18,676;16,136;15,249;15,469;29,685;24,902;20,121;16,814;15,469;15,03;14,812;14,812;14,596;12,502;13,533;14,596;13,325;13,117;11,899;11,701;12,706;12,099;16,136;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;;
58480500;2;01/08/1996;;1;1;18,203;12,911;14,607;15;23;1;1;1;;0;13,955;13,955;13,743;13,743;13,533;13,743;13,533;13,325;13,117;13,325;14,596;14,596;14,596;14,812;18,203;16,814;14,812;14,381;14,167;13,955;13,955;13,117;12,911;13,955;14,381;14,596;14,596;16,814;16,814;17,503;17,272;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/07/1996;;1;1;15,249;13,533;14,301;3;27;1;1;1;;0;15,03;15,03;15,249;15,03;14,812;14,812;14,596;15,03;14,812;14,812;14,596;14,381;14,167;13,955;14,167;13,955;14,167;14,167;14,167;13,955;13,955;13,955;13,955;13,743;13,743;13,743;13,533;13,955;13,955;13,955;13,955;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/06/1996;;1;1;18,676;12,099;15,385;4;21;2;2;2;;0;17,272;18,203;18,203;18,676;18,439;18,439;18,203;15,912;15,69;15,69;15,69;15,69;15,912;14,812;13,743;14,167;14,381;14,167;13,117;12,502;12,099;13,533;14,167;14,167;14,381;14,812;14,381;14,381;15,469;15,249;;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/05/1996;;1;1;17,043;13,117;14,29;17;31;1;1;1;;0;13,955;13,955;14,812;14,381;14,167;14,167;13,955;13,743;13,743;13,743;13,955;13,533;13,533;13,325;13,743;16,361;17,043;14,596;16,361;15,469;14,167;14,596;16,136;14,812;14,167;13,743;13,533;13,533;13,325;13,325;13,117;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/04/1996;;1;1;23,137;12,706;16,644;17;25;1;1;1;;0;19,635;18,913;18,676;18,439;18,439;18,203;17,969;17,969;17,969;17,735;17,503;17,272;21,358;21,108;16,587;14,167;23,137;19,153;16,361;14,167;13,743;13,325;13,117;13,117;12,706;12,706;12,706;14,381;14,596;14,167;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/03/1996;;1;1;57,324;19,877;28,955;26;1;1;1;1;;0;19,877;21,86;24,902;29,685;25,209;27,087;22,368;21,608;22,623;35,92;29,355;37,011;32,046;33,083;22,879;43,469;35,201;38,862;31,024;35,201;30,351;22,879;21,358;32,39;27,087;57,324;31,704;23,396;21,358;20,366;20,121;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/02/1996;;1;1;50,391;14,596;23,945;25;20;1;1;1;;0;30,351;23,991;30,351;23,396;27,406;28,698;35,201;33,432;24,902;23,137;29,685;22,113;19,393;17,969;17,503;16,587;15,69;15,249;15,03;14,596;17,735;16,587;21,358;23,137;50,391;38,488;24,597;20,612;16,814;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
58480500;2;01/01/1996;;1;1;104,229;13,325;33,685;2;30;1;1;1;;0;78,951;104,229;92,298;47,895;45,859;38,488;33,432;40,753;54,241;37,746;55,993;42,295;34,134;28,049;24,902;20,366;19,635;17,735;17,043;20,121;23,991;23,396;23,137;19,153;17,272;15,03;14,381;13,533;13,533;13,325;13,325;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/12/1995;;1;1;59,572;10,92;24,777;31;10;1;1;1;;0;14,596;13,117;13,325;14,381;14,381;13,117;12,706;15,469;12,3;10,92;11,113;11,113;22,113;45,859;22,623;16,136;16,136;16,361;26,141;30,351;21,358;34,844;29,685;28,373;34,134;45,859;48,307;29,685;37,746;46,263;59,572;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/11/1995;;1;1;35,201;10,537;19,478;1;11;1;1;1;;0;35,201;33,432;31,024;26,77;20,86;18,203;15,912;14,167;12,706;10,92;10,537;13,117;15,469;17,272;13,743;31,704;18,676;18,676;20,366;16,136;14,381;13,533;12,502;26,141;27,406;20,366;16,814;23,691;18,913;15,69;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/10/1995;;1;1;39,613;9,788;16,013;22;5;1;1;1;;0;10,348;9,974;10,728;10,16;9,788;10,537;9,974;9,974;10,16;11,308;13,955;12,706;11,899;15,69;15,03;17,272;17,503;21,86;19,393;16,361;38,116;39,613;28,698;20,366;14,596;12,706;11,899;11,308;14,167;18,439;21,86;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/09/1995;;1;1;14,596;8,706;9,866;29;13;2;2;2;;0;9,605;9,788;9,788;9,605;9,605;9,422;8,883;9,061;8,883;8,883;8,883;8,883;8,706;8,706;8,706;8,883;9,241;10,728;10,92;10,16;10,16;9,788;9,788;9,605;11,899;10,728;11,308;9,061;14,596;11,701;;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/08/1995;;1;1;14,167;9,061;9,99;12;17;2;2;2;;0;10,16;10,16;10,16;10,348;9,974;9,974;10,728;10,92;10,537;9,241;11,701;14,167;10,728;10,16;9,788;9,422;9,061;9,241;9,241;9,422;9,788;9,788;9,605;9,605;9,422;9,241;9,241;9,422;9,422;9,422;9,605;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;
58480500;2;01/07/1995;;1;1;12,706;10,16;11,169;11;30;1;1;1;;0;11,503;11,503;11,503;11,503;11,308;11,308;11,113;11,113;11,503;12,099;12,706;12,3;11,899;11,701;11,503;11,308;11,113;10,92;10,92;10,728;10,537;10,92;11,113;10,728;10,537;10,728;10,728;10,728;10,348;10,16;10,16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/06/1995;;1;1;13,325;11,503;12,002;26;12;1;1;1;;0;12,911;12,911;12,706;12,706;12,502;12,3;12,099;12,099;11,899;11,899;11,899;11,503;11,701;11,701;11,701;11,701;11,701;11,701;11,899;11,899;11,899;11,701;11,503;11,701;11,503;13,325;11,899;11,899;11,701;11,503;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/05/1995;;1;1;21,358;12,706;14,047;26;3;1;1;1;;0;13,117;12,911;12,706;12,911;12,911;12,706;13,325;13,325;13,117;15,69;16,361;16,587;14,812;14,167;13,743;13,325;13,117;13,325;13,533;13,533;13,117;13,117;13,117;13,743;13,533;21,358;17,043;15,03;13,743;13,325;13,117;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/04/1995;;1;1;24,293;13,325;16,105;1;29;1;1;1;;0;24,293;21,358;20,612;18,676;15,469;15,249;14,812;14,596;14,381;14,812;14,596;17,735;17,503;15,469;14,381;13,955;13,743;13,955;17,272;16,136;15,03;15,469;17,272;20,86;16,361;14,812;13,955;13,743;13,325;13,325;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/03/1995;;1;1;40,371;14,812;24,956;15;30;1;1;1;;0;20,86;23,137;24,597;26,77;24,293;33,782;30,687;29,026;31,363;32,046;30,687;29,685;28,698;35,201;40,371;32,39;28,698;25,518;23,137;21,108;16,136;17,735;21,86;18,913;17,043;15,912;15,69;15,03;15,03;14,812;33,432;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/02/1995;;1;1;224,976;14,381;38,424;12;7;2;2;2;;0;37,378;33,782;24,597;17,043;15,03;14,596;14,381;27,406;26,77;22,623;22,113;224,976;130,033;83,648;47,076;34,488;26,77;23,691;47,485;45,056;30,018;20,86;19,153;18,203;16,814;16,136;16,587;19,153;;;;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58480500;2;01/01/1995;;1;1;47,076;11,899;18,348;31;19;1;1;1;;0;16,136;19,153;18,203;26,454;17,503;15,912;15,03;14,812;14,381;14,167;17,272;15,69;14,596;13,955;13,325;12,911;12,502;12,3;11,899;22,879;17,272;18,913;27,406;18,439;15,69;15,249;15,912;17,503;31,024;25,209;47,076;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/12/1994;;1;1;57,77;13,325;20,103;24;5;1;1;1;;0;19,393;16,136;14,596;13,955;13,325;15,249;23,691;26,141;19,635;15,469;14,381;13,955;13,325;13,533;17,735;17,272;15,03;14,596;15,03;14,596;13,955;14,381;45,859;57,77;40,371;24,597;29,026;20,86;17,735;16,361;15,249;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/11/1994;;1;1;29,685;12,099;17,445;20;8;1;1;1;;0;14,381;14,167;20,612;17,272;14,167;12,706;12,502;12,099;13,533;14,812;13,117;15,03;23,396;15,249;22,879;18,913;15,69;14,167;26,454;29,685;20,612;17,503;15,912;15,69;15,03;13,743;13,743;14,812;27,087;28,373;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/10/1994;;1;1;24,293;9,422;12,843;28;4;1;1;1;;0;10,16;9,974;9,605;9,422;9,422;10,16;12,502;14,381;12,706;11,701;10,92;10,348;10,16;10,348;10,16;9,788;10,537;10,348;10,728;10,537;21,358;16,136;13,533;11,899;10,728;11,113;22,623;24,293;18,439;18,203;15,912;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/09/1994;;1;1;11,701;9,788;10,778;1;24;1;1;1;;0;11,701;11,308;11,113;10,92;11,113;11,701;11,113;11,113;10,92;10,92;10,92;11,113;10,92;10,92;10,728;10,537;10,348;10,92;11,308;11,308;11,113;10,537;10,348;9,788;9,788;9,788;9,788;10,16;10,537;10,537;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/08/1994;;1;1;12,911;11,701;12,367;1;24;1;1;1;;0;12,911;12,706;12,911;12,706;12,502;12,502;12,502;12,502;12,502;12,706;12,706;12,502;12,502;12,706;12,502;12,502;12,3;12,911;12,502;12,099;12,099;12,099;11,899;11,701;11,701;12,099;12,099;11,899;12,099;12,099;11,899;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/07/1994;;1;1;14,381;12,706;13,706;1;31;1;1;1;;0;14,381;14,381;14,167;14,167;14,167;14,167;14,167;14,167;14,381;13,955;13,955;14,167;13,955;14,167;13,955;13,743;13,533;13,325;13,533;13,533;13,325;13,117;13,325;13,325;13,325;13,325;13,325;13,117;13,117;12,911;12,706;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/06/1994;;1;1;18,439;14,167;15,922;23;30;1;1;1;;0;17,503;16,814;16,587;16,587;17,272;16,814;16,136;15,912;16,136;16,361;15,912;15,69;15,249;15,469;15,69;15,249;15,469;15,249;15,469;15,03;14,381;16,814;18,439;15,69;16,136;16,136;15,469;15,03;14,812;14,167;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/05/1994;;1;1;77,924;15,249;24,454;16;12;1;1;1;;0;17,735;17,969;18,203;17,503;17,043;16,814;16,361;16,136;15,912;15,69;15,69;15,249;15,912;15,912;41,136;77,924;74,378;55,553;29,685;22,623;19,635;19,393;18,913;18,439;18,203;27,727;23,691;21,86;20,366;18,676;17,735;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/04/1994;;1;1;45,457;16,587;25,705;1;13;1;1;1;;0;45,457;43,863;34,844;24,902;20,121;18,676;19,153;18,676;18,203;17,503;17,043;17,043;16,587;16,814;28,698;39,237;32,736;21,608;31,024;42,295;35,92;23,396;20,86;39,237;26,77;22,623;20,86;19,877;18,913;18,203;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/03/1994;;1;1;69,927;18,203;30,783;2;6;1;1;1;;0;28,049;69,927;24,597;22,113;18,676;18,203;34,488;34,488;32,046;33,083;26,141;21,86;26,454;33,432;33,083;34,844;29,026;28,698;27,727;34,134;34,844;27,087;39,237;23,396;30,351;26,141;36,646;29,026;27,727;22,879;45,859;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/02/1994;;1;1;25,209;11,701;15,54;15;22;1;1;1;;0;20,366;17,735;16,814;16,136;15,469;15,03;14,596;14,381;14,167;13,743;13,533;13,117;13,533;21,86;25,209;23,137;16,361;14,596;14,167;13,533;12,099;11,701;12,099;11,899;13,325;13,533;15,469;17,503;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58480500;2;01/01/1994;;1;1;77,48;19,393;41,527;5;31;1;1;1;;0;43,586;36,281;59,974;75,314;77,48;65,918;39,862;26,721;37,34;29,555;27,03;75,853;47,076;61,399;58,668;36,282;28,049;21,358;20,86;24,293;46,669;60,483;53,807;41,907;30,351;38,488;30,351;25,828;24,293;22,879;19,393;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/12/1993;;1;1;31,842;10,028;17,461;10;6;1;1;1;;0;12,589;19,498;13,039;11,492;11,065;10,028;10,028;11,065;10,645;31,842;27,34;20,589;16,131;16,131;13,039;11,925;13,728;17,651;16,884;23,133;20,04;19,768;15,637;15,15;24,9;23,133;19,768;20,04;18,433;16,38;30,201;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/11/1993;;1;1;46,685;9,625;16,012;8;17;1;1;1;;0;11,277;10,438;12,813;13,728;12,589;11,708;25,803;46,685;24,9;16,884;13,497;11,492;11,708;10,438;10,028;9,826;9,625;9,625;10,645;25,501;17,138;13,267;11,925;12,589;11,708;15,637;30,853;24,305;19,768;13,961;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/10/1993;;1;1;21,704;10,028;13,752;3;18;1;1;1;;0;12,813;12,366;21,704;16,884;21,143;19,498;18,697;17,394;12,145;12,589;11,925;11,492;11,065;10,854;10,232;10,438;10,232;10,028;10,028;10,028;14,195;10,028;10,645;10,645;12,589;19,768;21,143;18,171;13,497;12,366;11,708;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58480500;2;01/09/1993;;1;1;18,171;10,438;12,534;24;10;1;1;1;;0;11,065;10,854;10,854;10,854;11,065;11,277;10,645;10,645;10,645;10,438;10,854;14,195;13,961;12,366;11,925;12,145;14,195;12,589;11,925;11,708;12,366;16,131;15,637;18,171;15,637;13,497;12,589;13,267;11,708;12,813;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58480500;2;01/08/1993;;1;1;13,497;11,277;12,263;1;29;1;1;1;;0;13,497;13,039;12,813;12,589;12,589;12,813;12,366;12,145;11,925;11,925;11,925;11,925;11,925;11,708;11,925;12,145;12,145;12,145;12,145;12,589;13,267;12,813;12,366;12,366;12,366;12,589;12,366;11,708;11,277;11,492;11,277;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
